SENSE daaa 1 19-04-2019 12:01:31.189 T: 30.76319885253906 [C]; A:[-52, 58, 242]; H: 72.2623291015625
SENSE daab 9 19-04-2019 12:01:35.905 T: 31.57439994812011 [C]; A:[0, 12, 232]; H: 70.66778564453125
SENSE daac 9 19-04-2019 12:01:36.130 T: 30.88799858093261 [C]; A:[0, 0, 252]; H: 69.225830078125
SENSE daad 1 19-04-2019 12:01:31.387 T: 30.7007999420166 [C]; A:[0, 0, 0]; H: 73.76531982421875
SENSE daac 10 19-04-2019 12:01:36.707 T: 30.88799858093261 [C]; A:[0, 0, 246]; H: 69.225830078125
SENSE daac 11 19-04-2019 12:01:37.269 T: 30.88799858093261 [C]; A:[0, 0, 252]; H: 69.225830078125
SENSE daad 2 19-04-2019 12:01:37.024 T: 30.7007999420166 [C]; A:[-8, 2, 194]; H: 73.7119140625
SENSE daac 12 19-04-2019 12:01:37.730 T: 30.88799858093261 [C]; A:[2, -6, 246]; H: 69.25634765625
SENSE daac 13 19-04-2019 12:01:38.294 T: 30.88799858093261 [C]; A:[2, -8, 248]; H: 69.25634765625
SENSE daad 3 19-04-2019 12:01:38.079 T: 30.7007999420166 [C]; A:[-8, 6, 200]; H: 73.7119140625
SENSE daac 14 19-04-2019 12:01:38.762 T: 30.95039939880371 [C]; A:[0, 0, 252]; H: 69.225830078125
SENSE daac 15 19-04-2019 12:01:39.339 T: 30.95039939880371 [C]; A:[0, -6, 254]; H: 69.225830078125
SENSE daad 4 19-04-2019 12:01:39.084 T: 30.7007999420166 [C]; A:[-8, 2, 198]; H: 73.681396484375
SENSE daac 16 19-04-2019 12:01:39.802 T: 30.88799858093261 [C]; A:[0, 0, 250]; H: 69.225830078125
SENSE daac 17 19-04-2019 12:01:40.374 T: 30.88799858093261 [C]; A:[0, 0, 248]; H: 69.164794921875
SENSE daad 5 19-04-2019 12:01:40.124 T: 30.7007999420166 [C]; A:[-12, 6, 200]; H: 73.681396484375
SENSE daac 18 19-04-2019 12:01:40.868 T: 30.88799858093261 [C]; A:[0, 0, 252]; H: 69.164794921875
SENSE daab 10 19-04-2019 12:01:36.482 T: 31.57439994812011 [C]; A:[-8, 12, 236]; H: 70.66778564453125
SENSE daaa 2 19-04-2019 12:01:31.652 T: 30.82559967041015 [C]; A:[-30, 58, 210]; H: 72.2623291015625
SENSE daad 6 19-04-2019 12:01:41.184 T: 30.7007999420166 [C]; A:[-10, 8, 200]; H: 73.7271728515625
SENSE daaa 3 19-04-2019 12:01:42.126 T: 30.76319885253906 [C]; A:[-42, 58, 212]; H: 72.2318115234375
SENSE daad 7 19-04-2019 12:01:42.270 T: 30.76319885253906 [C]; A:[-6, 6, 202]; H: 73.6966552734375
SENSE daaa 4 19-04-2019 12:01:42.707 T: 30.76319885253906 [C]; A:[-30, 54, 206]; H: 72.2318115234375
SENSE daad 8 19-04-2019 12:01:42.849 T: 30.76319885253906 [C]; A:[-6, 0, 202]; H: 73.6966552734375
SENSE daaa 5 19-04-2019 12:01:43.279 T: 30.82559967041015 [C]; A:[-36, 56, 214]; H: 72.2318115234375
SENSE daad 9 19-04-2019 12:01:43.419 T: 30.76319885253906 [C]; A:[-4, 4, 202]; H: 73.6966552734375
SENSE daaa 6 19-04-2019 12:01:43.855 T: 30.82559967041015 [C]; A:[-36, 54, 210]; H: 72.2318115234375
SENSE daad 10 19-04-2019 12:01:44.000 T: 30.76319885253906 [C]; A:[-8, 2, 202]; H: 73.6966552734375
SENSE daaa 7 19-04-2019 12:01:44.437 T: 30.82559967041015 [C]; A:[-36, 56, 212]; H: 72.2623291015625
SENSE daad 11 19-04-2019 12:01:44.570 T: 30.76319885253906 [C]; A:[-12, 4, 202]; H: 73.6661376953125
SENSE daaa 8 19-04-2019 12:01:45.002 T: 30.76319885253906 [C]; A:[-36, 56, 210]; H: 72.2623291015625
SENSE daad 12 19-04-2019 12:01:45.130 T: 30.76319885253906 [C]; A:[-8, 2, 200]; H: 73.6661376953125
SENSE daaa 9 19-04-2019 12:01:45.578 T: 30.82559967041015 [C]; A:[-36, 54, 212]; H: 72.2623291015625
SENSE daad 13 19-04-2019 12:01:45.720 T: 30.76319885253906 [C]; A:[-4, 0, 192]; H: 73.61273193359375
SENSE daaa 10 19-04-2019 12:01:46.154 T: 30.76319885253906 [C]; A:[-34, 56, 204]; H: 72.2623291015625
SENSE daac 19 19-04-2019 12:01:41.430 T: 30.88799858093261 [C]; A:[0, -6, 248]; H: 69.164794921875
SENSE daad 14 19-04-2019 12:01:46.301 T: 30.76319885253906 [C]; A:[-4, 6, 200]; H: 73.61273193359375
SENSE daac 20 19-04-2019 12:01:46.884 T: 30.88799858093261 [C]; A:[0, -6, 254]; H: 69.11138916015625
SENSE daac 21 19-04-2019 12:01:47.456 T: 30.88799858093261 [C]; A:[0, 0, 246]; H: 69.11138916015625
SENSE daad 15 19-04-2019 12:01:47.215 T: 30.82559967041015 [C]; A:[-8, 2, 202]; H: 73.58221435546875
SENSE daac 22 19-04-2019 12:01:47.919 T: 30.88799858093261 [C]; A:[-4, 0, 252]; H: 69.11138916015625
SENSE daad 16 19-04-2019 12:01:48.230 T: 30.82559967041015 [C]; A:[-10, 6, 198]; H: 73.58221435546875
SENSE daac 23 19-04-2019 12:01:48.577 T: 30.88799858093261 [C]; A:[-6, 0, 248]; H: 69.08087158203125
SENSE daac 24 19-04-2019 12:01:49.064 T: 30.95039939880371 [C]; A:[0, 0, 248]; H: 69.08087158203125
SENSE daad 17 19-04-2019 12:01:48.915 T: 30.76319885253906 [C]; A:[-34, 0, 198]; H: 73.58221435546875
SENSE daac 25 19-04-2019 12:01:49.541 T: 30.88799858093261 [C]; A:[0, -6, 246]; H: 69.08087158203125
SENSE daac 26 19-04-2019 12:01:50.118 T: 30.95039939880371 [C]; A:[0, -8, 248]; H: 69.0579833984375
SENSE daad 18 19-04-2019 12:01:49.860 T: 30.82559967041015 [C]; A:[-8, 2, 200]; H: 73.55169677734375
SENSE daac 27 19-04-2019 12:01:50.591 T: 30.88799858093261 [C]; A:[0, -6, 250]; H: 69.0579833984375
SENSE daac 28 19-04-2019 12:01:51.158 T: 30.95039939880371 [C]; A:[0, 0, 248]; H: 69.0579833984375
SENSE daad 19 19-04-2019 12:01:50.906 T: 30.82559967041015 [C]; A:[-10, 6, 204]; H: 73.55169677734375
SENSE daaa 11 19-04-2019 12:01:46.735 T: 30.76319885253906 [C]; A:[-34, 56, 210]; H: 72.2623291015625
SENSE daad 20 19-04-2019 12:01:51.917 T: 30.82559967041015 [C]; A:[-10, 0, 204]; H: 73.52880859375
SENSE daaa 12 19-04-2019 12:01:52.318 T: 30.82559967041015 [C]; A:[-38, 60, 210]; H: 72.2928466796875
SENSE daad 21 19-04-2019 12:01:52.456 T: 30.82559967041015 [C]; A:[-6, 2, 208]; H: 73.52880859375
SENSE daaa 13 19-04-2019 12:01:52.900 T: 30.82559967041015 [C]; A:[-28, 52, 208]; H: 72.2623291015625
SENSE daad 22 19-04-2019 12:01:53.036 T: 30.82559967041015 [C]; A:[-10, 6, 200]; H: 73.52880859375
SENSE daaa 14 19-04-2019 12:01:53.470 T: 30.82559967041015 [C]; A:[-34, 62, 208]; H: 72.2623291015625
SENSE daad 23 19-04-2019 12:01:53.596 T: 30.76319885253906 [C]; A:[-8, 2, 198]; H: 73.498291015625
SENSE daaa 15 19-04-2019 12:01:54.041 T: 30.82559967041015 [C]; A:[-28, 54, 206]; H: 72.2623291015625
SENSE daad 24 19-04-2019 12:01:54.176 T: 30.76319885253906 [C]; A:[-10, 4, 208]; H: 73.498291015625
SENSE daaa 16 19-04-2019 12:01:54.612 T: 30.82559967041015 [C]; A:[-34, 56, 208]; H: 72.2623291015625
SENSE daad 25 19-04-2019 12:01:54.756 T: 30.82559967041015 [C]; A:[-8, 2, 202]; H: 73.498291015625
SENSE daaa 17 19-04-2019 12:01:55.193 T: 30.82559967041015 [C]; A:[-32, 56, 210]; H: 72.2623291015625
SENSE daad 26 19-04-2019 12:01:55.336 T: 30.82559967041015 [C]; A:[-10, 6, 206]; H: 73.498291015625
SENSE daaa 18 19-04-2019 12:01:55.774 T: 30.82559967041015 [C]; A:[-32, 50, 216]; H: 72.2623291015625
SENSE daad 27 19-04-2019 12:01:55.907 T: 30.82559967041015 [C]; A:[-12, 8, 200]; H: 73.498291015625
SENSE daaa 19 19-04-2019 12:01:56.346 T: 30.82559967041015 [C]; A:[-36, 50, 204]; H: 72.2318115234375
SENSE daac 29 19-04-2019 12:01:51.617 T: 30.95039939880371 [C]; A:[0, 2, 250]; H: 69.0274658203125
SENSE daab 11 19-04-2019 12:01:41.777 T: 31.57439994812011 [C]; A:[-8, 12, 238]; H: 70.6448974609375
SENSE daac 30 19-04-2019 12:01:57.075 T: 30.95039939880371 [C]; A:[4, -4, 252]; H: 68.9969482421875
SENSE daab 12 19-04-2019 12:01:57.421 T: 31.63679885864257 [C]; A:[-8, 14, 232]; H: 70.53045654296875
SENSE daac 31 19-04-2019 12:01:57.644 T: 30.95039939880371 [C]; A:[0, -4, 252]; H: 68.9969482421875
SENSE daab 13 19-04-2019 12:01:57.999 T: 31.63679885864257 [C]; A:[0, 14, 238]; H: 70.53045654296875
SENSE daac 32 19-04-2019 12:01:58.225 T: 30.95039939880371 [C]; A:[0, 0, 248]; H: 68.97406005859375
SENSE daab 14 19-04-2019 12:01:58.576 T: 31.63679885864257 [C]; A:[-8, 8, 238]; H: 70.53045654296875
SENSE daac 33 19-04-2019 12:01:58.802 T: 31.01279830932617 [C]; A:[-4, 0, 250]; H: 68.97406005859375
SENSE daab 15 19-04-2019 12:01:59.153 T: 31.63679885864257 [C]; A:[-6, 10, 240]; H: 70.53045654296875
SENSE daac 34 19-04-2019 12:01:59.370 T: 30.95039939880371 [C]; A:[0, 0, 250]; H: 68.94354248046875
SENSE daab 16 19-04-2019 12:01:59.720 T: 31.63679885864257 [C]; A:[-6, 10, 238]; H: 70.53045654296875
SENSE daac 35 19-04-2019 12:01:59.947 T: 30.95039939880371 [C]; A:[0, -6, 248]; H: 68.91302490234375
SENSE daab 17 19-04-2019 12:02:00.298 T: 31.63679885864257 [C]; A:[0, 6, 238]; H: 70.49993896484375
SENSE daac 36 19-04-2019 12:02:00.514 T: 31.01279830932617 [C]; A:[0, 0, 246]; H: 68.91302490234375
SENSE daab 18 19-04-2019 12:02:00.865 T: 31.63679885864257 [C]; A:[-4, 12, 236]; H: 70.53045654296875
SENSE daac 37 19-04-2019 12:02:01.091 T: 30.95039939880371 [C]; A:[0, 0, 244]; H: 68.859619140625
SENSE daad 28 19-04-2019 12:01:56.486 T: 30.82559967041015 [C]; A:[-8, 0, 206]; H: 73.498291015625
SENSE daaa 20 19-04-2019 12:01:56.922 T: 30.82559967041015 [C]; A:[-34, 60, 208]; H: 72.2318115234375
SENSE daad 29 19-04-2019 12:02:01.932 T: 30.88799858093261 [C]; A:[-8, 4, 210]; H: 73.4677734375
SENSE daaa 21 19-04-2019 12:02:02.365 T: 30.82559967041015 [C]; A:[-28, 52, 206]; H: 72.13262939453125
SENSE daaa 22 19-04-2019 12:02:02.936 T: 30.82559967041015 [C]; A:[-30, 52, 206]; H: 72.1707763671875
SENSE daaa 23 19-04-2019 12:02:03.388 T: 30.82559967041015 [C]; A:[-34, 62, 212]; H: 72.1707763671875
SENSE daaa 24 19-04-2019 12:02:03.840 T: 30.82559967041015 [C]; A:[-32, 62, 198]; H: 72.23944091796875
SENSE daaa 25 19-04-2019 12:02:04.292 T: 30.82559967041015 [C]; A:[-32, 58, 206]; H: 72.277587890625
SENSE daaa 26 19-04-2019 12:02:04.740 T: 30.88799858093261 [C]; A:[-34, 56, 208]; H: 72.30810546875
SENSE daaa 27 19-04-2019 12:02:05.211 T: 30.82559967041015 [C]; A:[-32, 58, 214]; H: 72.30810546875
SENSE daaa 28 19-04-2019 12:02:05.668 T: 30.82559967041015 [C]; A:[-28, 58, 216]; H: 72.30810546875
SENSE daaa 29 19-04-2019 12:02:06.125 T: 30.82559967041015 [C]; A:[-34, 54, 212]; H: 72.2623291015625
SENSE daab 19 19-04-2019 12:02:01.432 T: 31.63679885864257 [C]; A:[-6, 10, 242]; H: 70.53045654296875
SENSE daac 38 19-04-2019 12:02:01.654 T: 31.01279830932617 [C]; A:[0, -4, 254]; H: 68.859619140625
SENSE daab 20 19-04-2019 12:02:06.807 T: 31.69919967651367 [C]; A:[-8, 16, 234]; H: 70.36260986328125
SENSE daac 39 19-04-2019 12:02:07.038 T: 31.01279830932617 [C]; A:[4, -8, 252]; H: 68.91302490234375
SENSE daab 21 19-04-2019 12:02:07.389 T: 31.69919967651367 [C]; A:[0, 12, 230]; H: 70.36260986328125
SENSE daac 40 19-04-2019 12:02:07.621 T: 30.95039939880371 [C]; A:[0, 0, 250]; H: 68.91302490234375
SENSE daab 22 19-04-2019 12:02:07.956 T: 31.69919967651367 [C]; A:[0, 14, 236]; H: 70.36260986328125
SENSE daac 41 19-04-2019 12:02:08.178 T: 30.95039939880371 [C]; A:[0, -8, 246]; H: 68.91302490234375
SENSE daab 23 19-04-2019 12:02:08.534 T: 31.63679885864257 [C]; A:[0, 8, 234]; H: 70.33209228515625
SENSE daac 42 19-04-2019 12:02:08.781 T: 30.95039939880371 [C]; A:[0, 0, 248]; H: 68.91302490234375
SENSE daab 24 19-04-2019 12:02:09.111 T: 31.69919967651367 [C]; A:[-6, 14, 236]; H: 70.3092041015625
SENSE daac 43 19-04-2019 12:02:09.338 T: 31.01279830932617 [C]; A:[0, -6, 248]; H: 68.91302490234375
SENSE daab 25 19-04-2019 12:02:09.688 T: 31.69919967651367 [C]; A:[-8, 10, 238]; H: 70.3092041015625
SENSE daac 44 19-04-2019 12:02:09.905 T: 31.01279830932617 [C]; A:[0, -6, 256]; H: 68.91302490234375
SENSE daab 26 19-04-2019 12:02:10.256 T: 31.69919967651367 [C]; A:[-6, 12, 234]; H: 70.2786865234375
SENSE daac 45 19-04-2019 12:02:10.482 T: 31.01279830932617 [C]; A:[0, 0, 242]; H: 68.91302490234375
SENSE daab 27 19-04-2019 12:02:10.843 T: 31.76159858703613 [C]; A:[0, 12, 232]; H: 70.2786865234375
SENSE daac 46 19-04-2019 12:02:11.059 T: 30.95039939880371 [C]; A:[0, -4, 250]; H: 68.91302490234375
SENSE daaa 30 19-04-2019 12:02:06.587 T: 30.88799858093261 [C]; A:[-40, 58, 206]; H: 72.277587890625
SENSE daac 47 19-04-2019 12:02:11.637 T: 31.01279830932617 [C]; A:[0, -10, 248]; H: 68.91302490234375
SENSE daaa 31 19-04-2019 12:02:12.050 T: 30.88799858093261 [C]; A:[-32, 54, 212]; H: 72.10211181640625
SENSE daac 48 19-04-2019 12:02:12.209 T: 31.01279830932617 [C]; A:[0, 0, 250]; H: 68.91302490234375
SENSE daad 30 19-04-2019 12:02:02.497 T: 30.82559967041015 [C]; A:[-8, 2, 206]; H: 73.44488525390625
SENSE daac 49 19-04-2019 12:02:12.792 T: 31.01279830932617 [C]; A:[4, -6, 254]; H: 68.859619140625
SENSE daac 50 19-04-2019 12:02:13.363 T: 31.01279830932617 [C]; A:[2, 0, 250]; H: 68.859619140625
SENSE daad 31 19-04-2019 12:02:13.098 T: 30.95039939880371 [C]; A:[-10, 2, 202]; H: 73.2694091796875
SENSE daac 51 19-04-2019 12:02:13.826 T: 31.01279830932617 [C]; A:[0, 0, 252]; H: 68.859619140625
SENSE daac 52 19-04-2019 12:02:14.398 T: 31.01279830932617 [C]; A:[0, 0, 270]; H: 68.8291015625
SENSE daad 32 19-04-2019 12:02:14.139 T: 30.95039939880371 [C]; A:[-8, 6, 204]; H: 73.24652099609375
SENSE daac 53 19-04-2019 12:02:14.861 T: 31.01279830932617 [C]; A:[0, -4, 252]; H: 68.8291015625
SENSE daac 54 19-04-2019 12:02:15.434 T: 31.01279830932617 [C]; A:[2, 0, 246]; H: 68.8291015625
SENSE daad 33 19-04-2019 12:02:15.194 T: 30.95039939880371 [C]; A:[-4, 0, 202]; H: 73.24652099609375
SENSE daac 55 19-04-2019 12:02:15.896 T: 31.01279830932617 [C]; A:[0, 0, 248]; H: 68.8291015625
SENSE daab 28 19-04-2019 12:02:11.410 T: 31.76159858703613 [C]; A:[0, 12, 234]; H: 70.2481689453125
SENSE daac 56 19-04-2019 12:02:16.469 T: 31.01279830932617 [C]; A:[0, 0, 250]; H: 68.8291015625
SENSE daad 34 19-04-2019 12:02:16.204 T: 30.95039939880371 [C]; A:[-10, 4, 200]; H: 73.21600341796875
SENSE daac 57 19-04-2019 12:02:17.031 T: 31.01279830932617 [C]; A:[0, -6, 254]; H: 68.8291015625
SENSE daaa 32 19-04-2019 12:02:12.642 T: 30.88799858093261 [C]; A:[-36, 54, 206]; H: 72.07159423828125
SENSE daad 35 19-04-2019 12:02:17.334 T: 30.95039939880371 [C]; A:[-12, 6, 202]; H: 73.21600341796875
SENSE daac 58 19-04-2019 12:02:17.704 T: 31.07519912719726 [C]; A:[2, 0, 248]; H: 68.83673095703125
SENSE daad 36 19-04-2019 12:02:18.164 T: 30.95039939880371 [C]; A:[-8, 0, 204]; H: 73.21600341796875
SENSE daac 59 19-04-2019 12:02:18.517 T: 31.01279830932617 [C]; A:[2, -6, 250]; H: 68.83673095703125
SENSE daac 60 19-04-2019 12:02:19.052 T: 31.01279830932617 [C]; A:[0, -4, 248]; H: 68.83673095703125
SENSE daad 37 19-04-2019 12:02:18.829 T: 30.95039939880371 [C]; A:[-14, 6, 202]; H: 73.21600341796875
SENSE daac 61 19-04-2019 12:02:19.514 T: 31.07519912719726 [C]; A:[0, -6, 248]; H: 68.83673095703125
SENSE daac 62 19-04-2019 12:02:20.097 T: 31.07519912719726 [C]; A:[0, 0, 250]; H: 68.80621337890625
SENSE daad 38 19-04-2019 12:02:19.829 T: 30.95039939880371 [C]; A:[-10, 4, 200]; H: 73.21600341796875
SENSE daac 63 19-04-2019 12:02:20.569 T: 31.07519912719726 [C]; A:[0, 0, 248]; H: 68.80621337890625
SENSE daac 64 19-04-2019 12:02:21.132 T: 31.07519912719726 [C]; A:[2, 0, 248]; H: 68.80621337890625
SENSE daad 39 19-04-2019 12:02:20.895 T: 30.95039939880371 [C]; A:[-8, 2, 208]; H: 73.18548583984375
SENSE daab 29 19-04-2019 12:02:16.814 T: 31.76159858703613 [C]; A:[-6, 12, 230]; H: 70.16424560546875
SENSE daad 40 19-04-2019 12:02:21.864 T: 30.95039939880371 [C]; A:[-10, 2, 196]; H: 73.18548583984375
SENSE daab 30 19-04-2019 12:02:22.228 T: 31.82399940490722 [C]; A:[-4, 14, 238]; H: 70.080322265625
SENSE daad 41 19-04-2019 12:02:22.424 T: 30.95039939880371 [C]; A:[-10, 10, 200]; H: 73.18548583984375
SENSE daaa 33 19-04-2019 12:02:18.035 T: 30.82559967041015 [C]; A:[-34, 56, 210]; H: 72.07159423828125
SENSE daad 42 19-04-2019 12:02:22.995 T: 30.95039939880371 [C]; A:[-14, 4, 206]; H: 73.18548583984375
SENSE daaa 34 19-04-2019 12:02:23.448 T: 30.88799858093261 [C]; A:[-30, 56, 212]; H: 72.17840576171875
SENSE daad 43 19-04-2019 12:02:23.565 T: 30.95039939880371 [C]; A:[-16, 6, 208]; H: 73.15496826171875
SENSE daaa 35 19-04-2019 12:02:24.004 T: 30.88799858093261 [C]; A:[-32, 54, 208]; H: 72.17840576171875
SENSE daad 44 19-04-2019 12:02:24.135 T: 30.95039939880371 [C]; A:[-12, 4, 208]; H: 73.15496826171875
SENSE daaa 36 19-04-2019 12:02:24.590 T: 30.82559967041015 [C]; A:[-34, 56, 210]; H: 72.14788818359375
SENSE daad 45 19-04-2019 12:02:24.715 T: 31.01279830932617 [C]; A:[-6, 4, 200]; H: 73.15496826171875
SENSE daaa 37 19-04-2019 12:02:25.161 T: 30.95039939880371 [C]; A:[-38, 56, 206]; H: 72.17840576171875
SENSE daad 46 19-04-2019 12:02:25.296 T: 30.95039939880371 [C]; A:[-8, 6, 194]; H: 73.20074462890625
SENSE daaa 38 19-04-2019 12:02:25.737 T: 30.88799858093261 [C]; A:[-30, 56, 210]; H: 72.14788818359375
SENSE daad 47 19-04-2019 12:02:25.860 T: 30.95039939880371 [C]; A:[-8, 2, 204]; H: 73.20074462890625
SENSE daaa 39 19-04-2019 12:02:26.319 T: 30.82559967041015 [C]; A:[-30, 50, 212]; H: 72.14788818359375
SENSE daac 65 19-04-2019 12:02:21.594 T: 31.01279830932617 [C]; A:[0, 0, 250]; H: 68.80621337890625
SENSE daaa 40 19-04-2019 12:02:26.889 T: 30.88799858093261 [C]; A:[-32, 54, 210]; H: 72.14788818359375
SENSE daac 66 19-04-2019 12:02:27.054 T: 31.07519912719726 [C]; A:[0, -4, 246]; H: 68.6917724609375
SENSE daaa 41 19-04-2019 12:02:27.466 T: 30.88799858093261 [C]; A:[-32, 60, 210]; H: 72.11737060546875
SENSE daab 31 19-04-2019 12:02:22.805 T: 31.76159858703613 [C]; A:[-4, 14, 234]; H: 70.080322265625
SENSE daaa 42 19-04-2019 12:02:28.042 T: 30.88799858093261 [C]; A:[-34, 56, 210]; H: 72.11737060546875
SENSE daab 32 19-04-2019 12:02:28.270 T: 31.82399940490722 [C]; A:[-6, 10, 234]; H: 70.0040283203125
SENSE daaa 43 19-04-2019 12:02:28.618 T: 30.88799858093261 [C]; A:[-30, 54, 208]; H: 72.11737060546875
SENSE daab 33 19-04-2019 12:02:28.841 T: 31.82399940490722 [C]; A:[-6, 14, 232]; H: 70.0040283203125
SENSE daaa 44 19-04-2019 12:02:29.194 T: 30.88799858093261 [C]; A:[-32, 56, 204]; H: 72.11737060546875
SENSE daab 34 19-04-2019 12:02:29.414 T: 31.88639831542968 [C]; A:[-4, 12, 236]; H: 70.0040283203125
SENSE daaa 45 19-04-2019 12:02:29.756 T: 30.88799858093261 [C]; A:[-34, 54, 212]; H: 72.0792236328125
SENSE daab 35 19-04-2019 12:02:29.981 T: 31.82399940490722 [C]; A:[-8, 14, 236]; H: 69.9735107421875
SENSE daaa 46 19-04-2019 12:02:30.341 T: 30.88799858093261 [C]; A:[-34, 54, 206]; H: 72.0792236328125
SENSE daab 36 19-04-2019 12:02:30.563 T: 31.88639831542968 [C]; A:[-6, 14, 234]; H: 69.9429931640625
SENSE daaa 47 19-04-2019 12:02:30.917 T: 30.88799858093261 [C]; A:[-36, 60, 210]; H: 72.0792236328125
SENSE daab 37 19-04-2019 12:02:31.150 T: 31.88639831542968 [C]; A:[-4, 8, 232]; H: 69.9429931640625
SENSE daad 48 19-04-2019 12:02:26.445 T: 31.01279830932617 [C]; A:[-12, 6, 196]; H: 73.17022705078125
SENSE daab 38 19-04-2019 12:02:31.734 T: 31.88639831542968 [C]; A:[0, 12, 234]; H: 69.92010498046875
SENSE daad 49 19-04-2019 12:02:31.902 T: 31.01279830932617 [C]; A:[-10, 8, 204]; H: 73.0557861328125
SENSE daab 39 19-04-2019 12:02:32.294 T: 31.88639831542968 [C]; A:[-6, 8, 236]; H: 69.92010498046875
SENSE daac 67 19-04-2019 12:02:27.626 T: 31.07519912719726 [C]; A:[0, 0, 248]; H: 68.66888427734375
SENSE daab 40 19-04-2019 12:02:32.872 T: 31.88639831542968 [C]; A:[0, 6, 232]; H: 69.88958740234375
SENSE daac 68 19-04-2019 12:02:33.095 T: 31.13759994506835 [C]; A:[0, 0, 246]; H: 68.554443359375
SENSE daab 41 19-04-2019 12:02:33.449 T: 31.88639831542968 [C]; A:[-6, 12, 234]; H: 69.88958740234375
SENSE daac 69 19-04-2019 12:02:33.663 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.554443359375
SENSE daab 42 19-04-2019 12:02:34.021 T: 31.88639831542968 [C]; A:[-6, 14, 230]; H: 69.85906982421875
SENSE daac 70 19-04-2019 12:02:34.240 T: 31.07519912719726 [C]; A:[0, -4, 252]; H: 68.554443359375
SENSE daab 43 19-04-2019 12:02:34.593 T: 31.88639831542968 [C]; A:[-4, 14, 236]; H: 69.85906982421875
SENSE daac 71 19-04-2019 12:02:34.818 T: 31.13759994506835 [C]; A:[0, -6, 252]; H: 68.554443359375
SENSE daab 44 19-04-2019 12:02:35.165 T: 31.88639831542968 [C]; A:[0, 8, 230]; H: 69.82855224609375
SENSE daac 72 19-04-2019 12:02:35.394 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.554443359375
SENSE daab 45 19-04-2019 12:02:35.743 T: 31.94879913330078 [C]; A:[-4, 12, 236]; H: 69.82855224609375
SENSE daac 73 19-04-2019 12:02:35.962 T: 31.13759994506835 [C]; A:[0, 0, 250]; H: 68.554443359375
SENSE daaa 48 19-04-2019 12:02:31.493 T: 30.88799858093261 [C]; A:[-32, 50, 206]; H: 72.0792236328125
SENSE daac 74 19-04-2019 12:02:36.539 T: 31.13759994506835 [C]; A:[0, 0, 248]; H: 68.554443359375
SENSE daaa 49 19-04-2019 12:02:36.946 T: 30.88799858093261 [C]; A:[-32, 48, 208]; H: 72.14788818359375
SENSE daac 75 19-04-2019 12:02:37.106 T: 31.13759994506835 [C]; A:[0, -4, 254]; H: 68.52392578125
SENSE daad 50 19-04-2019 12:02:32.482 T: 31.01279830932617 [C]; A:[-10, 4, 204]; H: 73.0557861328125
SENSE daac 76 19-04-2019 12:02:37.683 T: 31.13759994506835 [C]; A:[0, -4, 248]; H: 68.52392578125
SENSE daac 77 19-04-2019 12:02:38.256 T: 31.13759994506835 [C]; A:[4, 0, 248]; H: 68.50103759765625
SENSE daad 51 19-04-2019 12:02:37.998 T: 31.01279830932617 [C]; A:[-12, 0, 196]; H: 72.97186279296875
