SENSE daaa 1 20-04-2019 14:50:30.537 T: 31.13759994506835 [C]; A:[0, 0, 0]; H: 67.52447509765625
SENSE daad 4 20-04-2019 14:50:31.998 T: 28.14239883422851 [C]; A:[12, 18, 202]; H: 76.28302001953125
SENSE daaa 9 20-04-2019 14:50:32.649 T: 31.13759994506835 [C]; A:[6, -28, 238]; H: 67.49395751953125
SENSE daab 9 20-04-2019 14:50:32.645 T: 28.76639938354492 [C]; A:[14, 0, 248]; H: 71.41546630859375
SENSE daac 6 20-04-2019 14:50:32.646 T: 30.6383991241455 [C]; A:[132, -48, 192]; H: 67.46343994140625
SENSE daaa 10 20-04-2019 14:50:32.896 T: 31.13759994506835 [C]; A:[0, -24, 238]; H: 67.4710693359375
SENSE daab 10 20-04-2019 14:50:32.886 T: 28.76639938354492 [C]; A:[16, -8, 248]; H: 71.41546630859375
SENSE daad 5 20-04-2019 14:50:32.453 T: 28.14239883422851 [C]; A:[16, 16, 202]; H: 76.28302001953125
SENSE daaa 11 20-04-2019 14:50:33.163 T: 31.19999885559082 [C]; A:[2, -24, 228]; H: 67.4710693359375
SENSE daac 7 20-04-2019 14:50:33.083 T: 30.6383991241455 [C]; A:[132, -50, 192]; H: 67.49395751953125
SENSE daab 11 20-04-2019 14:50:33.159 T: 28.82879829406738 [C]; A:[12, -4, 244]; H: 71.392578125
SENSE daaa 12 20-04-2019 14:50:33.409 T: 31.13759994506835 [C]; A:[0, -24, 230]; H: 67.4710693359375
SENSE daad 6 20-04-2019 14:50:32.884 T: 28.07999992370605 [C]; A:[18, 16, 204]; H: 76.28302001953125
SENSE daab 12 20-04-2019 14:50:33.404 T: 28.76639938354492 [C]; A:[18, -6, 246]; H: 71.392578125
SENSE daac 8 20-04-2019 14:50:33.521 T: 30.6383991241455 [C]; A:[134, -48, 188]; H: 67.49395751953125
SENSE daaa 13 20-04-2019 14:50:33.673 T: 31.19999885559082 [C]; A:[8, -30, 232]; H: 67.4710693359375
SENSE daab 13 20-04-2019 14:50:33.670 T: 28.82879829406738 [C]; A:[16, -10, 248]; H: 71.392578125
SENSE daad 7 20-04-2019 14:50:33.324 T: 28.07999992370605 [C]; A:[14, 18, 206]; H: 76.28302001953125
SENSE daaa 14 20-04-2019 14:50:33.956 T: 31.13759994506835 [C]; A:[4, -28, 226]; H: 67.4710693359375
SENSE daab 14 20-04-2019 14:50:33.956 T: 28.76639938354492 [C]; A:[18, -4, 246]; H: 71.392578125
SENSE daac 9 20-04-2019 14:50:33.914 T: 30.6383991241455 [C]; A:[126, -48, 196]; H: 67.46343994140625
SENSE daaa 15 20-04-2019 14:50:34.206 T: 31.13759994506835 [C]; A:[10, -28, 230]; H: 67.4710693359375
SENSE daab 15 20-04-2019 14:50:34.204 T: 28.82879829406738 [C]; A:[16, -4, 246]; H: 71.392578125
SENSE daad 8 20-04-2019 14:50:33.759 T: 28.14239883422851 [C]; A:[12, 22, 208]; H: 76.28302001953125
SENSE daaa 16 20-04-2019 14:50:34.475 T: 31.19999885559082 [C]; A:[6, -24, 236]; H: 67.4710693359375
SENSE daac 10 20-04-2019 14:50:34.345 T: 30.7007999420166 [C]; A:[128, -50, 194]; H: 67.46343994140625
SENSE daab 16 20-04-2019 14:50:34.443 T: 28.82879829406738 [C]; A:[20, -6, 250]; H: 71.392578125
SENSE daaa 17 20-04-2019 14:50:34.722 T: 31.13759994506835 [C]; A:[4, -28, 230]; H: 67.4405517578125
SENSE daad 9 20-04-2019 14:50:34.148 T: 28.14239883422851 [C]; A:[16, 16, 212]; H: 76.28302001953125
SENSE daab 17 20-04-2019 14:50:34.681 T: 28.82879829406738 [C]; A:[14, 0, 248]; H: 71.392578125
SENSE daac 11 20-04-2019 14:50:34.797 T: 30.7007999420166 [C]; A:[128, -52, 192]; H: 67.46343994140625
SENSE daaa 18 20-04-2019 14:50:34.986 T: 31.19999885559082 [C]; A:[2, -28, 232]; H: 67.4100341796875
SENSE daab 18 20-04-2019 14:50:34.930 T: 28.82879829406738 [C]; A:[18, -6, 248]; H: 71.392578125
SENSE daad 10 20-04-2019 14:50:34.591 T: 28.14239883422851 [C]; A:[16, 24, 206]; H: 76.28302001953125
SENSE daab 19 20-04-2019 14:50:35.174 T: 28.82879829406738 [C]; A:[16, 0, 246]; H: 71.392578125
SENSE daaa 19 20-04-2019 14:50:35.260 T: 31.19999885559082 [C]; A:[2, -26, 228]; H: 67.4100341796875
SENSE daac 12 20-04-2019 14:50:35.229 T: 30.6383991241455 [C]; A:[116, -44, 200]; H: 67.46343994140625
SENSE daab 20 20-04-2019 14:50:35.418 T: 28.82879829406738 [C]; A:[18, -8, 254]; H: 71.392578125
SENSE daaa 20 20-04-2019 14:50:35.519 T: 31.19999885559082 [C]; A:[0, -24, 230]; H: 67.4100341796875
SENSE daad 11 20-04-2019 14:50:35.040 T: 28.07999992370605 [C]; A:[16, 14, 206]; H: 76.28302001953125
SENSE daab 21 20-04-2019 14:50:35.662 T: 28.82879829406738 [C]; A:[18, -4, 248]; H: 71.392578125
SENSE daac 13 20-04-2019 14:50:35.667 T: 30.6383991241455 [C]; A:[118, -46, 198]; H: 67.50921630859375
SENSE daaa 21 20-04-2019 14:50:35.788 T: 31.19999885559082 [C]; A:[2, -24, 232]; H: 67.3795166015625
SENSE daab 22 20-04-2019 14:50:35.911 T: 28.76639938354492 [C]; A:[12, -4, 250]; H: 71.362060546875
SENSE daad 12 20-04-2019 14:50:35.471 T: 28.14239883422851 [C]; A:[22, 14, 210]; H: 76.28302001953125
SENSE daaa 22 20-04-2019 14:50:36.047 T: 31.13759994506835 [C]; A:[8, -26, 232]; H: 67.3795166015625
SENSE daab 23 20-04-2019 14:50:36.155 T: 28.82879829406738 [C]; A:[16, -8, 248]; H: 71.362060546875
SENSE daac 14 20-04-2019 14:50:36.099 T: 30.7007999420166 [C]; A:[112, -52, 190]; H: 67.43292236328125
SENSE daaa 23 20-04-2019 14:50:36.299 T: 31.19999885559082 [C]; A:[2, -24, 228]; H: 67.35662841796875
SENSE daab 24 20-04-2019 14:50:36.400 T: 28.82879829406738 [C]; A:[14, 0, 250]; H: 71.362060546875
SENSE daad 13 20-04-2019 14:50:35.903 T: 28.07999992370605 [C]; A:[12, 16, 202]; H: 76.28302001953125
SENSE daaa 24 20-04-2019 14:50:36.587 T: 31.19999885559082 [C]; A:[12, -20, 242]; H: 67.35662841796875
SENSE daac 15 20-04-2019 14:50:36.536 T: 30.6383991241455 [C]; A:[116, -44, 202]; H: 67.40240478515625
SENSE daab 25 20-04-2019 14:50:36.649 T: 28.76639938354492 [C]; A:[12, -8, 248]; H: 71.362060546875
SENSE daaa 25 20-04-2019 14:50:36.832 T: 31.19999885559082 [C]; A:[4, -26, 234]; H: 67.35662841796875
SENSE daad 14 20-04-2019 14:50:36.337 T: 28.14239883422851 [C]; A:[10, 20, 204]; H: 76.28302001953125
SENSE daab 26 20-04-2019 14:50:36.892 T: 28.76639938354492 [C]; A:[16, 0, 250]; H: 71.362060546875
SENSE daaa 26 20-04-2019 14:50:37.099 T: 31.19999885559082 [C]; A:[4, -26, 234]; H: 67.35662841796875
SENSE daac 16 20-04-2019 14:50:36.968 T: 30.6383991241455 [C]; A:[124, -54, 194]; H: 67.44818115234375
SENSE daab 27 20-04-2019 14:50:37.136 T: 28.82879829406738 [C]; A:[16, -6, 250]; H: 71.362060546875
SENSE daad 15 20-04-2019 14:50:36.772 T: 28.14239883422851 [C]; A:[12, 12, 202]; H: 76.28302001953125
SENSE daaa 27 20-04-2019 14:50:37.350 T: 31.19999885559082 [C]; A:[6, -30, 234]; H: 67.32611083984375
SENSE daab 28 20-04-2019 14:50:37.380 T: 28.82879829406738 [C]; A:[14, -6, 246]; H: 71.362060546875
SENSE daac 17 20-04-2019 14:50:37.415 T: 30.6383991241455 [C]; A:[120, -52, 194]; H: 67.4100341796875
SENSE daaa 28 20-04-2019 14:50:37.614 T: 31.19999885559082 [C]; A:[6, -30, 232]; H: 67.32611083984375
SENSE daab 29 20-04-2019 14:50:37.630 T: 28.76639938354492 [C]; A:[16, -8, 246]; H: 71.33154296875
SENSE daad 16 20-04-2019 14:50:37.219 T: 28.07999992370605 [C]; A:[16, 14, 204]; H: 76.2601318359375
SENSE daaa 29 20-04-2019 14:50:37.890 T: 31.19999885559082 [C]; A:[6, -26, 230]; H: 67.29559326171875
SENSE daab 30 20-04-2019 14:50:37.886 T: 28.82879829406738 [C]; A:[14, -6, 248]; H: 71.33154296875
SENSE daac 18 20-04-2019 14:50:37.852 T: 30.6383991241455 [C]; A:[122, -58, 192]; H: 67.4100341796875
SENSE daaa 30 20-04-2019 14:50:38.131 T: 31.19999885559082 [C]; A:[0, -24, 234]; H: 67.29559326171875
SENSE daab 31 20-04-2019 14:50:38.132 T: 28.82879829406738 [C]; A:[16, -6, 246]; H: 71.33154296875
SENSE daad 17 20-04-2019 14:50:37.658 T: 28.07999992370605 [C]; A:[12, 16, 210]; H: 76.2601318359375
SENSE daaa 31 20-04-2019 14:50:38.401 T: 31.19999885559082 [C]; A:[8, -26, 232]; H: 67.29559326171875
SENSE daac 19 20-04-2019 14:50:38.294 T: 30.6383991241455 [C]; A:[120, -56, 192]; H: 67.3795166015625
SENSE daab 32 20-04-2019 14:50:38.398 T: 28.82879829406738 [C]; A:[18, -6, 252]; H: 71.33154296875
SENSE daaa 32 20-04-2019 14:50:38.648 T: 31.19999885559082 [C]; A:[6, -26, 236]; H: 67.29559326171875
SENSE daad 18 20-04-2019 14:50:38.092 T: 28.07999992370605 [C]; A:[14, 24, 206]; H: 76.2601318359375
SENSE daab 33 20-04-2019 14:50:38.639 T: 28.82879829406738 [C]; A:[16, -8, 252]; H: 71.33154296875
SENSE daac 20 20-04-2019 14:50:38.736 T: 30.6383991241455 [C]; A:[122, -54, 198]; H: 67.3489990234375
SENSE daaa 33 20-04-2019 14:50:38.916 T: 31.19999885559082 [C]; A:[6, -30, 264]; H: 67.272705078125
SENSE daab 34 20-04-2019 14:50:38.913 T: 28.82879829406738 [C]; A:[14, -6, 244]; H: 71.33154296875
SENSE daad 19 20-04-2019 14:50:38.534 T: 28.2047996520996 [C]; A:[18, 14, 204]; H: 76.2296142578125
SENSE daaa 34 20-04-2019 14:50:39.191 T: 31.19999885559082 [C]; A:[2, -26, 230]; H: 67.2421875
SENSE daab 35 20-04-2019 14:50:39.195 T: 28.82879829406738 [C]; A:[18, -6, 246]; H: 71.33154296875
SENSE daac 21 20-04-2019 14:50:39.174 T: 30.6383991241455 [C]; A:[122, -54, 196]; H: 67.3184814453125
SENSE daaa 35 20-04-2019 14:50:39.446 T: 31.19999885559082 [C]; A:[0, -30, 232]; H: 67.2421875
SENSE daab 36 20-04-2019 14:50:39.451 T: 28.82879829406738 [C]; A:[18, 0, 246]; H: 71.30865478515625
SENSE daad 20 20-04-2019 14:50:38.983 T: 28.14239883422851 [C]; A:[12, 20, 204]; H: 76.2296142578125
SENSE daaa 36 20-04-2019 14:50:39.713 T: 31.13759994506835 [C]; A:[6, -30, 226]; H: 67.2421875
SENSE daac 22 20-04-2019 14:50:39.616 T: 30.7007999420166 [C]; A:[122, -52, 194]; H: 67.2879638671875
SENSE daab 37 20-04-2019 14:50:39.710 T: 28.82879829406738 [C]; A:[14, 0, 250]; H: 71.30865478515625
SENSE daaa 37 20-04-2019 14:50:39.952 T: 31.19999885559082 [C]; A:[0, -28, 236]; H: 67.2421875
SENSE daad 21 20-04-2019 14:50:39.425 T: 28.14239883422851 [C]; A:[20, 12, 228]; H: 76.2296142578125
SENSE daab 38 20-04-2019 14:50:39.958 T: 28.82879829406738 [C]; A:[16, -4, 246]; H: 71.30865478515625
SENSE daac 23 20-04-2019 14:50:40.048 T: 30.6383991241455 [C]; A:[120, -56, 190]; H: 67.26507568359375
SENSE daaa 38 20-04-2019 14:50:40.216 T: 31.19999885559082 [C]; A:[6, -28, 236]; H: 67.2421875
SENSE daab 39 20-04-2019 14:50:40.213 T: 28.82879829406738 [C]; A:[12, 0, 252]; H: 71.30865478515625
SENSE daad 22 20-04-2019 14:50:39.851 T: 28.07999992370605 [C]; A:[22, 16, 208]; H: 76.2296142578125
SENSE daaa 39 20-04-2019 14:50:40.492 T: 31.19999885559082 [C]; A:[6, -26, 236]; H: 67.2421875
SENSE daab 40 20-04-2019 14:50:40.492 T: 28.82879829406738 [C]; A:[18, 0, 244]; H: 71.30865478515625
SENSE daac 24 20-04-2019 14:50:40.470 T: 30.6383991241455 [C]; A:[122, -54, 190]; H: 67.20404052734375
SENSE daaa 40 20-04-2019 14:50:40.733 T: 31.19999885559082 [C]; A:[6, -28, 232]; H: 67.211669921875
SENSE daab 41 20-04-2019 14:50:40.739 T: 28.82879829406738 [C]; A:[18, -4, 254]; H: 71.27813720703125
SENSE daad 23 20-04-2019 14:50:40.278 T: 28.07999992370605 [C]; A:[16, 18, 208]; H: 76.2296142578125
SENSE daaa 41 20-04-2019 14:50:41.007 T: 31.19999885559082 [C]; A:[6, -30, 234]; H: 67.211669921875
SENSE daac 25 20-04-2019 14:50:40.912 T: 30.6383991241455 [C]; A:[118, -56, 198]; H: 67.17352294921875
SENSE daab 42 20-04-2019 14:50:41.005 T: 28.82879829406738 [C]; A:[20, -8, 248]; H: 71.3162841796875
SENSE daaa 42 20-04-2019 14:50:41.250 T: 31.19999885559082 [C]; A:[2, -28, 236]; H: 67.18878173828125
SENSE daad 24 20-04-2019 14:50:40.717 T: 28.07999992370605 [C]; A:[14, 12, 208]; H: 76.1990966796875
SENSE daab 43 20-04-2019 14:50:41.263 T: 28.89119911193847 [C]; A:[18, -4, 250]; H: 71.27813720703125
SENSE daac 26 20-04-2019 14:50:41.354 T: 30.6383991241455 [C]; A:[124, -52, 194]; H: 67.150634765625
SENSE daaa 43 20-04-2019 14:50:41.514 T: 31.19999885559082 [C]; A:[4, -26, 238]; H: 67.18878173828125
SENSE daab 44 20-04-2019 14:50:41.511 T: 28.82879829406738 [C]; A:[18, -8, 250]; H: 71.3162841796875
SENSE daad 25 20-04-2019 14:50:41.156 T: 28.14239883422851 [C]; A:[20, 16, 206]; H: 76.1990966796875
SENSE daaa 44 20-04-2019 14:50:41.791 T: 31.19999885559082 [C]; A:[2, -30, 230]; H: 67.18878173828125
SENSE daab 45 20-04-2019 14:50:41.789 T: 28.82879829406738 [C]; A:[14, 0, 250]; H: 71.27813720703125
SENSE daac 27 20-04-2019 14:50:41.791 T: 30.6383991241455 [C]; A:[120, -58, 194]; H: 67.1201171875
SENSE daaa 45 20-04-2019 14:50:42.037 T: 31.19999885559082 [C]; A:[12, -30, 232]; H: 67.18878173828125
SENSE daab 46 20-04-2019 14:50:42.033 T: 28.82879829406738 [C]; A:[20, -8, 250]; H: 71.21710205078125
SENSE daad 26 20-04-2019 14:50:41.589 T: 28.14239883422851 [C]; A:[12, 18, 206]; H: 76.17620849609375
SENSE daaa 46 20-04-2019 14:50:42.312 T: 31.19999885559082 [C]; A:[4, -32, 230]; H: 67.18878173828125
SENSE daac 28 20-04-2019 14:50:42.228 T: 30.6383991241455 [C]; A:[120, -50, 192]; H: 67.089599609375
SENSE daab 47 20-04-2019 14:50:42.310 T: 28.89119911193847 [C]; A:[16, -8, 250]; H: 71.2552490234375
SENSE daaa 47 20-04-2019 14:50:42.559 T: 31.19999885559082 [C]; A:[4, -28, 226]; H: 67.15826416015625
SENSE daad 27 20-04-2019 14:50:42.032 T: 28.07999992370605 [C]; A:[10, 16, 200]; H: 76.17620849609375
SENSE daab 48 20-04-2019 14:50:42.556 T: 28.82879829406738 [C]; A:[14, 0, 254]; H: 71.21710205078125
SENSE daac 29 20-04-2019 14:50:42.666 T: 30.6383991241455 [C]; A:[120, -54, 194]; H: 67.089599609375
SENSE daaa 48 20-04-2019 14:50:42.821 T: 31.19999885559082 [C]; A:[8, -28, 232]; H: 67.12774658203125
SENSE daab 49 20-04-2019 14:50:42.823 T: 28.82879829406738 [C]; A:[18, 0, 244]; H: 71.21710205078125
SENSE daad 28 20-04-2019 14:50:42.468 T: 28.14239883422851 [C]; A:[20, 16, 208]; H: 76.17620849609375
SENSE daaa 49 20-04-2019 14:50:43.105 T: 31.19999885559082 [C]; A:[0, -26, 230]; H: 67.12774658203125
SENSE daab 50 20-04-2019 14:50:43.097 T: 28.82879829406738 [C]; A:[16, 0, 248]; H: 71.21710205078125
SENSE daac 30 20-04-2019 14:50:43.103 T: 30.6383991241455 [C]; A:[120, -52, 196]; H: 67.05908203125
SENSE daaa 50 20-04-2019 14:50:43.351 T: 31.26239967346191 [C]; A:[12, -26, 236]; H: 67.12774658203125
SENSE daab 51 20-04-2019 14:50:43.347 T: 28.82879829406738 [C]; A:[14, -4, 252]; H: 71.1942138671875
SENSE daad 29 20-04-2019 14:50:42.901 T: 28.07999992370605 [C]; A:[14, 16, 204]; H: 76.17620849609375
SENSE daaa 51 20-04-2019 14:50:43.618 T: 31.19999885559082 [C]; A:[6, -24, 236]; H: 67.1048583984375
SENSE daac 31 20-04-2019 14:50:43.535 T: 30.6383991241455 [C]; A:[128, -56, 196]; H: 67.03619384765625
SENSE daab 52 20-04-2019 14:50:43.616 T: 28.82879829406738 [C]; A:[18, -6, 248]; H: 71.1942138671875
SENSE daaa 52 20-04-2019 14:50:43.858 T: 31.19999885559082 [C]; A:[2, -26, 230]; H: 67.0743408203125
SENSE daad 30 20-04-2019 14:50:43.343 T: 28.14239883422851 [C]; A:[16, 14, 210]; H: 76.17620849609375
SENSE daab 53 20-04-2019 14:50:43.865 T: 28.82879829406738 [C]; A:[14, -4, 252]; H: 71.1942138671875
SENSE daac 32 20-04-2019 14:50:43.967 T: 30.6383991241455 [C]; A:[122, -50, 192]; H: 67.03619384765625
SENSE daaa 53 20-04-2019 14:50:44.128 T: 31.19999885559082 [C]; A:[6, -30, 230]; H: 67.0743408203125
SENSE daab 54 20-04-2019 14:50:44.126 T: 28.82879829406738 [C]; A:[14, 0, 244]; H: 71.1942138671875
SENSE daad 31 20-04-2019 14:50:43.768 T: 28.14239883422851 [C]; A:[12, 14, 212]; H: 76.17620849609375
SENSE daaa 54 20-04-2019 14:50:44.402 T: 31.19999885559082 [C]; A:[2, -28, 228]; H: 67.0743408203125
SENSE daab 55 20-04-2019 14:50:44.398 T: 28.82879829406738 [C]; A:[16, 0, 246]; H: 71.1942138671875
SENSE daac 33 20-04-2019 14:50:44.404 T: 30.6383991241455 [C]; A:[126, -50, 196]; H: 67.00567626953125
SENSE daaa 55 20-04-2019 14:50:44.649 T: 31.26239967346191 [C]; A:[4, -24, 232]; H: 67.0743408203125
SENSE daab 56 20-04-2019 14:50:44.648 T: 28.82879829406738 [C]; A:[12, 0, 252]; H: 71.1942138671875
SENSE daad 32 20-04-2019 14:50:44.197 T: 28.07999992370605 [C]; A:[18, 10, 204]; H: 76.17620849609375
SENSE daaa 56 20-04-2019 14:50:44.919 T: 31.19999885559082 [C]; A:[8, -30, 232]; H: 67.0438232421875
SENSE daab 57 20-04-2019 14:50:44.910 T: 28.89119911193847 [C]; A:[16, -4, 250]; H: 71.1942138671875
SENSE daac 34 20-04-2019 14:50:44.861 T: 30.7007999420166 [C]; A:[122, -52, 192]; H: 67.00567626953125
SENSE daaa 57 20-04-2019 14:50:45.162 T: 31.19999885559082 [C]; A:[4, -28, 236]; H: 67.0438232421875
SENSE daab 58 20-04-2019 14:50:45.159 T: 28.82879829406738 [C]; A:[18, -4, 246]; H: 71.1942138671875
SENSE daad 33 20-04-2019 14:50:44.642 T: 28.07999992370605 [C]; A:[12, 18, 194]; H: 76.17620849609375
SENSE daac 35 20-04-2019 14:50:45.298 T: 30.6383991241455 [C]; A:[122, -50, 192]; H: 66.97515869140625
SENSE daaa 58 20-04-2019 14:50:45.431 T: 31.19999885559082 [C]; A:[0, -26, 230]; H: 67.0133056640625
SENSE daab 59 20-04-2019 14:50:45.428 T: 28.82879829406738 [C]; A:[18, -8, 244]; H: 71.1636962890625
SENSE daad 34 20-04-2019 14:50:45.095 T: 28.07999992370605 [C]; A:[16, 12, 202]; H: 76.17620849609375
SENSE daaa 59 20-04-2019 14:50:45.689 T: 31.19999885559082 [C]; A:[4, -24, 230]; H: 67.0133056640625
SENSE daab 60 20-04-2019 14:50:45.676 T: 28.82879829406738 [C]; A:[20, -4, 248]; H: 71.1636962890625
SENSE daac 36 20-04-2019 14:50:45.746 T: 30.6383991241455 [C]; A:[118, -48, 192]; H: 66.97515869140625
SENSE daaa 60 20-04-2019 14:50:45.944 T: 31.19999885559082 [C]; A:[2, -26, 234]; H: 67.0133056640625
SENSE daab 61 20-04-2019 14:50:45.943 T: 28.82879829406738 [C]; A:[14, 0, 252]; H: 71.1636962890625
SENSE daad 35 20-04-2019 14:50:45.548 T: 28.14239883422851 [C]; A:[12, 16, 210]; H: 76.17620849609375
SENSE daaa 61 20-04-2019 14:50:46.220 T: 31.19999885559082 [C]; A:[8, -30, 232]; H: 66.9827880859375
SENSE daab 62 20-04-2019 14:50:46.216 T: 28.82879829406738 [C]; A:[12, -8, 244]; H: 71.1636962890625
SENSE daac 37 20-04-2019 14:50:46.183 T: 30.7007999420166 [C]; A:[126, -52, 194]; H: 66.97515869140625
SENSE daaa 62 20-04-2019 14:50:46.465 T: 31.26239967346191 [C]; A:[4, -28, 234]; H: 66.9827880859375
SENSE daab 63 20-04-2019 14:50:46.470 T: 28.82879829406738 [C]; A:[12, 0, 244]; H: 71.14080810546875
SENSE daad 36 20-04-2019 14:50:45.991 T: 28.14239883422851 [C]; A:[10, 20, 210]; H: 76.17620849609375
SENSE daaa 63 20-04-2019 14:50:46.732 T: 31.19999885559082 [C]; A:[4, -24, 232]; H: 66.9522705078125
SENSE daac 38 20-04-2019 14:50:46.620 T: 30.6383991241455 [C]; A:[122, -54, 192]; H: 66.97515869140625
SENSE daab 64 20-04-2019 14:50:46.728 T: 28.82879829406738 [C]; A:[14, 0, 256]; H: 71.14080810546875
SENSE daaa 64 20-04-2019 14:50:46.983 T: 31.26239967346191 [C]; A:[8, -32, 232]; H: 66.9522705078125
SENSE daad 37 20-04-2019 14:50:46.420 T: 28.14239883422851 [C]; A:[24, 10, 206]; H: 76.17620849609375
SENSE daab 65 20-04-2019 14:50:46.980 T: 28.89119911193847 [C]; A:[18, 0, 250]; H: 71.14080810546875
SENSE daac 39 20-04-2019 14:50:47.057 T: 30.6383991241455 [C]; A:[124, -48, 196]; H: 66.97515869140625
SENSE daaa 65 20-04-2019 14:50:47.251 T: 31.19999885559082 [C]; A:[2, -28, 232]; H: 66.9522705078125
SENSE daab 66 20-04-2019 14:50:47.248 T: 28.82879829406738 [C]; A:[12, 0, 252]; H: 71.14080810546875
SENSE daad 38 20-04-2019 14:50:46.853 T: 28.07999992370605 [C]; A:[8, 22, 198]; H: 76.17620849609375
SENSE daaa 66 20-04-2019 14:50:47.539 T: 31.26239967346191 [C]; A:[2, -28, 232]; H: 66.9522705078125
SENSE daab 67 20-04-2019 14:50:47.496 T: 28.82879829406738 [C]; A:[16, -6, 250]; H: 71.14080810546875
SENSE daac 40 20-04-2019 14:50:47.504 T: 30.7007999420166 [C]; A:[126, -52, 196]; H: 66.97515869140625
SENSE daaa 67 20-04-2019 14:50:47.783 T: 31.19999885559082 [C]; A:[4, -28, 236]; H: 66.9522705078125
SENSE daab 68 20-04-2019 14:50:47.740 T: 28.82879829406738 [C]; A:[16, -4, 248]; H: 71.14080810546875
SENSE daad 39 20-04-2019 14:50:47.305 T: 28.07999992370605 [C]; A:[14, 16, 214]; H: 76.17620849609375
SENSE daaa 68 20-04-2019 14:50:48.050 T: 31.19999885559082 [C]; A:[0, -26, 226]; H: 66.9522705078125
SENSE daab 69 20-04-2019 14:50:47.984 T: 28.82879829406738 [C]; A:[12, -10, 250]; H: 71.11029052734375
SENSE daac 41 20-04-2019 14:50:47.946 T: 30.7007999420166 [C]; A:[122, -54, 194]; H: 66.97515869140625
SENSE daaa 69 20-04-2019 14:50:48.296 T: 31.26239967346191 [C]; A:[4, -26, 238]; H: 66.9522705078125
SENSE daab 70 20-04-2019 14:50:48.239 T: 28.82879829406738 [C]; A:[20, 0, 246]; H: 71.11029052734375
SENSE daad 40 20-04-2019 14:50:47.752 T: 28.14239883422851 [C]; A:[10, 16, 200]; H: 76.17620849609375
SENSE daac 42 20-04-2019 14:50:48.398 T: 30.6383991241455 [C]; A:[122, -52, 192]; H: 66.97515869140625
SENSE daab 71 20-04-2019 14:50:48.492 T: 28.82879829406738 [C]; A:[18, -4, 246]; H: 71.11029052734375
SENSE daaa 70 20-04-2019 14:50:48.568 T: 31.26239967346191 [C]; A:[6, -26, 236]; H: 66.9522705078125
SENSE daad 41 20-04-2019 14:50:48.184 T: 28.07999992370605 [C]; A:[10, 22, 210]; H: 76.17620849609375
