SENSE daaa 1 20-04-2019 14:54:00.769 T: 31.63679885864257 [C]; A:[0, 0, 0]; H: 65.22039794921875
SENSE daac 19 20-04-2019 14:54:08.491 T: 30.82559967041015 [C]; A:[112, -62, 188]; H: 66.3114013671875
SENSE daaa 31 20-04-2019 14:54:08.619 T: 31.63679885864257 [C]; A:[4, -26, 234]; H: 64.98388671875
SENSE daab 31 20-04-2019 14:54:08.576 T: 29.01599884033203 [C]; A:[22, -8, 248]; H: 69.531005859375
SENSE daac 20 20-04-2019 14:54:08.849 T: 30.82559967041015 [C]; A:[114, -64, 196]; H: 66.3724365234375
SENSE daaa 33 20-04-2019 14:54:09.167 T: 31.63679885864257 [C]; A:[2, -26, 232]; H: 64.953369140625
SENSE daad 19 20-04-2019 14:54:08.722 T: 28.2047996520996 [C]; A:[0, 10, 202]; H: 74.97076416015625
SENSE daab 34 20-04-2019 14:54:09.244 T: 29.01599884033203 [C]; A:[22, -8, 246]; H: 69.531005859375
SENSE daac 21 20-04-2019 14:54:09.281 T: 30.82559967041015 [C]; A:[114, -64, 194]; H: 66.48687744140625
SENSE daaa 34 20-04-2019 14:54:09.476 T: 31.63679885864257 [C]; A:[2, -26, 232]; H: 64.9228515625
SENSE daab 35 20-04-2019 14:54:09.494 T: 28.95359992980957 [C]; A:[26, -12, 252]; H: 69.531005859375
SENSE daad 20 20-04-2019 14:54:09.078 T: 27.9552001953125 [C]; A:[-4, 12, 200]; H: 75.00128173828125
SENSE daaa 35 20-04-2019 14:54:09.752 T: 31.63679885864257 [C]; A:[6, -28, 234]; H: 64.9228515625
SENSE daab 36 20-04-2019 14:54:09.750 T: 29.01599884033203 [C]; A:[26, -10, 248]; H: 69.531005859375
SENSE daac 22 20-04-2019 14:54:09.708 T: 30.82559967041015 [C]; A:[108, -58, 196]; H: 66.54791259765625
SENSE daaa 36 20-04-2019 14:54:09.997 T: 31.63679885864257 [C]; A:[4, -30, 230]; H: 64.9228515625
SENSE daab 37 20-04-2019 14:54:09.996 T: 29.01599884033203 [C]; A:[24, -12, 250]; H: 69.531005859375
SENSE daad 21 20-04-2019 14:54:09.512 T: 28.07999992370605 [C]; A:[0, 12, 196]; H: 75.00128173828125
SENSE daaa 37 20-04-2019 14:54:10.257 T: 31.63679885864257 [C]; A:[2, -24, 234]; H: 64.892333984375
SENSE daac 23 20-04-2019 14:54:10.140 T: 30.82559967041015 [C]; A:[114, -62, 200]; H: 66.662353515625
SENSE daab 38 20-04-2019 14:54:10.256 T: 29.01599884033203 [C]; A:[22, -10, 248]; H: 69.531005859375
SENSE daaa 38 20-04-2019 14:54:10.504 T: 31.63679885864257 [C]; A:[0, -22, 232]; H: 64.892333984375
SENSE daad 22 20-04-2019 14:54:09.928 T: 28.2047996520996 [C]; A:[-8, 12, 216]; H: 75.00128173828125
SENSE daab 39 20-04-2019 14:54:10.503 T: 29.01599884033203 [C]; A:[22, -4, 246]; H: 69.531005859375
SENSE daac 24 20-04-2019 14:54:10.582 T: 30.82559967041015 [C]; A:[112, -64, 192]; H: 66.68524169921875
SENSE daaa 39 20-04-2019 14:54:10.772 T: 31.63679885864257 [C]; A:[2, -22, 238]; H: 64.892333984375
SENSE daab 40 20-04-2019 14:54:10.772 T: 29.01599884033203 [C]; A:[20, -10, 254]; H: 69.531005859375
SENSE daad 23 20-04-2019 14:54:10.362 T: 28.2047996520996 [C]; A:[-6, 6, 210]; H: 75.00128173828125
SENSE daaa 40 20-04-2019 14:54:11.048 T: 31.63679885864257 [C]; A:[2, -24, 240]; H: 64.892333984375
SENSE daab 41 20-04-2019 14:54:11.046 T: 29.01599884033203 [C]; A:[22, -8, 248]; H: 69.531005859375
SENSE daac 25 20-04-2019 14:54:11.010 T: 30.82559967041015 [C]; A:[114, -60, 198]; H: 66.71575927734375
SENSE daaa 41 20-04-2019 14:54:11.290 T: 31.63679885864257 [C]; A:[6, -30, 226]; H: 64.892333984375
SENSE daab 42 20-04-2019 14:54:11.295 T: 29.01599884033203 [C]; A:[20, -8, 248]; H: 69.531005859375
SENSE daad 24 20-04-2019 14:54:10.798 T: 28.2047996520996 [C]; A:[0, 4, 208]; H: 75.00128173828125
SENSE daaa 42 20-04-2019 14:54:11.555 T: 31.63679885864257 [C]; A:[2, -26, 234]; H: 64.892333984375
SENSE daac 26 20-04-2019 14:54:11.442 T: 30.82559967041015 [C]; A:[112, -62, 202]; H: 66.68524169921875
SENSE daab 43 20-04-2019 14:54:11.555 T: 29.07839965820312 [C]; A:[24, -10, 254]; H: 69.531005859375
SENSE daaa 43 20-04-2019 14:54:11.803 T: 31.63679885864257 [C]; A:[8, -30, 236]; H: 64.892333984375
SENSE daad 25 20-04-2019 14:54:11.215 T: 28.14239883422851 [C]; A:[-6, 4, 208]; H: 75.00128173828125
SENSE daab 44 20-04-2019 14:54:11.802 T: 29.01599884033203 [C]; A:[20, -4, 252]; H: 69.531005859375
SENSE daac 27 20-04-2019 14:54:11.874 T: 30.82559967041015 [C]; A:[116, -64, 202]; H: 66.662353515625
SENSE daaa 44 20-04-2019 14:54:12.068 T: 31.69919967651367 [C]; A:[8, -26, 232]; H: 64.892333984375
SENSE daab 45 20-04-2019 14:54:12.067 T: 29.07839965820312 [C]; A:[18, -8, 248]; H: 69.531005859375
SENSE daad 26 20-04-2019 14:54:11.645 T: 28.14239883422851 [C]; A:[0, 4, 210]; H: 75.00128173828125
SENSE daaa 45 20-04-2019 14:54:12.344 T: 31.63679885864257 [C]; A:[8, -32, 230]; H: 64.892333984375
SENSE daab 46 20-04-2019 14:54:12.343 T: 29.01599884033203 [C]; A:[24, -8, 244]; H: 69.531005859375
SENSE daac 28 20-04-2019 14:54:12.306 T: 30.76319885253906 [C]; A:[112, -64, 194]; H: 66.601318359375
SENSE daaa 46 20-04-2019 14:54:12.594 T: 31.63679885864257 [C]; A:[0, -28, 230]; H: 64.892333984375
SENSE daab 47 20-04-2019 14:54:12.584 T: 29.01599884033203 [C]; A:[24, -12, 248]; H: 69.531005859375
SENSE daad 27 20-04-2019 14:54:12.075 T: 28.26719856262207 [C]; A:[0, 2, 214]; H: 75.00128173828125
SENSE daaa 47 20-04-2019 14:54:12.850 T: 31.63679885864257 [C]; A:[8, -30, 236]; H: 64.892333984375
SENSE daac 29 20-04-2019 14:54:12.733 T: 30.82559967041015 [C]; A:[114, -60, 192]; H: 66.54791259765625
SENSE daab 48 20-04-2019 14:54:12.848 T: 29.01599884033203 [C]; A:[20, -6, 246]; H: 69.531005859375
SENSE daaa 48 20-04-2019 14:54:13.096 T: 31.63679885864257 [C]; A:[4, -30, 232]; H: 64.892333984375
SENSE daad 28 20-04-2019 14:54:12.494 T: 28.26719856262207 [C]; A:[0, 4, 208]; H: 75.00128173828125
SENSE daab 49 20-04-2019 14:54:13.097 T: 29.01599884033203 [C]; A:[22, -10, 244]; H: 69.531005859375
SENSE daac 30 20-04-2019 14:54:13.170 T: 30.82559967041015 [C]; A:[118, -60, 198]; H: 66.54791259765625
SENSE daaa 49 20-04-2019 14:54:13.363 T: 31.69919967651367 [C]; A:[4, -26, 230]; H: 64.892333984375
SENSE daab 50 20-04-2019 14:54:13.362 T: 29.01599884033203 [C]; A:[22, -10, 248]; H: 69.49285888671875
SENSE daad 29 20-04-2019 14:54:12.924 T: 27.9552001953125 [C]; A:[4, 0, 204]; H: 74.97076416015625
SENSE daaa 50 20-04-2019 14:54:13.640 T: 31.63679885864257 [C]; A:[2, -24, 234]; H: 64.892333984375
SENSE daab 51 20-04-2019 14:54:13.638 T: 29.01599884033203 [C]; A:[26, -8, 250]; H: 69.531005859375
SENSE daac 31 20-04-2019 14:54:13.608 T: 30.82559967041015 [C]; A:[114, -64, 202]; H: 66.48687744140625
SENSE daaa 51 20-04-2019 14:54:13.887 T: 31.63679885864257 [C]; A:[2, -26, 234]; H: 64.892333984375
SENSE daab 52 20-04-2019 14:54:13.883 T: 29.01599884033203 [C]; A:[18, -6, 246]; H: 69.531005859375
SENSE daad 30 20-04-2019 14:54:13.356 T: 28.07999992370605 [C]; A:[0, 6, 206]; H: 74.97076416015625
SENSE daaa 52 20-04-2019 14:54:14.151 T: 31.69919967651367 [C]; A:[2, -26, 254]; H: 64.892333984375
SENSE daac 32 20-04-2019 14:54:14.035 T: 30.82559967041015 [C]; A:[114, -60, 182]; H: 66.4334716796875
SENSE daab 53 20-04-2019 14:54:14.151 T: 29.01599884033203 [C]; A:[20, -12, 250]; H: 69.531005859375
SENSE daaa 53 20-04-2019 14:54:14.395 T: 31.69919967651367 [C]; A:[4, -22, 232]; H: 64.9228515625
SENSE daad 31 20-04-2019 14:54:13.780 T: 28.2047996520996 [C]; A:[-6, 12, 204]; H: 74.97076416015625
SENSE daab 54 20-04-2019 14:54:14.390 T: 29.01599884033203 [C]; A:[24, -12, 246]; H: 69.531005859375
SENSE daac 33 20-04-2019 14:54:14.467 T: 30.82559967041015 [C]; A:[118, -62, 196]; H: 66.3724365234375
SENSE daaa 54 20-04-2019 14:54:14.658 T: 31.69919967651367 [C]; A:[4, -28, 232]; H: 64.9228515625
SENSE daab 55 20-04-2019 14:54:14.657 T: 29.01599884033203 [C]; A:[20, -8, 252]; H: 69.531005859375
SENSE daad 32 20-04-2019 14:54:14.201 T: 28.26719856262207 [C]; A:[-4, 14, 210]; H: 74.97076416015625
SENSE daaa 55 20-04-2019 14:54:14.934 T: 31.69919967651367 [C]; A:[6, -20, 238]; H: 64.9228515625
SENSE daab 56 20-04-2019 14:54:14.933 T: 29.01599884033203 [C]; A:[28, -6, 248]; H: 69.531005859375
SENSE daac 34 20-04-2019 14:54:14.894 T: 30.88799858093261 [C]; A:[114, -64, 198]; H: 66.3114013671875
SENSE daaa 56 20-04-2019 14:54:15.176 T: 31.69919967651367 [C]; A:[4, -26, 232]; H: 64.953369140625
SENSE daab 57 20-04-2019 14:54:15.176 T: 29.01599884033203 [C]; A:[22, -8, 248]; H: 69.531005859375
SENSE daad 33 20-04-2019 14:54:14.633 T: 28.2047996520996 [C]; A:[2, 0, 210]; H: 74.97076416015625
SENSE daaa 57 20-04-2019 14:54:15.451 T: 31.63679885864257 [C]; A:[6, -28, 230]; H: 64.953369140625
SENSE daac 35 20-04-2019 14:54:15.331 T: 30.82559967041015 [C]; A:[114, -62, 200]; H: 66.28851318359375
SENSE daab 58 20-04-2019 14:54:15.450 T: 29.01599884033203 [C]; A:[24, -10, 244]; H: 69.531005859375
SENSE daaa 58 20-04-2019 14:54:15.698 T: 31.69919967651367 [C]; A:[6, -26, 236]; H: 64.953369140625
SENSE daad 34 20-04-2019 14:54:15.064 T: 28.07999992370605 [C]; A:[-8, 8, 204]; H: 74.94024658203125
SENSE daab 59 20-04-2019 14:54:15.689 T: 29.01599884033203 [C]; A:[22, -8, 246]; H: 69.531005859375
SENSE daac 36 20-04-2019 14:54:15.779 T: 30.82559967041015 [C]; A:[112, -64, 204]; H: 66.25799560546875
SENSE daaa 59 20-04-2019 14:54:15.964 T: 31.69919967651367 [C]; A:[2, -26, 236]; H: 64.98388671875
SENSE daab 60 20-04-2019 14:54:15.963 T: 29.01599884033203 [C]; A:[18, -14, 252]; H: 69.531005859375
SENSE daad 35 20-04-2019 14:54:15.501 T: 28.14239883422851 [C]; A:[0, 12, 210]; H: 74.94024658203125
SENSE daaa 60 20-04-2019 14:54:16.239 T: 31.69919967651367 [C]; A:[6, -18, 234]; H: 64.98388671875
SENSE daab 61 20-04-2019 14:54:16.237 T: 29.01599884033203 [C]; A:[24, -10, 248]; H: 69.531005859375
SENSE daac 37 20-04-2019 14:54:16.211 T: 30.82559967041015 [C]; A:[112, -62, 194]; H: 66.22747802734375
SENSE daaa 61 20-04-2019 14:54:16.484 T: 31.69919967651367 [C]; A:[6, -24, 234]; H: 64.98388671875
SENSE daab 62 20-04-2019 14:54:16.480 T: 29.07839965820312 [C]; A:[24, -8, 248]; H: 69.531005859375
SENSE daad 36 20-04-2019 14:54:15.936 T: 28.2047996520996 [C]; A:[0, 0, 208]; H: 74.94024658203125
SENSE daaa 62 20-04-2019 14:54:16.755 T: 31.63679885864257 [C]; A:[8, -28, 238]; H: 64.98388671875
SENSE daac 38 20-04-2019 14:54:16.638 T: 30.82559967041015 [C]; A:[114, -62, 192]; H: 66.174072265625
SENSE daab 63 20-04-2019 14:54:16.754 T: 29.01599884033203 [C]; A:[22, -8, 246]; H: 69.531005859375
SENSE daaa 63 20-04-2019 14:54:17.002 T: 31.69919967651367 [C]; A:[4, -26, 238]; H: 64.98388671875
SENSE daad 37 20-04-2019 14:54:16.359 T: 28.26719856262207 [C]; A:[0, 8, 208]; H: 74.94024658203125
SENSE daab 64 20-04-2019 14:54:16.993 T: 29.07839965820312 [C]; A:[24, -8, 248]; H: 69.55389404296875
SENSE daac 39 20-04-2019 14:54:17.085 T: 30.82559967041015 [C]; A:[112, -64, 190]; H: 66.1435546875
SENSE daaa 64 20-04-2019 14:54:17.271 T: 31.69919967651367 [C]; A:[2, -26, 240]; H: 64.98388671875
SENSE daab 65 20-04-2019 14:54:17.270 T: 29.01599884033203 [C]; A:[20, -8, 248]; H: 69.55389404296875
SENSE daad 38 20-04-2019 14:54:16.785 T: 28.14239883422851 [C]; A:[-8, 4, 206]; H: 74.9173583984375
SENSE daaa 65 20-04-2019 14:54:17.546 T: 31.63679885864257 [C]; A:[4, -22, 236]; H: 64.98388671875
SENSE daab 66 20-04-2019 14:54:17.545 T: 29.01599884033203 [C]; A:[22, -10, 244]; H: 69.55389404296875
SENSE daac 40 20-04-2019 14:54:17.512 T: 30.82559967041015 [C]; A:[114, -58, 192]; H: 66.113037109375
SENSE daaa 66 20-04-2019 14:54:17.788 T: 31.63679885864257 [C]; A:[4, -28, 230]; H: 64.98388671875
SENSE daab 67 20-04-2019 14:54:17.789 T: 29.01599884033203 [C]; A:[20, -8, 242]; H: 69.55389404296875
SENSE daad 39 20-04-2019 14:54:17.225 T: 28.14239883422851 [C]; A:[0, 6, 192]; H: 74.9173583984375
SENSE daad 39 20-04-2019 14:54:17.225 T: 28.14239883422851 [C]; A:[0, 6, 192]; H: 74.9173583984375
SENSE daaa 67 20-04-2019 14:54:18.057 T: 31.69919967651367 [C]; A:[0, -26, 230]; H: 64.98388671875
SENSE daac 41 20-04-2019 14:54:17.964 T: 30.82559967041015 [C]; A:[112, -62, 196]; H: 66.08251953125
SENSE daab 68 20-04-2019 14:54:18.057 T: 29.01599884033203 [C]; A:[24, -6, 248]; H: 69.55389404296875
SENSE daaa 68 20-04-2019 14:54:18.301 T: 31.69919967651367 [C]; A:[2, -24, 228]; H: 64.953369140625
SENSE daad 40 20-04-2019 14:54:17.649 T: 28.14239883422851 [C]; A:[0, 6, 210]; H: 74.9173583984375
SENSE daab 69 20-04-2019 14:54:18.302 T: 29.01599884033203 [C]; A:[26, -8, 244]; H: 69.55389404296875
SENSE daac 42 20-04-2019 14:54:18.396 T: 30.82559967041015 [C]; A:[112, -64, 198]; H: 66.05963134765625
SENSE daaa 69 20-04-2019 14:54:18.566 T: 31.63679885864257 [C]; A:[4, -28, 232]; H: 64.953369140625
SENSE daab 70 20-04-2019 14:54:18.566 T: 29.07839965820312 [C]; A:[24, -10, 248]; H: 69.55389404296875
SENSE daad 41 20-04-2019 14:54:18.096 T: 28.2047996520996 [C]; A:[0, 10, 204]; H: 74.9173583984375
SENSE daaa 70 20-04-2019 14:54:18.842 T: 31.69919967651367 [C]; A:[8, -26, 232]; H: 64.9228515625
SENSE daab 71 20-04-2019 14:54:18.842 T: 29.01599884033203 [C]; A:[28, -8, 244]; H: 69.531005859375
SENSE daac 43 20-04-2019 14:54:18.819 T: 30.82559967041015 [C]; A:[112, -62, 194]; H: 66.05963134765625
SENSE daaa 71 20-04-2019 14:54:19.097 T: 31.69919967651367 [C]; A:[0, -26, 230]; H: 64.9228515625
SENSE daab 72 20-04-2019 14:54:19.088 T: 29.01599884033203 [C]; A:[22, -8, 248]; H: 69.531005859375
