SENSE daaa 1 24-04-2019 07:06:48.674 T: 30.57599830627441 [C]; A:[-34, 56, 198]; H: 69.50811767578125
SENSE daac 21 24-04-2019 07:06:59.429 T: 29.7023983001709 [C]; A:[-34, 0, 224]; H: 71.178955078125
SENSE daaa 34 24-04-2019 07:07:01.928 T: 30.6383991241455 [C]; A:[-26, 58, 202]; H: 69.531005859375
SENSE daad 21 24-04-2019 07:06:59.686 T: 30.51359939575195 [C]; A:[154, 56, 194]; H: 66.94464111328125
SENSE daaa 35 24-04-2019 07:07:02.358 T: 30.57599830627441 [C]; A:[-26, 52, 192]; H: 69.531005859375
SENSE daad 22 24-04-2019 07:07:00.135 T: 30.51359939575195 [C]; A:[150, 56, 196]; H: 66.94464111328125
SENSE daaa 36 24-04-2019 07:07:02.764 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.50811767578125
SENSE daab 24 24-04-2019 07:07:00.527 T: 30.0143985748291 [C]; A:[-16, -64, 222]; H: 71.362060546875
SENSE daaa 37 24-04-2019 07:07:03.194 T: 30.6383991241455 [C]; A:[-30, 54, 194]; H: 69.5462646484375
SENSE daaa 38 24-04-2019 07:07:03.549 T: 30.57599830627441 [C]; A:[-26, 54, 192]; H: 69.50811767578125
SENSE daaa 39 24-04-2019 07:07:03.864 T: 30.57599830627441 [C]; A:[-30, 60, 194]; H: 69.5462646484375
SENSE daab 27 24-04-2019 07:07:01.694 T: 30.0767993927002 [C]; A:[-12, -64, 228]; H: 71.301025390625
SENSE daaa 40 24-04-2019 07:07:04.289 T: 30.57599830627441 [C]; A:[-32, 60, 192]; H: 69.50811767578125
SENSE daaa 41 24-04-2019 07:07:04.670 T: 30.51359939575195 [C]; A:[-28, 56, 186]; H: 69.5462646484375
SENSE daab 28 24-04-2019 07:07:02.172 T: 30.0143985748291 [C]; A:[-12, -62, 220]; H: 71.26287841796875
SENSE daad 25 24-04-2019 07:07:01.839 T: 30.51359939575195 [C]; A:[152, 56, 198]; H: 66.94464111328125
SENSE daac 27 24-04-2019 07:07:02.471 T: 29.7023983001709 [C]; A:[-36, 0, 226]; H: 71.01873779296875
SENSE daaa 42 24-04-2019 07:07:05.249 T: 30.57599830627441 [C]; A:[-30, 56, 196]; H: 69.5462646484375
SENSE daab 29 24-04-2019 07:07:03.009 T: 30.0143985748291 [C]; A:[-16, -52, 222]; H: 71.20184326171875
SENSE daaa 43 24-04-2019 07:07:05.680 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.5157470703125
SENSE daaa 44 24-04-2019 07:07:06.040 T: 30.57599830627441 [C]; A:[-26, 54, 192]; H: 69.5157470703125
SENSE daaa 45 24-04-2019 07:07:06.395 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.5157470703125
SENSE daab 31 24-04-2019 07:07:04.107 T: 30.0143985748291 [C]; A:[-16, -62, 218]; H: 71.17132568359375
SENSE daaa 46 24-04-2019 07:07:06.795 T: 30.57599830627441 [C]; A:[-32, 56, 200]; H: 69.5157470703125
SENSE daaa 47 24-04-2019 07:07:07.150 T: 30.57599830627441 [C]; A:[-26, 56, 194]; H: 69.5157470703125
SENSE daab 33 24-04-2019 07:07:04.951 T: 30.0143985748291 [C]; A:[-20, -58, 218]; H: 71.1331787109375
SENSE daaa 48 24-04-2019 07:07:07.580 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.5462646484375
SENSE daac 31 24-04-2019 07:07:04.824 T: 29.764799118042 [C]; A:[-38, -4, 228]; H: 70.9500732421875
SENSE daaa 49 24-04-2019 07:07:08.015 T: 30.57599830627441 [C]; A:[-30, 62, 192]; H: 69.5157470703125
SENSE daab 34 24-04-2019 07:07:05.495 T: 30.0143985748291 [C]; A:[-14, -64, 210]; H: 71.1331787109375
SENSE daad 32 24-04-2019 07:07:05.444 T: 30.51359939575195 [C]; A:[148, 56, 198]; H: 66.85308837890625
SENSE daad 33 24-04-2019 07:07:05.952 T: 30.51359939575195 [C]; A:[142, 60, 196]; H: 66.85308837890625
SENSE daaa 50 24-04-2019 07:07:08.605 T: 30.57599830627441 [C]; A:[-32, 56, 198]; H: 69.47760009765625
SENSE daac 34 24-04-2019 07:07:06.214 T: 29.7023983001709 [C]; A:[-36, 0, 228]; H: 70.9195556640625
SENSE daaa 51 24-04-2019 07:07:09.041 T: 30.57599830627441 [C]; A:[-28, 54, 190]; H: 69.47760009765625
SENSE daaa 52 24-04-2019 07:07:09.436 T: 30.6383991241455 [C]; A:[-30, 58, 190]; H: 69.5157470703125
SENSE daab 38 24-04-2019 07:07:07.434 T: 30.0143985748291 [C]; A:[-16, -58, 222]; H: 71.0721435546875
SENSE daaa 53 24-04-2019 07:07:09.871 T: 30.57599830627441 [C]; A:[-28, 58, 198]; H: 69.5157470703125
SENSE daab 39 24-04-2019 07:07:07.834 T: 30.0143985748291 [C]; A:[-20, -58, 212]; H: 71.0721435546875
SENSE daac 38 24-04-2019 07:07:08.075 T: 29.764799118042 [C]; A:[-36, 0, 220]; H: 70.82037353515625
SENSE daaa 54 24-04-2019 07:07:10.341 T: 30.57599830627441 [C]; A:[-26, 54, 194]; H: 69.5157470703125
SENSE daab 40 24-04-2019 07:07:08.336 T: 30.0767993927002 [C]; A:[-20, -60, 210]; H: 71.0416259765625
SENSE daaa 55 24-04-2019 07:07:10.771 T: 30.57599830627441 [C]; A:[-28, 58, 192]; H: 69.5157470703125
SENSE daaa 56 24-04-2019 07:07:11.137 T: 30.6383991241455 [C]; A:[-28, 56, 192]; H: 69.5157470703125
SENSE daab 41 24-04-2019 07:07:08.861 T: 30.0143985748291 [C]; A:[-22, -62, 228]; H: 71.0416259765625
SENSE daaa 57 24-04-2019 07:07:11.566 T: 30.57599830627441 [C]; A:[-30, 58, 194]; H: 69.5157470703125
SENSE daaa 58 24-04-2019 07:07:11.932 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.5157470703125
SENSE daab 43 24-04-2019 07:07:09.687 T: 30.0143985748291 [C]; A:[-14, -64, 212]; H: 71.0111083984375
SENSE daaa 59 24-04-2019 07:07:12.377 T: 30.6383991241455 [C]; A:[-28, 52, 194]; H: 69.5157470703125
SENSE daaa 60 24-04-2019 07:07:12.732 T: 30.57599830627441 [C]; A:[-26, 52, 192]; H: 69.5157470703125
SENSE daaa 62 24-04-2019 07:07:13.382 T: 30.57599830627441 [C]; A:[-30, 50, 206]; H: 69.5462646484375
SENSE daab 44 24-04-2019 07:07:10.588 T: 30.0767993927002 [C]; A:[-16, -58, 220]; H: 71.0111083984375
SENSE daaa 63 24-04-2019 07:07:13.827 T: 30.57599830627441 [C]; A:[-32, 58, 192]; H: 69.5462646484375
SENSE daaa 64 24-04-2019 07:07:14.182 T: 30.57599830627441 [C]; A:[-26, 54, 200]; H: 69.5462646484375
SENSE daaa 65 24-04-2019 07:07:14.531 T: 30.57599830627441 [C]; A:[-26, 54, 192]; H: 69.56915283203125
SENSE daad 44 24-04-2019 07:07:11.536 T: 30.51359939575195 [C]; A:[148, 56, 192]; H: 66.85308837890625
SENSE daaa 66 24-04-2019 07:07:14.987 T: 30.57599830627441 [C]; A:[-32, 54, 194]; H: 69.56915283203125
SENSE daad 45 24-04-2019 07:07:11.927 T: 30.51359939575195 [C]; A:[154, 52, 190]; H: 66.85308837890625
SENSE daac 47 24-04-2019 07:07:12.549 T: 29.764799118042 [C]; A:[-36, -6, 224]; H: 70.75933837890625
SENSE daad 48 24-04-2019 07:07:13.238 T: 30.51359939575195 [C]; A:[152, 52, 192]; H: 66.91412353515625
SENSE daab 51 24-04-2019 07:07:13.719 T: 30.0767993927002 [C]; A:[-18, -58, 218]; H: 70.97296142578125
SENSE daac 49 24-04-2019 07:07:13.499 T: 29.764799118042 [C]; A:[-36, 0, 226]; H: 70.72882080078125
SENSE daaa 68 24-04-2019 07:07:16.043 T: 30.57599830627441 [C]; A:[-32, 60, 192]; H: 69.59967041015625
SENSE daaa 69 24-04-2019 07:07:16.398 T: 30.57599830627441 [C]; A:[-32, 60, 192]; H: 69.63018798828125
SENSE daaa 70 24-04-2019 07:07:16.763 T: 30.57599830627441 [C]; A:[-30, 60, 194]; H: 69.63018798828125
SENSE daab 53 24-04-2019 07:07:14.797 T: 30.0143985748291 [C]; A:[-18, -60, 212]; H: 70.94244384765625
SENSE daaa 71 24-04-2019 07:07:17.208 T: 30.57599830627441 [C]; A:[-28, 54, 192]; H: 69.63018798828125
SENSE daab 54 24-04-2019 07:07:15.241 T: 30.0143985748291 [C]; A:[-16, -60, 224]; H: 70.94244384765625
SENSE daaa 72 24-04-2019 07:07:17.648 T: 30.6383991241455 [C]; A:[-30, 56, 192]; H: 69.63018798828125
SENSE daad 52 24-04-2019 07:07:15.299 T: 30.51359939575195 [C]; A:[150, 56, 196]; H: 66.94464111328125
SENSE daaa 73 24-04-2019 07:07:18.088 T: 30.57599830627441 [C]; A:[-28, 54, 192]; H: 69.63018798828125
SENSE daab 55 24-04-2019 07:07:15.784 T: 30.0143985748291 [C]; A:[-18, -56, 220]; H: 70.94244384765625
SENSE daaa 74 24-04-2019 07:07:18.523 T: 30.57599830627441 [C]; A:[-32, 58, 192]; H: 69.63018798828125
SENSE daaa 75 24-04-2019 07:07:18.884 T: 30.57599830627441 [C]; A:[-28, 56, 192]; H: 69.63018798828125
SENSE daaa 76 24-04-2019 07:07:19.259 T: 30.57599830627441 [C]; A:[-30, 54, 192]; H: 69.63018798828125
SENSE daaa 77 24-04-2019 07:07:19.584 T: 30.57599830627441 [C]; A:[-28, 58, 196]; H: 69.59967041015625
SENSE daab 58 24-04-2019 07:07:17.025 T: 30.0767993927002 [C]; A:[-16, -60, 210]; H: 70.91192626953125
SENSE daaa 78 24-04-2019 07:07:20.029 T: 30.6383991241455 [C]; A:[-32, 54, 194]; H: 69.59967041015625
SENSE daab 59 24-04-2019 07:07:17.466 T: 30.0767993927002 [C]; A:[-14, -60, 212]; H: 70.91192626953125
SENSE daaa 79 24-04-2019 07:07:20.419 T: 30.57599830627441 [C]; A:[-22, 56, 194]; H: 69.59967041015625
SENSE daab 60 24-04-2019 07:07:17.906 T: 30.0143985748291 [C]; A:[-16, -60, 206]; H: 70.88140869140625
SENSE daaa 80 24-04-2019 07:07:20.854 T: 30.57599830627441 [C]; A:[-30, 60, 192]; H: 69.59967041015625
SENSE daab 61 24-04-2019 07:07:18.340 T: 30.0767993927002 [C]; A:[-14, -64, 226]; H: 70.88140869140625
SENSE daaa 81 24-04-2019 07:07:21.295 T: 30.6383991241455 [C]; A:[-32, 58, 192]; H: 69.59967041015625
SENSE daad 59 24-04-2019 07:07:18.469 T: 30.51359939575195 [C]; A:[154, 62, 200]; H: 66.94464111328125
SENSE daac 61 24-04-2019 07:07:19.100 T: 29.82719993591308 [C]; A:[-40, 0, 230]; H: 70.66778564453125
SENSE daaa 82 24-04-2019 07:07:21.769 T: 30.6383991241455 [C]; A:[-30, 60, 202]; H: 69.59967041015625
SENSE daab 64 24-04-2019 07:07:19.847 T: 30.0767993927002 [C]; A:[-18, -64, 214]; H: 70.85089111328125
SENSE daad 62 24-04-2019 07:07:19.787 T: 30.57599830627441 [C]; A:[152, 58, 192]; H: 66.94464111328125
SENSE daac 63 24-04-2019 07:07:20.097 T: 29.764799118042 [C]; A:[-34, -4, 226]; H: 70.629638671875
SENSE daaa 83 24-04-2019 07:07:22.350 T: 30.57599830627441 [C]; A:[-30, 58, 194]; H: 69.59967041015625
SENSE daab 65 24-04-2019 07:07:20.674 T: 30.0767993927002 [C]; A:[-18, -56, 224]; H: 70.85089111328125
SENSE daaa 84 24-04-2019 07:07:22.780 T: 30.57599830627441 [C]; A:[-26, 54, 202]; H: 69.59967041015625
SENSE daab 66 24-04-2019 07:07:21.109 T: 30.0143985748291 [C]; A:[-20, -62, 220]; H: 70.85089111328125
SENSE daac 65 24-04-2019 07:07:21.391 T: 29.7023983001709 [C]; A:[-36, 0, 230]; H: 70.59912109375
SENSE daac 65 24-04-2019 07:07:21.391 T: 29.7023983001709 [C]; A:[-36, 0, 230]; H: 70.59912109375
SENSE daab 67 24-04-2019 07:07:22.019 T: 30.0767993927002 [C]; A:[-20, -56, 210]; H: 70.85089111328125
SENSE daaa 86 24-04-2019 07:07:23.780 T: 30.57599830627441 [C]; A:[-28, 54, 194]; H: 69.59967041015625
SENSE daac 66 24-04-2019 07:07:22.258 T: 29.764799118042 [C]; A:[-36, 0, 224]; H: 70.59912109375
SENSE daaa 87 24-04-2019 07:07:24.210 T: 30.6383991241455 [C]; A:[-30, 54, 192]; H: 69.56915283203125
SENSE daaa 88 24-04-2019 07:07:24.566 T: 30.57599830627441 [C]; A:[-28, 60, 192]; H: 69.56915283203125
SENSE daab 68 24-04-2019 07:07:22.601 T: 30.0143985748291 [C]; A:[-16, -64, 220]; H: 70.88140869140625
SENSE daac 67 24-04-2019 07:07:22.840 T: 29.764799118042 [C]; A:[-36, -4, 258]; H: 70.629638671875
SENSE daab 69 24-04-2019 07:07:23.098 T: 30.0143985748291 [C]; A:[-16, -62, 216]; H: 70.91192626953125
SENSE daaa 89 24-04-2019 07:07:25.146 T: 30.57599830627441 [C]; A:[-34, 54, 192]; H: 69.56915283203125
SENSE daac 68 24-04-2019 07:07:23.345 T: 29.764799118042 [C]; A:[-38, 0, 224]; H: 70.629638671875
SENSE daaa 90 24-04-2019 07:07:25.586 T: 30.6383991241455 [C]; A:[-28, 56, 196]; H: 69.56915283203125
SENSE daab 70 24-04-2019 07:07:23.604 T: 30.0767993927002 [C]; A:[-20, -64, 218]; H: 70.94244384765625
SENSE daac 69 24-04-2019 07:07:23.846 T: 29.764799118042 [C]; A:[-32, -4, 230]; H: 70.629638671875
SENSE daaa 91 24-04-2019 07:07:26.051 T: 30.57599830627441 [C]; A:[-32, 60, 192]; H: 69.56915283203125
SENSE daaa 92 24-04-2019 07:07:26.406 T: 30.6383991241455 [C]; A:[-32, 58, 188]; H: 69.56915283203125
SENSE daaa 93 24-04-2019 07:07:26.766 T: 30.57599830627441 [C]; A:[-30, 54, 194]; H: 69.56915283203125
SENSE daaa 94 24-04-2019 07:07:27.122 T: 30.57599830627441 [C]; A:[-28, 60, 196]; H: 69.5462646484375
SENSE daac 72 24-04-2019 07:07:25.155 T: 29.764799118042 [C]; A:[-40, 0, 230]; H: 70.66015625
SENSE daaa 95 24-04-2019 07:07:27.562 T: 30.57599830627441 [C]; A:[-30, 60, 192]; H: 69.5462646484375
SENSE daab 74 24-04-2019 07:07:25.408 T: 30.0143985748291 [C]; A:[-18, -62, 212]; H: 71.0111083984375
SENSE daaa 96 24-04-2019 07:07:27.997 T: 30.57599830627441 [C]; A:[-30, 58, 192]; H: 69.56915283203125
SENSE daac 73 24-04-2019 07:07:25.657 T: 29.764799118042 [C]; A:[-36, 0, 230]; H: 70.690673828125
SENSE daaa 97 24-04-2019 07:07:28.422 T: 30.57599830627441 [C]; A:[-26, 56, 192]; H: 69.56915283203125
SENSE daaa 98 24-04-2019 07:07:28.777 T: 30.57599830627441 [C]; A:[-34, 58, 186]; H: 69.56915283203125
SENSE daaa 99 24-04-2019 07:07:29.132 T: 30.57599830627441 [C]; A:[-32, 56, 194]; H: 69.56915283203125
SENSE daac 74 24-04-2019 07:07:26.509 T: 29.764799118042 [C]; A:[-36, -2, 228]; H: 70.690673828125
SENSE daad 74 24-04-2019 07:07:26.755 T: 30.51359939575195 [C]; A:[152, 58, 194]; H: 66.94464111328125
SENSE daaa 100 24-04-2019 07:07:29.663 T: 30.57599830627441 [C]; A:[-26, 54, 198]; H: 69.56915283203125
SENSE daac 75 24-04-2019 07:07:26.974 T: 29.764799118042 [C]; A:[-38, 0, 228]; H: 70.690673828125
SENSE daaa 101 24-04-2019 07:07:30.092 T: 30.57599830627441 [C]; A:[-30, 54, 190]; H: 69.56915283203125
SENSE daac 76 24-04-2019 07:07:27.400 T: 29.764799118042 [C]; A:[-36, -8, 224]; H: 70.72882080078125
SENSE daaa 102 24-04-2019 07:07:30.523 T: 30.57599830627441 [C]; A:[-32, 56, 188]; H: 69.56915283203125
SENSE daac 77 24-04-2019 07:07:27.843 T: 29.764799118042 [C]; A:[-28, -4, 224]; H: 70.72882080078125
SENSE daaa 103 24-04-2019 07:07:30.953 T: 30.57599830627441 [C]; A:[-34, 58, 192]; H: 69.56915283203125
SENSE daaa 104 24-04-2019 07:07:31.308 T: 30.6383991241455 [C]; A:[-24, 58, 192]; H: 69.56915283203125
SENSE daaa 105 24-04-2019 07:07:31.643 T: 30.57599830627441 [C]; A:[-32, 58, 194]; H: 69.5462646484375
SENSE daad 79 24-04-2019 07:07:28.924 T: 30.51359939575195 [C]; A:[160, 56, 200]; H: 66.97515869140625
SENSE daaa 106 24-04-2019 07:07:32.078 T: 30.57599830627441 [C]; A:[-30, 54, 192]; H: 69.5462646484375
SENSE daaa 107 24-04-2019 07:07:32.433 T: 30.6383991241455 [C]; A:[-32, 58, 192]; H: 69.5462646484375
SENSE daac 81 24-04-2019 07:07:29.522 T: 29.764799118042 [C]; A:[-38, 0, 228]; H: 70.72882080078125
SENSE daaa 108 24-04-2019 07:07:32.823 T: 30.57599830627441 [C]; A:[-30, 50, 194]; H: 69.5462646484375
SENSE daaa 109 24-04-2019 07:07:33.215 T: 30.57599830627441 [C]; A:[-26, 52, 190]; H: 69.5462646484375
SENSE daac 83 24-04-2019 07:07:30.387 T: 29.764799118042 [C]; A:[-36, 0, 224]; H: 70.75933837890625
SENSE daaa 110 24-04-2019 07:07:33.659 T: 30.57599830627441 [C]; A:[-30, 54, 200]; H: 69.5462646484375
SENSE daaa 111 24-04-2019 07:07:34.019 T: 30.57599830627441 [C]; A:[-26, 56, 198]; H: 69.5462646484375
SENSE daad 85 24-04-2019 07:07:31.370 T: 30.51359939575195 [C]; A:[152, 52, 190]; H: 67.00567626953125
SENSE daab 88 24-04-2019 07:07:31.970 T: 30.0143985748291 [C]; A:[-12, -60, 218]; H: 71.1026611328125
SENSE daad 86 24-04-2019 07:07:31.614 T: 30.51359939575195 [C]; A:[148, 54, 196]; H: 67.00567626953125
SENSE daac 87 24-04-2019 07:07:32.211 T: 29.764799118042 [C]; A:[-36, 0, 230]; H: 70.75933837890625
SENSE daad 88 24-04-2019 07:07:32.450 T: 30.51359939575195 [C]; A:[146, 64, 192]; H: 67.028564453125
SENSE daab 90 24-04-2019 07:07:33.077 T: 30.0143985748291 [C]; A:[-16, -58, 226]; H: 71.1331787109375
SENSE daaa 112 24-04-2019 07:07:34.819 T: 30.57599830627441 [C]; A:[-28, 60, 192]; H: 69.5157470703125
SENSE daab 91 24-04-2019 07:07:33.484 T: 30.0143985748291 [C]; A:[-16, -60, 216]; H: 71.1331787109375
SENSE daac 88 24-04-2019 07:07:33.338 T: 29.764799118042 [C]; A:[-36, -4, 226]; H: 70.75933837890625
SENSE daac 89 24-04-2019 07:07:33.728 T: 29.7023983001709 [C]; A:[-34, 0, 224]; H: 70.75933837890625
SENSE daad 89 24-04-2019 07:07:33.594 T: 30.51359939575195 [C]; A:[148, 56, 200]; H: 67.05908203125
SENSE daaa 113 24-04-2019 07:07:35.479 T: 30.57599830627441 [C]; A:[-28, 52, 192]; H: 69.5157470703125
SENSE daaa 114 24-04-2019 07:07:35.845 T: 30.57599830627441 [C]; A:[-32, 56, 192]; H: 69.5157470703125
SENSE daac 90 24-04-2019 07:07:34.201 T: 29.764799118042 [C]; A:[-32, -6, 230]; H: 70.75933837890625
SENSE daad 91 24-04-2019 07:07:34.444 T: 30.57599830627441 [C]; A:[152, 54, 200]; H: 67.089599609375
SENSE daaa 115 24-04-2019 07:07:36.350 T: 30.57599830627441 [C]; A:[-26, 54, 192]; H: 69.5157470703125
SENSE daab 94 24-04-2019 07:07:35.074 T: 30.0143985748291 [C]; A:[-14, -64, 222]; H: 71.1026611328125
SENSE daaa 116 24-04-2019 07:07:36.775 T: 30.57599830627441 [C]; A:[-26, 58, 200]; H: 69.5157470703125
SENSE daad 92 24-04-2019 07:07:34.908 T: 30.51359939575195 [C]; A:[148, 56, 194]; H: 67.089599609375
SENSE daaa 117 24-04-2019 07:07:37.210 T: 30.57599830627441 [C]; A:[-26, 60, 194]; H: 69.5157470703125
SENSE daaa 118 24-04-2019 07:07:37.565 T: 30.57599830627441 [C]; A:[-36, 58, 196]; H: 69.5157470703125
SENSE daaa 119 24-04-2019 07:07:37.930 T: 30.6383991241455 [C]; A:[-26, 56, 194]; H: 69.5157470703125
SENSE daaa 120 24-04-2019 07:07:38.285 T: 30.6383991241455 [C]; A:[-30, 56, 194]; H: 69.5157470703125
SENSE daab 96 24-04-2019 07:07:36.100 T: 30.0143985748291 [C]; A:[-20, -62, 218]; H: 71.1026611328125
SENSE daaa 121 24-04-2019 07:07:38.715 T: 30.6383991241455 [C]; A:[-30, 60, 192]; H: 69.5157470703125
SENSE daac 93 24-04-2019 07:07:35.949 T: 29.7023983001709 [C]; A:[-34, 0, 230]; H: 70.78985595703125
SENSE daaa 122 24-04-2019 07:07:39.160 T: 30.57599830627441 [C]; A:[-26, 52, 194]; H: 69.5157470703125
