SENSE daaa 1 20-04-2019 13:40:02.114 T: 33.32159805297851 [C]; A:[0, 0, 0]; H: 62.756103515625
SENSE daaa 35 20-04-2019 13:40:15.004 T: 33.3839988708496 [C]; A:[-18, -24, 236]; H: 62.7255859375
SENSE daac 16 20-04-2019 13:40:11.755 T: 30.3887996673584 [C]; A:[28, -52, 242]; H: 67.5931396484375
SENSE daaa 36 20-04-2019 13:40:15.436 T: 33.3839988708496 [C]; A:[-16, -24, 232]; H: 62.7255859375
SENSE daad 17 20-04-2019 13:40:12.411 T: 30.57599830627441 [C]; A:[-22, -18, 196]; H: 70.4923095703125
SENSE daad 18 20-04-2019 13:40:12.955 T: 30.57599830627441 [C]; A:[-22, -16, 206]; H: 70.4923095703125
SENSE daaa 37 20-04-2019 13:40:15.944 T: 33.32159805297851 [C]; A:[-20, -24, 232]; H: 62.7255859375
SENSE daaa 38 20-04-2019 13:40:16.297 T: 33.3839988708496 [C]; A:[-16, -20, 238]; H: 62.7255859375
SENSE daab 21 20-04-2019 13:40:14.434 T: 32.8847999572754 [C]; A:[-40, -16, 228]; H: 63.5648193359375
SENSE daaa 39 20-04-2019 13:40:16.729 T: 33.3839988708496 [C]; A:[-18, -24, 232]; H: 62.7255859375
SENSE daaa 40 20-04-2019 13:40:17.043 T: 33.3839988708496 [C]; A:[-20, -28, 234]; H: 62.7255859375
SENSE daaa 41 20-04-2019 13:40:17.401 T: 33.3839988708496 [C]; A:[-22, -24, 232]; H: 62.7255859375
SENSE daaa 42 20-04-2019 13:40:17.759 T: 33.3839988708496 [C]; A:[-20, -24, 234]; H: 62.7255859375
SENSE daac 20 20-04-2019 13:40:14.117 T: 30.3887996673584 [C]; A:[28, -50, 244]; H: 67.55499267578125
SENSE daaa 43 20-04-2019 13:40:18.158 T: 33.3839988708496 [C]; A:[-20, -24, 234]; H: 62.7255859375
SENSE daaa 44 20-04-2019 13:40:18.511 T: 33.3839988708496 [C]; A:[-20, -20, 230]; H: 62.7255859375
SENSE daaa 45 20-04-2019 13:40:18.869 T: 33.3839988708496 [C]; A:[-18, -26, 232]; H: 62.695068359375
SENSE daaa 46 20-04-2019 13:40:19.187 T: 33.3839988708496 [C]; A:[-18, -24, 238]; H: 62.695068359375
SENSE daab 25 20-04-2019 13:40:16.486 T: 32.8223991394043 [C]; A:[-42, -18, 226]; H: 63.5648193359375
SENSE daaa 47 20-04-2019 13:40:19.615 T: 33.3839988708496 [C]; A:[-26, -22, 230]; H: 62.695068359375
SENSE daaa 47 20-04-2019 13:40:19.615 T: 33.3839988708496 [C]; A:[-26, -22, 230]; H: 62.695068359375
SENSE daac 23 20-04-2019 13:40:15.682 T: 30.3887996673584 [C]; A:[26, -48, 240]; H: 67.55499267578125
SENSE daaa 48 20-04-2019 13:40:20.069 T: 33.3839988708496 [C]; A:[-18, -30, 236]; H: 62.695068359375
SENSE daaa 49 20-04-2019 13:40:20.392 T: 33.3839988708496 [C]; A:[-20, -24, 232]; H: 62.695068359375
SENSE daac 25 20-04-2019 13:40:16.735 T: 30.3887996673584 [C]; A:[28, -42, 244]; H: 67.55499267578125
SENSE daaa 50 20-04-2019 13:40:20.824 T: 33.3839988708496 [C]; A:[-20, -26, 234]; H: 62.695068359375
SENSE daaa 51 20-04-2019 13:40:21.183 T: 33.3839988708496 [C]; A:[-24, -22, 234]; H: 62.66455078125
SENSE daaa 52 20-04-2019 13:40:21.536 T: 33.3839988708496 [C]; A:[-20, -20, 234]; H: 62.66455078125
SENSE daaa 53 20-04-2019 13:40:21.855 T: 33.3839988708496 [C]; A:[-24, -24, 232]; H: 62.66455078125
SENSE daaa 54 20-04-2019 13:40:22.223 T: 33.3839988708496 [C]; A:[-22, -22, 230]; H: 62.66455078125
SENSE daaa 55 20-04-2019 13:40:22.576 T: 33.3839988708496 [C]; A:[-22, -26, 236]; H: 62.66455078125
SENSE daab 31 20-04-2019 13:40:19.766 T: 32.8223991394043 [C]; A:[-42, -20, 226]; H: 63.5648193359375
SENSE daaa 56 20-04-2019 13:40:22.969 T: 33.4463996887207 [C]; A:[-24, -26, 228]; H: 62.66455078125
SENSE daaa 57 20-04-2019 13:40:23.322 T: 33.3839988708496 [C]; A:[-20, -26, 230]; H: 62.634033203125
SENSE daaa 58 20-04-2019 13:40:23.681 T: 33.4463996887207 [C]; A:[-18, -28, 232]; H: 62.634033203125
SENSE daac 30 20-04-2019 13:40:19.457 T: 30.3887996673584 [C]; A:[24, -44, 242]; H: 67.55499267578125
SENSE daaa 59 20-04-2019 13:40:24.079 T: 33.3839988708496 [C]; A:[-12, -24, 232]; H: 62.634033203125
SENSE daaa 60 20-04-2019 13:40:24.432 T: 33.3839988708496 [C]; A:[-18, -24, 232]; H: 62.634033203125
SENSE daac 32 20-04-2019 13:40:20.534 T: 30.3887996673584 [C]; A:[26, -48, 238]; H: 67.55499267578125
SENSE daaa 61 20-04-2019 13:40:24.860 T: 33.3839988708496 [C]; A:[-16, -22, 238]; H: 62.603515625
SENSE daaa 62 20-04-2019 13:40:25.173 T: 33.3839988708496 [C]; A:[-14, -24, 234]; H: 62.603515625
SENSE daac 34 20-04-2019 13:40:21.607 T: 30.3887996673584 [C]; A:[26, -48, 240]; H: 67.55499267578125
SENSE daab 37 20-04-2019 13:40:23.009 T: 32.8847999572754 [C]; A:[-44, -22, 232]; H: 63.32830810546875
SENSE daaa 63 20-04-2019 13:40:25.676 T: 33.3839988708496 [C]; A:[-18, -18, 234]; H: 62.603515625
SENSE daaa 64 20-04-2019 13:40:26.044 T: 33.4463996887207 [C]; A:[-10, -28, 230]; H: 62.603515625
SENSE daac 36 20-04-2019 13:40:22.667 T: 30.3887996673584 [C]; A:[26, -48, 248]; H: 67.55499267578125
SENSE daab 39 20-04-2019 13:40:24.109 T: 32.8223991394043 [C]; A:[-40, -16, 234]; H: 63.305419921875
SENSE daaa 65 20-04-2019 13:40:26.507 T: 33.4463996887207 [C]; A:[-14, -26, 240]; H: 62.572998046875
SENSE daaa 66 20-04-2019 13:40:26.865 T: 33.3839988708496 [C]; A:[-18, -22, 240]; H: 62.572998046875
SENSE daab 40 20-04-2019 13:40:24.652 T: 32.8847999572754 [C]; A:[-40, -16, 226]; H: 63.305419921875
SENSE daac 38 20-04-2019 13:40:23.758 T: 30.3263988494873 [C]; A:[26, -50, 242]; H: 67.55499267578125
SENSE daaa 67 20-04-2019 13:40:27.373 T: 33.4463996887207 [C]; A:[-16, -22, 230]; H: 62.54248046875
SENSE daaa 68 20-04-2019 13:40:27.741 T: 33.4463996887207 [C]; A:[-18, -24, 236]; H: 62.54248046875
SENSE daab 42 20-04-2019 13:40:25.804 T: 32.8223991394043 [C]; A:[-34, -20, 232]; H: 63.305419921875
SENSE daac 40 20-04-2019 13:40:24.908 T: 30.3887996673584 [C]; A:[26, -48, 240]; H: 67.55499267578125
SENSE daaa 70 20-04-2019 13:40:28.538 T: 33.4463996887207 [C]; A:[-16, -24, 236]; H: 62.572998046875
SENSE daab 43 20-04-2019 13:40:26.401 T: 32.8847999572754 [C]; A:[-44, -18, 228]; H: 63.305419921875
SENSE daaa 71 20-04-2019 13:40:28.975 T: 33.4463996887207 [C]; A:[-14, -28, 232]; H: 62.572998046875
SENSE daaa 72 20-04-2019 13:40:29.324 T: 33.3839988708496 [C]; A:[-16, -24, 236]; H: 62.572998046875
SENSE daaa 73 20-04-2019 13:40:29.682 T: 33.4463996887207 [C]; A:[-14, -24, 234]; H: 62.572998046875
SENSE daaa 74 20-04-2019 13:40:30.035 T: 33.4463996887207 [C]; A:[-12, -26, 230]; H: 62.572998046875
SENSE daaa 75 20-04-2019 13:40:30.429 T: 33.4463996887207 [C]; A:[-16, -18, 234]; H: 62.572998046875
SENSE daad 43 20-04-2019 13:40:26.750 T: 30.57599830627441 [C]; A:[-26, -16, 200]; H: 70.60675048828125
SENSE daaa 76 20-04-2019 13:40:30.811 T: 33.4463996887207 [C]; A:[-18, -24, 230]; H: 62.54248046875
SENSE daaa 77 20-04-2019 13:40:31.130 T: 33.4463996887207 [C]; A:[-12, -26, 236]; H: 62.54248046875
SENSE daab 47 20-04-2019 13:40:28.598 T: 32.8847999572754 [C]; A:[-40, -18, 230]; H: 63.183349609375
SENSE daaa 78 20-04-2019 13:40:31.558 T: 33.4463996887207 [C]; A:[-18, -22, 238]; H: 62.511962890625
SENSE daaa 79 20-04-2019 13:40:31.911 T: 33.4463996887207 [C]; A:[-16, -24, 232]; H: 62.511962890625
SENSE daaa 80 20-04-2019 13:40:32.245 T: 33.4463996887207 [C]; A:[-14, -28, 230]; H: 62.511962890625
SENSE daaa 81 20-04-2019 13:40:32.598 T: 33.4463996887207 [C]; A:[-16, -24, 238]; H: 62.511962890625
SENSE daaa 83 20-04-2019 13:40:33.274 T: 33.4463996887207 [C]; A:[-16, -22, 236]; H: 62.511962890625
SENSE daaa 84 20-04-2019 13:40:33.628 T: 33.5088005065918 [C]; A:[-14, -22, 232]; H: 62.511962890625
SENSE daaa 85 20-04-2019 13:40:33.986 T: 33.3839988708496 [C]; A:[-14, -22, 238]; H: 62.4814453125
SENSE daaa 86 20-04-2019 13:40:34.310 T: 33.5088005065918 [C]; A:[-14, -24, 236]; H: 62.4814453125
SENSE daaa 87 20-04-2019 13:40:34.663 T: 33.4463996887207 [C]; A:[-16, -22, 234]; H: 62.450927734375
SENSE daaa 88 20-04-2019 13:40:35.041 T: 33.4463996887207 [C]; A:[-16, -26, 232]; H: 62.450927734375
SENSE daab 53 20-04-2019 13:40:31.690 T: 32.8223991394043 [C]; A:[-40, -18, 230]; H: 63.06890869140625
SENSE daac 50 20-04-2019 13:40:30.465 T: 30.3887996673584 [C]; A:[22, -44, 242]; H: 67.58551025390625
SENSE daaa 89 20-04-2019 13:40:35.503 T: 33.5088005065918 [C]; A:[-14, -26, 236]; H: 62.450927734375
SENSE daaa 90 20-04-2019 13:40:35.812 T: 33.4463996887207 [C]; A:[-20, -24, 236]; H: 62.450927734375
SENSE daaa 92 20-04-2019 13:40:36.454 T: 33.4463996887207 [C]; A:[-18, -22, 232]; H: 62.42041015625
SENSE daaa 93 20-04-2019 13:40:36.807 T: 33.4463996887207 [C]; A:[-16, -24, 228]; H: 62.39752197265625
SENSE daaa 94 20-04-2019 13:40:37.160 T: 33.5088005065918 [C]; A:[-16, -24, 230]; H: 62.39752197265625
SENSE daaa 95 20-04-2019 13:40:37.474 T: 33.5088005065918 [C]; A:[-12, -26, 230]; H: 62.39752197265625
SENSE daaa 96 20-04-2019 13:40:37.832 T: 33.5088005065918 [C]; A:[-20, -26, 234]; H: 62.39752197265625
SENSE daad 56 20-04-2019 13:40:33.643 T: 30.57599830627441 [C]; A:[-24, -20, 200]; H: 70.66778564453125
SENSE daaa 97 20-04-2019 13:40:38.235 T: 33.4463996887207 [C]; A:[-10, -26, 232]; H: 62.36700439453125
SENSE daab 60 20-04-2019 13:40:35.350 T: 32.8223991394043 [C]; A:[-36, -20, 222]; H: 63.00787353515625
SENSE daaa 98 20-04-2019 13:40:38.613 T: 33.4463996887207 [C]; A:[-18, -24, 236]; H: 62.36700439453125
SENSE daaa 99 20-04-2019 13:40:38.937 T: 33.5088005065918 [C]; A:[-16, -26, 234]; H: 62.33648681640625
SENSE daaa 100 20-04-2019 13:40:39.335 T: 33.5088005065918 [C]; A:[-14, -24, 234]; H: 62.33648681640625
SENSE daaa 101 20-04-2019 13:40:39.708 T: 33.5088005065918 [C]; A:[-16, -24, 244]; H: 62.33648681640625
SENSE daaa 102 20-04-2019 13:40:40.027 T: 33.5088005065918 [C]; A:[-16, -20, 240]; H: 62.33648681640625
SENSE daaa 103 20-04-2019 13:40:40.350 T: 33.5088005065918 [C]; A:[-16, -24, 238]; H: 62.33648681640625
SENSE daad 62 20-04-2019 13:40:36.698 T: 30.57599830627441 [C]; A:[-22, -16, 196]; H: 70.66778564453125
SENSE daaa 105 20-04-2019 13:40:41.111 T: 33.5088005065918 [C]; A:[-16, -22, 240]; H: 62.30596923828125
SENSE daac 63 20-04-2019 13:40:37.237 T: 30.3887996673584 [C]; A:[30, -48, 246]; H: 67.638916015625
SENSE daaa 106 20-04-2019 13:40:41.539 T: 33.5088005065918 [C]; A:[-14, -28, 232]; H: 62.30596923828125
SENSE daaa 107 20-04-2019 13:40:41.893 T: 33.5088005065918 [C]; A:[-14, -22, 240]; H: 62.30596923828125
SENSE daac 65 20-04-2019 13:40:38.354 T: 30.3887996673584 [C]; A:[24, -50, 242]; H: 67.638916015625
SENSE daaa 108 20-04-2019 13:40:42.356 T: 33.5088005065918 [C]; A:[-18, -22, 234]; H: 62.30596923828125
SENSE daab 68 20-04-2019 13:40:39.870 T: 32.8847999572754 [C]; A:[-32, -18, 224]; H: 62.9849853515625
SENSE daaa 109 20-04-2019 13:40:42.808 T: 33.5088005065918 [C]; A:[4, -24, 240]; H: 62.30596923828125
SENSE daaa 110 20-04-2019 13:40:43.162 T: 33.5088005065918 [C]; A:[10, -24, 230]; H: 62.30596923828125
SENSE daaa 111 20-04-2019 13:40:43.520 T: 33.5088005065918 [C]; A:[0, -22, 228]; H: 62.30596923828125
SENSE daaa 112 20-04-2019 13:40:43.833 T: 33.5088005065918 [C]; A:[-8, -24, 226]; H: 62.30596923828125
SENSE daaa 113 20-04-2019 13:40:44.147 T: 33.57119750976562 [C]; A:[-12, -20, 240]; H: 62.30596923828125
SENSE daac 69 20-04-2019 13:40:40.800 T: 30.3887996673584 [C]; A:[26, -44, 240]; H: 67.638916015625
SENSE daaa 114 20-04-2019 13:40:44.600 T: 33.5088005065918 [C]; A:[-8, -16, 230]; H: 62.33648681640625
SENSE daaa 115 20-04-2019 13:40:44.973 T: 33.5088005065918 [C]; A:[-8, -24, 236]; H: 62.33648681640625
SENSE daaa 116 20-04-2019 13:40:45.296 T: 33.5088005065918 [C]; A:[-12, -18, 236]; H: 62.33648681640625
SENSE daad 72 20-04-2019 13:40:41.883 T: 30.57599830627441 [C]; A:[-20, -20, 200]; H: 70.66778564453125
SENSE daab 73 20-04-2019 13:40:42.687 T: 32.8847999572754 [C]; A:[-28, -10, 226]; H: 62.8934326171875
SENSE daaa 117 20-04-2019 13:40:45.809 T: 33.5088005065918 [C]; A:[-14, -20, 232]; H: 62.33648681640625
SENSE daaa 118 20-04-2019 13:40:46.177 T: 33.5088005065918 [C]; A:[-12, -24, 236]; H: 62.33648681640625
SENSE daab 75 20-04-2019 13:40:43.666 T: 32.8847999572754 [C]; A:[-30, -16, 226]; H: 62.8629150390625
SENSE daac 73 20-04-2019 13:40:42.926 T: 30.3887996673584 [C]; A:[28, -52, 244]; H: 67.6083984375
SENSE daaa 119 20-04-2019 13:40:46.719 T: 33.57119750976562 [C]; A:[-10, -28, 238]; H: 62.36700439453125
SENSE daaa 120 20-04-2019 13:40:47.057 T: 33.57119750976562 [C]; A:[-12, -20, 232]; H: 62.36700439453125
SENSE daaa 121 20-04-2019 13:40:47.411 T: 33.5088005065918 [C]; A:[-10, -20, 238]; H: 62.36700439453125
SENSE daaa 122 20-04-2019 13:40:47.798 T: 33.57119750976562 [C]; A:[-16, -22, 238]; H: 62.36700439453125
SENSE daaa 123 20-04-2019 13:40:48.112 T: 33.57119750976562 [C]; A:[-12, -20, 234]; H: 62.36700439453125
SENSE daaa 124 20-04-2019 13:40:48.476 T: 33.57119750976562 [C]; A:[-16, -22, 234]; H: 62.36700439453125
SENSE daaa 125 20-04-2019 13:40:48.834 T: 33.57119750976562 [C]; A:[-16, -18, 234]; H: 62.36700439453125
SENSE daaa 126 20-04-2019 13:40:49.147 T: 33.57119750976562 [C]; A:[-12, -20, 234]; H: 62.36700439453125
SENSE daab 80 20-04-2019 13:40:46.450 T: 32.8847999572754 [C]; A:[-34, -20, 228]; H: 62.77899169921875
SENSE daaa 127 20-04-2019 13:40:49.575 T: 33.57119750976562 [C]; A:[-16, -24, 238]; H: 62.39752197265625
SENSE daad 80 20-04-2019 13:40:46.208 T: 30.57599830627441 [C]; A:[-20, -16, 208]; H: 70.66778564453125
SENSE daaa 128 20-04-2019 13:40:49.978 T: 33.57119750976562 [C]; A:[-18, -22, 224]; H: 62.39752197265625
SENSE daaa 129 20-04-2019 13:40:50.342 T: 33.57119750976562 [C]; A:[-16, -22, 232]; H: 62.39752197265625
SENSE daaa 130 20-04-2019 13:40:50.695 T: 33.57119750976562 [C]; A:[-12, -22, 230]; H: 62.39752197265625
SENSE daaa 131 20-04-2019 13:40:51.008 T: 33.57119750976562 [C]; A:[-16, -20, 238]; H: 62.39752197265625
SENSE daaa 132 20-04-2019 13:40:51.362 T: 33.63359832763671 [C]; A:[-16, -24, 238]; H: 62.39752197265625
SENSE daaa 133 20-04-2019 13:40:51.730 T: 33.57119750976562 [C]; A:[-12, -24, 232]; H: 62.39752197265625
SENSE daac 83 20-04-2019 13:40:48.391 T: 30.3887996673584 [C]; A:[28, -50, 240]; H: 67.6083984375
SENSE daab 85 20-04-2019 13:40:49.258 T: 32.8847999572754 [C]; A:[-42, -20, 218]; H: 62.8934326171875
SENSE daaa 134 20-04-2019 13:40:52.237 T: 33.63359832763671 [C]; A:[-16, -22, 232]; H: 62.39752197265625
SENSE daad 85 20-04-2019 13:40:49.019 T: 30.57599830627441 [C]; A:[-28, -16, 192]; H: 70.66778564453125
SENSE daaa 136 20-04-2019 13:40:53.023 T: 33.57119750976562 [C]; A:[-14, -22, 236]; H: 62.39752197265625
SENSE daab 88 20-04-2019 13:40:50.894 T: 32.8223991394043 [C]; A:[-38, -22, 226]; H: 62.9849853515625
SENSE daab 88 20-04-2019 13:40:50.894 T: 32.8223991394043 [C]; A:[-38, -22, 226]; H: 62.9849853515625
SENSE daaa 138 20-04-2019 13:40:53.735 T: 33.63359832763671 [C]; A:[-16, -24, 234]; H: 62.39752197265625
SENSE daaa 139 20-04-2019 13:40:54.054 T: 33.63359832763671 [C]; A:[-12, -26, 234]; H: 62.39752197265625
SENSE daaa 140 20-04-2019 13:40:54.417 T: 33.57119750976562 [C]; A:[-16, -28, 234]; H: 62.39752197265625
SENSE daab 90 20-04-2019 13:40:51.966 T: 32.8847999572754 [C]; A:[-34, -20, 224]; H: 63.00787353515625
SENSE daaa 141 20-04-2019 13:40:54.805 T: 33.63359832763671 [C]; A:[-16, -20, 232]; H: 62.39752197265625
SENSE daad 90 20-04-2019 13:40:51.760 T: 30.57599830627441 [C]; A:[-24, -20, 204]; H: 70.63726806640625
SENSE daaa 142 20-04-2019 13:40:55.233 T: 33.63359832763671 [C]; A:[-22, -24, 232]; H: 62.39752197265625
SENSE daaa 143 20-04-2019 13:40:55.586 T: 33.63359832763671 [C]; A:[-12, -26, 238]; H: 62.39752197265625
SENSE daaa 144 20-04-2019 13:40:55.905 T: 33.63359832763671 [C]; A:[-16, -24, 234]; H: 62.36700439453125
SENSE daaa 145 20-04-2019 13:40:56.272 T: 33.63359832763671 [C]; A:[-18, -24, 232]; H: 62.36700439453125
SENSE daab 93 20-04-2019 13:40:53.512 T: 32.8847999572754 [C]; A:[-40, -14, 222]; H: 63.00787353515625
SENSE daad 92 20-04-2019 13:40:52.879 T: 30.57599830627441 [C]; A:[-22, -16, 198]; H: 70.63726806640625
SENSE daaa 146 20-04-2019 13:40:56.775 T: 33.63359832763671 [C]; A:[-14, -20, 242]; H: 62.33648681640625
SENSE daad 94 20-04-2019 13:40:53.882 T: 30.57599830627441 [C]; A:[-28, -20, 200]; H: 70.60675048828125
SENSE daaa 147 20-04-2019 13:40:57.168 T: 33.63359832763671 [C]; A:[-20, -20, 230]; H: 62.33648681640625
SENSE daaa 148 20-04-2019 13:40:57.527 T: 33.63359832763671 [C]; A:[-16, -26, 232]; H: 62.33648681640625
SENSE daac 94 20-04-2019 13:40:54.322 T: 30.3887996673584 [C]; A:[28, -48, 242]; H: 67.58551025390625
SENSE daaa 149 20-04-2019 13:40:57.965 T: 33.63359832763671 [C]; A:[-16, -30, 228]; H: 62.36700439453125
SENSE daad 96 20-04-2019 13:40:55.029 T: 30.57599830627441 [C]; A:[-24, -18, 200]; H: 70.60675048828125
SENSE daaa 150 20-04-2019 13:40:58.353 T: 33.63359832763671 [C]; A:[-18, -26, 224]; H: 62.36700439453125
SENSE daaa 151 20-04-2019 13:40:58.666 T: 33.63359832763671 [C]; A:[-14, -18, 236]; H: 62.36700439453125
SENSE daab 98 20-04-2019 13:40:56.504 T: 32.8847999572754 [C]; A:[-34, -18, 228]; H: 62.9544677734375
SENSE daaa 152 20-04-2019 13:40:59.089 T: 33.63359832763671 [C]; A:[-12, -28, 232]; H: 62.39752197265625
SENSE daad 98 20-04-2019 13:40:56.255 T: 30.57599830627441 [C]; A:[-26, -18, 202]; H: 70.5838623046875
SENSE daaa 153 20-04-2019 13:40:59.487 T: 33.69599914550781 [C]; A:[-16, -24, 236]; H: 62.39752197265625
SENSE daaa 156 20-04-2019 13:41:00.523 T: 33.63359832763671 [C]; A:[-14, -24, 234]; H: 62.42803955078125
SENSE daaa 157 20-04-2019 13:41:00.880 T: 33.69599914550781 [C]; A:[-18, -26, 224]; H: 62.42803955078125
SENSE daaa 158 20-04-2019 13:41:01.199 T: 33.63359832763671 [C]; A:[-14, -22, 240]; H: 62.42803955078125
SENSE daac 100 20-04-2019 13:40:57.924 T: 30.3887996673584 [C]; A:[22, -42, 246]; H: 67.58551025390625
SENSE daaa 159 20-04-2019 13:41:01.627 T: 33.69599914550781 [C]; A:[-18, -24, 234]; H: 62.42803955078125
SENSE daab 102 20-04-2019 13:40:58.905 T: 32.8847999572754 [C]; A:[-36, -16, 232]; H: 62.9849853515625
SENSE daac 102 20-04-2019 13:40:59.145 T: 30.45119857788085 [C]; A:[22, -46, 242]; H: 67.58551025390625
SENSE daad 103 20-04-2019 13:40:59.241 T: 30.6383991241455 [C]; A:[-28, -14, 198]; H: 70.5533447265625
