SENSE daaa 1 25-04-2019 20:17:38.314 T: 27.3311996459961 [C]; A:[0, 0, 0]; H: 84.03448486328125
SENSE daaa 63 25-04-2019 20:18:07.084 T: 27.6431999206543 [C]; A:[-38, -8, 228]; H: 83.63775634765625
SENSE daaa 64 25-04-2019 20:18:07.507 T: 27.6431999206543 [C]; A:[-44, -6, 226]; H: 83.60723876953125
SENSE daaa 65 25-04-2019 20:18:07.965 T: 27.6431999206543 [C]; A:[-42, -10, 226]; H: 83.60723876953125
SENSE daaa 66 25-04-2019 20:18:08.427 T: 27.6431999206543 [C]; A:[-42, -6, 228]; H: 83.57672119140625
SENSE daaa 67 25-04-2019 20:18:08.890 T: 27.6431999206543 [C]; A:[-40, -6, 228]; H: 83.57672119140625
SENSE daaa 68 25-04-2019 20:18:09.323 T: 27.6431999206543 [C]; A:[-42, -8, 224]; H: 83.5538330078125
SENSE daaa 69 25-04-2019 20:18:09.741 T: 27.6431999206543 [C]; A:[-40, -6, 228]; H: 83.5233154296875
SENSE daab 38 25-04-2019 20:18:05.382 T: 27.3311996459961 [C]; A:[96, -68, 214]; H: 82.4552001953125
SENSE daaa 70 25-04-2019 20:18:10.274 T: 27.6431999206543 [C]; A:[-40, -10, 228]; H: 83.5233154296875
SENSE daab 40 25-04-2019 20:18:06.726 T: 27.268798828125 [C]; A:[100, -64, 222]; H: 82.43231201171875
SENSE daac 39 25-04-2019 20:18:06.316 T: 27.76799964904785 [C]; A:[-20, -20, 228]; H: 81.57781982421875
SENSE daaa 72 25-04-2019 20:18:11.274 T: 27.6431999206543 [C]; A:[-42, -8, 226]; H: 83.4622802734375
SENSE daaa 73 25-04-2019 20:18:11.702 T: 27.70559883117675 [C]; A:[-42, -6, 228]; H: 83.4622802734375
SENSE daaa 74 25-04-2019 20:18:12.169 T: 27.70559883117675 [C]; A:[-42, -4, 228]; H: 83.43939208984375
SENSE daab 43 25-04-2019 20:18:09.035 T: 27.268798828125 [C]; A:[98, -68, 220]; H: 82.37127685546875
SENSE daaa 75 25-04-2019 20:18:12.702 T: 27.70559883117675 [C]; A:[-44, -8, 230]; H: 83.40887451171875
SENSE daaa 76 25-04-2019 20:18:13.164 T: 27.70559883117675 [C]; A:[-42, -10, 232]; H: 83.40887451171875
SENSE daaa 76 25-04-2019 20:18:13.164 T: 27.70559883117675 [C]; A:[-42, -10, 232]; H: 83.40887451171875
SENSE daaa 77 25-04-2019 20:18:13.642 T: 27.70559883117675 [C]; A:[-44, 0, 224]; H: 83.40887451171875
SENSE daac 44 25-04-2019 20:18:10.294 T: 27.83039855957031 [C]; A:[-22, -20, 228]; H: 81.3870849609375
SENSE daaa 78 25-04-2019 20:18:14.165 T: 27.70559883117675 [C]; A:[-46, -4, 228]; H: 83.37835693359375
SENSE daaa 79 25-04-2019 20:18:14.593 T: 27.76799964904785 [C]; A:[-38, -10, 228]; H: 83.35546875
SENSE daab 45 25-04-2019 20:18:10.955 T: 27.3311996459961 [C]; A:[100, -70, 218]; H: 82.34075927734375
SENSE daac 45 25-04-2019 20:18:11.267 T: 27.83039855957031 [C]; A:[-26, -16, 230]; H: 81.3565673828125
SENSE daaa 81 25-04-2019 20:18:15.603 T: 27.76799964904785 [C]; A:[-42, -6, 232]; H: 83.29443359375
SENSE daaa 82 25-04-2019 20:18:16.070 T: 27.76799964904785 [C]; A:[-42, 0, 228]; H: 83.29443359375
SENSE daaa 83 25-04-2019 20:18:16.538 T: 27.76799964904785 [C]; A:[-42, -6, 232]; H: 83.263916015625
SENSE daaa 84 25-04-2019 20:18:17.006 T: 27.76799964904785 [C]; A:[-44, -6, 230]; H: 83.24102783203125
SENSE daab 49 25-04-2019 20:18:13.882 T: 27.3311996459961 [C]; A:[98, -66, 220]; H: 82.226318359375
SENSE daac 48 25-04-2019 20:18:13.472 T: 27.8927993774414 [C]; A:[-26, -20, 224]; H: 81.25738525390625
SENSE daaa 86 25-04-2019 20:18:17.951 T: 27.76799964904785 [C]; A:[-42, -8, 228]; H: 83.2486572265625
SENSE daab 50 25-04-2019 20:18:14.892 T: 27.39359855651855 [C]; A:[102, -70, 220]; H: 82.20343017578125
SENSE daaa 87 25-04-2019 20:18:18.494 T: 27.83039855957031 [C]; A:[-46, 0, 230]; H: 83.22576904296875
SENSE daac 50 25-04-2019 20:18:15.185 T: 27.8927993774414 [C]; A:[-22, -16, 230]; H: 81.25738525390625
SENSE daaa 88 25-04-2019 20:18:19.021 T: 27.83039855957031 [C]; A:[-38, -4, 226]; H: 83.19525146484375
SENSE daaa 89 25-04-2019 20:18:19.489 T: 27.76799964904785 [C]; A:[-40, -10, 228]; H: 83.16473388671875
SENSE daaa 90 25-04-2019 20:18:19.956 T: 27.83039855957031 [C]; A:[-46, -8, 232]; H: 83.16473388671875
SENSE daab 53 25-04-2019 20:18:17.126 T: 27.39359855651855 [C]; A:[102, -68, 220]; H: 82.14239501953125
SENSE daaa 91 25-04-2019 20:18:20.509 T: 27.83039855957031 [C]; A:[-46, -6, 224]; H: 83.111328125
SENSE daac 53 25-04-2019 20:18:17.425 T: 27.8927993774414 [C]; A:[-24, -22, 230]; H: 81.16583251953125
SENSE daaa 92 25-04-2019 20:18:21.101 T: 27.83039855957031 [C]; A:[-42, -10, 230]; H: 83.111328125
SENSE daaa 93 25-04-2019 20:18:21.534 T: 27.8927993774414 [C]; A:[-46, -4, 228]; H: 83.080810546875
SENSE daac 54 25-04-2019 20:18:18.502 T: 27.9552001953125 [C]; A:[-18, -22, 228]; H: 81.127685546875
SENSE daaa 94 25-04-2019 20:18:22.051 T: 27.8927993774414 [C]; A:[-38, -8, 230]; H: 83.05029296875
SENSE daaa 95 25-04-2019 20:18:22.509 T: 27.8927993774414 [C]; A:[-44, -4, 230]; H: 83.019775390625
SENSE daaa 96 25-04-2019 20:18:22.976 T: 27.8927993774414 [C]; A:[-44, -4, 226]; H: 82.99688720703125
SENSE daaa 99 25-04-2019 20:18:24.205 T: 27.8927993774414 [C]; A:[-48, -6, 230]; H: 82.93585205078125
SENSE daaa 100 25-04-2019 20:18:24.673 T: 27.8927993774414 [C]; A:[-50, -6, 234]; H: 82.90533447265625
SENSE daaa 101 25-04-2019 20:18:25.156 T: 27.9552001953125 [C]; A:[-48, 0, 228]; H: 82.8824462890625
SENSE daab 58 25-04-2019 20:18:21.252 T: 27.39359855651855 [C]; A:[102, -64, 214]; H: 82.0584716796875
SENSE daac 57 25-04-2019 20:18:20.851 T: 27.9552001953125 [C]; A:[-26, -18, 230]; H: 81.0361328125
SENSE daad 57 25-04-2019 20:18:20.997 T: 27.39359855651855 [C]; A:[0, -6, 200]; H: 84.67535400390625
SENSE daaa 102 25-04-2019 20:18:25.842 T: 27.9552001953125 [C]; A:[-46, -8, 228]; H: 82.8519287109375
SENSE daaa 103 25-04-2019 20:18:26.300 T: 27.9552001953125 [C]; A:[-42, -6, 228]; H: 82.8214111328125
SENSE daaa 104 25-04-2019 20:18:26.758 T: 27.9552001953125 [C]; A:[-48, -10, 232]; H: 82.7908935546875
SENSE daaa 105 25-04-2019 20:18:27.186 T: 27.9552001953125 [C]; A:[-46, -8, 232]; H: 82.76800537109375
SENSE daac 60 25-04-2019 20:18:23.200 T: 27.9552001953125 [C]; A:[-24, -16, 228]; H: 80.93695068359375
SENSE daab 62 25-04-2019 20:18:24.278 T: 27.45599937438964 [C]; A:[102, -70, 218]; H: 81.9974365234375
SENSE daaa 106 25-04-2019 20:18:27.753 T: 27.9552001953125 [C]; A:[-52, -4, 230]; H: 82.81378173828125
SENSE daaa 108 25-04-2019 20:18:28.688 T: 27.9552001953125 [C]; A:[-48, -4, 230]; H: 82.75274658203125
SENSE daaa 109 25-04-2019 20:18:29.126 T: 27.9552001953125 [C]; A:[-44, -6, 230]; H: 82.7298583984375
SENSE daaa 110 25-04-2019 20:18:29.599 T: 28.01759910583496 [C]; A:[-44, -8, 230]; H: 82.6993408203125
SENSE daaa 111 25-04-2019 20:18:30.017 T: 28.01759910583496 [C]; A:[-48, -2, 236]; H: 82.6993408203125
SENSE daaa 112 25-04-2019 20:18:30.509 T: 28.01759910583496 [C]; A:[-46, -6, 230]; H: 82.6688232421875
SENSE daaa 113 25-04-2019 20:18:30.967 T: 28.01759910583496 [C]; A:[-46, -10, 224]; H: 82.6383056640625
SENSE daaa 114 25-04-2019 20:18:31.390 T: 28.01759910583496 [C]; A:[-48, -6, 222]; H: 82.6383056640625
SENSE daaa 116 25-04-2019 20:18:32.236 T: 28.01759910583496 [C]; A:[-48, -4, 228]; H: 82.58489990234375
SENSE daab 68 25-04-2019 20:18:28.269 T: 27.45599937438964 [C]; A:[98, -64, 214]; H: 81.9058837890625
SENSE daaa 117 25-04-2019 20:18:32.773 T: 28.01759910583496 [C]; A:[-48, -8, 226]; H: 82.58489990234375
SENSE daaa 118 25-04-2019 20:18:33.231 T: 28.07999992370605 [C]; A:[-48, -4, 228]; H: 82.55438232421875
SENSE daaa 119 25-04-2019 20:18:33.733 T: 28.07999992370605 [C]; A:[-52, 0, 232]; H: 82.52386474609375
SENSE daab 70 25-04-2019 20:18:29.662 T: 27.51840019226074 [C]; A:[102, -66, 218]; H: 81.8753662109375
SENSE daac 70 25-04-2019 20:18:29.964 T: 28.07999992370605 [C]; A:[-26, -10, 226]; H: 80.67755126953125
SENSE daaa 120 25-04-2019 20:18:34.335 T: 28.07999992370605 [C]; A:[-48, -6, 232]; H: 82.470458984375
SENSE daab 72 25-04-2019 20:18:31.031 T: 27.45599937438964 [C]; A:[104, -66, 220]; H: 81.8448486328125
SENSE daac 71 25-04-2019 20:18:30.659 T: 28.01759910583496 [C]; A:[-22, -20, 230]; H: 80.64703369140625
SENSE daaa 121 25-04-2019 20:18:34.928 T: 28.07999992370605 [C]; A:[-48, -4, 232]; H: 82.470458984375
SENSE daaa 122 25-04-2019 20:18:35.390 T: 28.07999992370605 [C]; A:[-44, -6, 218]; H: 82.43994140625
SENSE daaa 123 25-04-2019 20:18:35.848 T: 28.07999992370605 [C]; A:[-48, -4, 226]; H: 82.409423828125
SENSE daaa 124 25-04-2019 20:18:36.306 T: 28.14239883422851 [C]; A:[-50, -4, 232]; H: 82.409423828125
SENSE daaa 125 25-04-2019 20:18:36.724 T: 28.07999992370605 [C]; A:[-50, -6, 232]; H: 82.38653564453125
SENSE daaa 126 25-04-2019 20:18:37.166 T: 28.14239883422851 [C]; A:[-46, -6, 234]; H: 82.38653564453125
SENSE daab 76 25-04-2019 20:18:33.972 T: 27.51840019226074 [C]; A:[102, -68, 218]; H: 81.76092529296875
SENSE daaa 127 25-04-2019 20:18:37.719 T: 28.14239883422851 [C]; A:[-48, 0, 230]; H: 82.32550048828125
SENSE daad 75 25-04-2019 20:18:33.705 T: 27.51840019226074 [C]; A:[0, -8, 200]; H: 84.12603759765625
SENSE daac 76 25-04-2019 20:18:34.269 T: 28.07999992370605 [C]; A:[-26, -16, 230]; H: 80.55548095703125
SENSE daad 77 25-04-2019 20:18:34.425 T: 27.51840019226074 [C]; A:[-4, -8, 202]; H: 84.09552001953125
SENSE daaa 128 25-04-2019 20:18:38.361 T: 28.14239883422851 [C]; A:[-50, -4, 230]; H: 82.29498291015625
SENSE daaa 129 25-04-2019 20:18:38.843 T: 28.14239883422851 [C]; A:[-46, -8, 226]; H: 82.2720947265625
SENSE daaa 130 25-04-2019 20:18:39.301 T: 28.2047996520996 [C]; A:[-48, -6, 226]; H: 82.2415771484375
SENSE daab 79 25-04-2019 20:18:36.431 T: 27.5807991027832 [C]; A:[98, -68, 218]; H: 81.646484375
SENSE daac 78 25-04-2019 20:18:36.067 T: 28.07999992370605 [C]; A:[-26, -24, 260]; H: 80.456298828125
SENSE daaa 131 25-04-2019 20:18:39.928 T: 28.14239883422851 [C]; A:[-48, -8, 226]; H: 82.2110595703125
SENSE daaa 132 25-04-2019 20:18:40.386 T: 28.2047996520996 [C]; A:[-52, -8, 232]; H: 82.2110595703125
SENSE daad 81 25-04-2019 20:18:37.886 T: 27.5807991027832 [C]; A:[0, -10, 198]; H: 83.95819091796875
SENSE daaa 134 25-04-2019 20:18:41.296 T: 28.14239883422851 [C]; A:[-48, -8, 226]; H: 82.19580078125
SENSE daaa 135 25-04-2019 20:18:41.744 T: 28.14239883422851 [C]; A:[-48, -6, 226]; H: 82.17291259765625
SENSE daaa 136 25-04-2019 20:18:42.172 T: 28.2047996520996 [C]; A:[-52, -6, 230]; H: 82.14239501953125
SENSE daaa 137 25-04-2019 20:18:42.640 T: 28.2047996520996 [C]; A:[-42, 0, 232]; H: 82.11187744140625
SENSE daaa 138 25-04-2019 20:18:43.103 T: 28.2047996520996 [C]; A:[-50, -4, 226]; H: 82.08135986328125
SENSE daaa 139 25-04-2019 20:18:43.565 T: 28.2047996520996 [C]; A:[-48, -4, 232]; H: 82.08135986328125
SENSE daad 82 25-04-2019 20:18:39.071 T: 27.5807991027832 [C]; A:[-2, -8, 196]; H: 83.89715576171875
SENSE daaa 140 25-04-2019 20:18:44.063 T: 28.2047996520996 [C]; A:[-48, -6, 230]; H: 82.0279541015625
SENSE daaa 141 25-04-2019 20:18:44.521 T: 28.26719856262207 [C]; A:[-48, -10, 226]; H: 82.0279541015625
SENSE daaa 142 25-04-2019 20:18:44.993 T: 28.26719856262207 [C]; A:[-44, -10, 234]; H: 81.9669189453125
SENSE daaa 144 25-04-2019 20:18:45.804 T: 28.26719856262207 [C]; A:[-48, -4, 232]; H: 81.9669189453125
SENSE daaa 145 25-04-2019 20:18:46.312 T: 28.26719856262207 [C]; A:[-50, -4, 226]; H: 81.91351318359375
SENSE daaa 146 25-04-2019 20:18:46.770 T: 28.26719856262207 [C]; A:[-46, -8, 230]; H: 81.91351318359375
SENSE daaa 147 25-04-2019 20:18:47.232 T: 28.26719856262207 [C]; A:[-46, -12, 230]; H: 81.85247802734375
SENSE daab 88 25-04-2019 20:18:43.687 T: 27.6431999206543 [C]; A:[102, -70, 216]; H: 81.4176025390625
SENSE daaa 148 25-04-2019 20:18:47.735 T: 28.26719856262207 [C]; A:[-52, -6, 226]; H: 81.85247802734375
SENSE daad 88 25-04-2019 20:18:43.467 T: 27.6431999206543 [C]; A:[-4, -8, 202]; H: 83.71405029296875
SENSE daab 90 25-04-2019 20:18:45.096 T: 27.5807991027832 [C]; A:[98, -66, 236]; H: 81.33367919921875
SENSE daac 89 25-04-2019 20:18:44.768 T: 28.14239883422851 [C]; A:[-26, -22, 224]; H: 80.1358642578125
SENSE daaa 150 25-04-2019 20:18:48.855 T: 28.32959938049316 [C]; A:[-54, 0, 228]; H: 81.799072265625
SENSE daab 91 25-04-2019 20:18:46.101 T: 27.6431999206543 [C]; A:[100, -66, 214]; H: 81.30316162109375
SENSE daaa 151 25-04-2019 20:18:49.397 T: 28.32959938049316 [C]; A:[-50, 0, 230]; H: 81.7685546875
SENSE daaa 152 25-04-2019 20:18:49.820 T: 28.32959938049316 [C]; A:[-52, -6, 222]; H: 81.8143310546875
SENSE daaa 152 25-04-2019 20:18:49.820 T: 28.32959938049316 [C]; A:[-52, -6, 222]; H: 81.8143310546875
SENSE daad 93 25-04-2019 20:18:47.137 T: 27.70559883117675 [C]; A:[0, -8, 204]; H: 83.53857421875
SENSE daaa 154 25-04-2019 20:18:50.775 T: 28.32959938049316 [C]; A:[-52, 0, 230]; H: 81.73040771484375
SENSE daaa 155 25-04-2019 20:18:51.193 T: 28.39199829101562 [C]; A:[-48, -4, 228]; H: 81.73040771484375
SENSE daad 94 25-04-2019 20:18:47.807 T: 27.70559883117675 [C]; A:[2, -8, 202]; H: 83.48516845703125
SENSE daaa 156 25-04-2019 20:18:51.721 T: 28.39199829101562 [C]; A:[-52, -6, 226]; H: 81.66937255859375
SENSE daaa 157 25-04-2019 20:18:52.139 T: 28.39199829101562 [C]; A:[-52, 0, 228]; H: 81.66937255859375
SENSE daab 96 25-04-2019 20:18:49.476 T: 27.6431999206543 [C]; A:[96, -64, 220]; H: 81.25738525390625
SENSE daac 95 25-04-2019 20:18:49.064 T: 28.2047996520996 [C]; A:[-26, -22, 228]; H: 79.9832763671875
SENSE daac 96 25-04-2019 20:18:49.770 T: 28.26719856262207 [C]; A:[-26, -20, 224]; H: 79.94512939453125
SENSE daaa 159 25-04-2019 20:18:53.288 T: 28.39199829101562 [C]; A:[-46, -8, 232]; H: 81.615966796875
SENSE daaa 160 25-04-2019 20:18:53.711 T: 28.45439910888671 [C]; A:[-50, -4, 228]; H: 81.58544921875
SENSE daaa 161 25-04-2019 20:18:54.169 T: 28.39199829101562 [C]; A:[-50, 0, 228]; H: 81.554931640625
SENSE daaa 162 25-04-2019 20:18:54.632 T: 28.45439910888671 [C]; A:[-50, -8, 232]; H: 81.5244140625
SENSE daaa 163 25-04-2019 20:18:55.094 T: 28.39199829101562 [C]; A:[-50, -6, 220]; H: 81.50152587890625
SENSE daac 98 25-04-2019 20:18:51.741 T: 28.26719856262207 [C]; A:[-22, -14, 232]; H: 79.88409423828125
SENSE daaa 164 25-04-2019 20:18:55.592 T: 28.45439910888671 [C]; A:[-50, -6, 228]; H: 81.47100830078125
SENSE daaa 167 25-04-2019 20:18:56.861 T: 28.45439910888671 [C]; A:[-50, -8, 230]; H: 81.40997314453125
SENSE daab 100 25-04-2019 20:18:53.044 T: 27.70559883117675 [C]; A:[100, -70, 216]; H: 81.1734619140625
SENSE daaa 168 25-04-2019 20:18:57.398 T: 28.45439910888671 [C]; A:[-50, -6, 226]; H: 81.3870849609375
SENSE daaa 168 25-04-2019 20:18:57.398 T: 28.45439910888671 [C]; A:[-50, -6, 226]; H: 81.3870849609375
SENSE daaa 170 25-04-2019 20:18:58.209 T: 28.51679992675781 [C]; A:[-50, -6, 226]; H: 81.3260498046875
SENSE daaa 172 25-04-2019 20:18:59.090 T: 28.45439910888671 [C]; A:[-52, -4, 230]; H: 81.27264404296875
SENSE daac 102 25-04-2019 20:18:54.930 T: 28.26719856262207 [C]; A:[-26, -20, 230]; H: 79.75439453125
SENSE daaa 173 25-04-2019 20:18:59.613 T: 28.51679992675781 [C]; A:[-50, 0, 228]; H: 81.24212646484375
SENSE daaa 175 25-04-2019 20:19:00.528 T: 28.51679992675781 [C]; A:[-52, -6, 230]; H: 81.18109130859375
SENSE daaa 176 25-04-2019 20:19:00.986 T: 28.51679992675781 [C]; A:[-52, -8, 234]; H: 81.158203125
SENSE daab 106 25-04-2019 20:18:57.514 T: 27.70559883117675 [C]; A:[100, -68, 214]; H: 81.02850341796875
SENSE daac 105 25-04-2019 20:18:57.154 T: 28.32959938049316 [C]; A:[-26, -16, 224]; H: 79.68572998046875
SENSE daaa 177 25-04-2019 20:19:01.543 T: 28.51679992675781 [C]; A:[-50, -6, 226]; H: 81.16583251953125
SENSE daaa 178 25-04-2019 20:19:01.956 T: 28.57919883728027 [C]; A:[-54, -8, 228]; H: 81.1429443359375
SENSE daaa 179 25-04-2019 20:19:02.414 T: 28.57919883728027 [C]; A:[-50, -8, 230]; H: 81.1124267578125
SENSE daaa 180 25-04-2019 20:19:02.902 T: 28.51679992675781 [C]; A:[-46, -6, 230]; H: 81.0819091796875
SENSE daaa 181 25-04-2019 20:19:03.365 T: 28.51679992675781 [C]; A:[-46, -8, 232]; H: 81.0819091796875
