SENSE daaa 1 25-04-2019 20:47:06.803 T: 33.1968002319336 [C]; A:[0, 0, 0]; H: 67.60076904296875
SENSE daab 45 25-04-2019 20:47:46.440 T: 30.3263988494873 [C]; A:[138, 20, 212]; H: 70.934814453125
SENSE daaa 90 25-04-2019 20:47:50.239 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.2574462890625
SENSE daaa 92 25-04-2019 20:47:51.368 T: 33.25919723510742 [C]; A:[-72, 0, 226]; H: 67.2574462890625
SENSE daaa 96 25-04-2019 20:47:58.175 T: 33.25919723510742 [C]; A:[-70, 0, 230]; H: 67.3489990234375
SENSE daaa 97 25-04-2019 20:47:58.637 T: 33.1968002319336 [C]; A:[-70, 2, 220]; H: 67.3489990234375
SENSE daaa 98 25-04-2019 20:47:59.095 T: 33.25919723510742 [C]; A:[-72, 0, 232]; H: 67.3489990234375
SENSE daaa 99 25-04-2019 20:47:59.577 T: 33.25919723510742 [C]; A:[-70, -2, 228]; H: 67.3489990234375
SENSE daaa 106 25-04-2019 20:48:02.563 T: 33.25919723510742 [C]; A:[-72, 0, 224]; H: 67.4100341796875
SENSE daaa 107 25-04-2019 20:48:02.991 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.4100341796875
SENSE daaa 109 25-04-2019 20:48:03.866 T: 33.25919723510742 [C]; A:[-70, 0, 232]; H: 67.4100341796875
SENSE daaa 110 25-04-2019 20:48:04.324 T: 33.25919723510742 [C]; A:[-68, 0, 226]; H: 67.4100341796875
SENSE daad 51 25-04-2019 20:48:02.725 T: 31.38719940185546 [C]; A:[-4, -10, 200]; H: 70.57623291015625
SENSE daaa 111 25-04-2019 20:48:04.876 T: 33.25919723510742 [C]; A:[-72, 0, 216]; H: 67.4100341796875
SENSE daaa 112 25-04-2019 20:48:05.334 T: 33.25919723510742 [C]; A:[-70, 0, 224]; H: 67.4100341796875
SENSE daaa 113 25-04-2019 20:48:05.772 T: 33.1968002319336 [C]; A:[-70, 0, 224]; H: 67.4100341796875
SENSE daaa 114 25-04-2019 20:48:06.190 T: 33.25919723510742 [C]; A:[-68, 0, 226]; H: 67.4100341796875
SENSE daaa 115 25-04-2019 20:48:06.657 T: 33.25919723510742 [C]; A:[-68, 0, 230]; H: 67.4100341796875
SENSE daaa 116 25-04-2019 20:48:07.125 T: 33.25919723510742 [C]; A:[-68, 0, 222]; H: 67.4100341796875
SENSE daaa 117 25-04-2019 20:48:07.583 T: 33.25919723510742 [C]; A:[-68, -4, 222]; H: 67.4100341796875
SENSE daaa 118 25-04-2019 20:48:08.001 T: 33.25919723510742 [C]; A:[-70, 0, 228]; H: 67.4100341796875
SENSE daaa 119 25-04-2019 20:48:08.419 T: 33.25919723510742 [C]; A:[-68, 0, 228]; H: 67.4100341796875
SENSE daaa 120 25-04-2019 20:48:08.892 T: 33.25919723510742 [C]; A:[-72, 0, 226]; H: 67.4100341796875
SENSE daaa 121 25-04-2019 20:48:09.359 T: 33.25919723510742 [C]; A:[-68, 2, 224]; H: 67.4100341796875
SENSE daaa 122 25-04-2019 20:48:09.782 T: 33.25919723510742 [C]; A:[-70, 0, 228]; H: 67.4100341796875
SENSE daac 52 25-04-2019 20:48:05.003 T: 31.01279830932617 [C]; A:[-28, -18, 224]; H: 70.263427734375
SENSE daad 53 25-04-2019 20:48:05.151 T: 31.44959831237792 [C]; A:[2, -8, 194]; H: 70.59912109375
SENSE daaa 123 25-04-2019 20:48:10.344 T: 33.25919723510742 [C]; A:[-72, 0, 230]; H: 67.4100341796875
SENSE daaa 124 25-04-2019 20:48:10.807 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.3795166015625
SENSE daaa 125 25-04-2019 20:48:11.295 T: 33.25919723510742 [C]; A:[-70, 0, 220]; H: 67.3795166015625
SENSE daaa 126 25-04-2019 20:48:11.757 T: 33.25919723510742 [C]; A:[-68, 0, 228]; H: 67.3489990234375
SENSE daac 55 25-04-2019 20:48:07.352 T: 31.01279830932617 [C]; A:[-24, -16, 226]; H: 70.263427734375
SENSE daaa 127 25-04-2019 20:48:12.245 T: 33.25919723510742 [C]; A:[-68, 0, 226]; H: 67.3489990234375
SENSE daaa 128 25-04-2019 20:48:12.663 T: 33.25919723510742 [C]; A:[-70, 0, 222]; H: 67.3489990234375
SENSE daaa 131 25-04-2019 20:48:14.001 T: 33.25919723510742 [C]; A:[-66, 0, 224]; H: 67.3184814453125
SENSE daaa 132 25-04-2019 20:48:14.424 T: 33.32159805297851 [C]; A:[-74, 0, 228]; H: 67.2879638671875
SENSE daaa 133 25-04-2019 20:48:14.882 T: 33.25919723510742 [C]; A:[-68, 2, 220]; H: 67.2879638671875
SENSE daaa 134 25-04-2019 20:48:15.345 T: 33.1968002319336 [C]; A:[-72, 0, 226]; H: 67.2879638671875
SENSE daaa 135 25-04-2019 20:48:15.807 T: 33.25919723510742 [C]; A:[-66, 0, 230]; H: 67.2879638671875
SENSE daab 71 25-04-2019 20:48:11.956 T: 30.3887996673584 [C]; A:[140, 20, 208]; H: 70.8280029296875
SENSE daac 60 25-04-2019 20:48:11.584 T: 31.01279830932617 [C]; A:[-24, -22, 230]; H: 70.263427734375
SENSE daaa 136 25-04-2019 20:48:16.464 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.2574462890625
SENSE daaa 137 25-04-2019 20:48:16.922 T: 33.25919723510742 [C]; A:[-64, 0, 226]; H: 67.2574462890625
SENSE daaa 138 25-04-2019 20:48:17.335 T: 33.1968002319336 [C]; A:[-74, 0, 228]; H: 67.2574462890625
SENSE daaa 139 25-04-2019 20:48:17.797 T: 33.25919723510742 [C]; A:[-68, 0, 224]; H: 67.2269287109375
SENSE daac 63 25-04-2019 20:48:13.799 T: 31.01279830932617 [C]; A:[-20, -14, 234]; H: 70.22528076171875
SENSE daac 64 25-04-2019 20:48:14.425 T: 31.01279830932617 [C]; A:[-26, -14, 228]; H: 70.22528076171875
SENSE daaa 140 25-04-2019 20:48:18.365 T: 33.25919723510742 [C]; A:[-72, 0, 232]; H: 67.2269287109375
SENSE daaa 141 25-04-2019 20:48:18.782 T: 33.25919723510742 [C]; A:[-70, 2, 226]; H: 67.2269287109375
SENSE daaa 142 25-04-2019 20:48:19.250 T: 33.25919723510742 [C]; A:[-66, -4, 220]; H: 67.2269287109375
SENSE daaa 143 25-04-2019 20:48:19.708 T: 33.25919723510742 [C]; A:[-70, 0, 220]; H: 67.1964111328125
SENSE daad 67 25-04-2019 20:48:15.583 T: 31.44959831237792 [C]; A:[0, -10, 202]; H: 70.74407958984375
SENSE daaa 144 25-04-2019 20:48:20.250 T: 33.25919723510742 [C]; A:[-70, 0, 222]; H: 67.1964111328125
SENSE daaa 145 25-04-2019 20:48:20.678 T: 33.25919723510742 [C]; A:[-66, -6, 224]; H: 67.1964111328125
SENSE daaa 146 25-04-2019 20:48:21.096 T: 33.25919723510742 [C]; A:[-66, 0, 230]; H: 67.1658935546875
SENSE daab 79 25-04-2019 20:48:17.894 T: 30.3263988494873 [C]; A:[136, 24, 208]; H: 70.7974853515625
SENSE daaa 147 25-04-2019 20:48:21.643 T: 33.25919723510742 [C]; A:[-70, 0, 220]; H: 67.1658935546875
SENSE daac 70 25-04-2019 20:48:18.195 T: 31.01279830932617 [C]; A:[-30, -18, 224]; H: 70.22528076171875
SENSE daaa 149 25-04-2019 20:48:22.564 T: 33.25919723510742 [C]; A:[-68, 0, 226]; H: 67.1658935546875
SENSE daaa 150 25-04-2019 20:48:23.001 T: 33.25919723510742 [C]; A:[-72, 2, 232]; H: 67.1658935546875
SENSE daaa 151 25-04-2019 20:48:23.464 T: 33.25919723510742 [C]; A:[-70, 2, 222]; H: 67.1658935546875
SENSE daaa 152 25-04-2019 20:48:23.922 T: 33.25919723510742 [C]; A:[-72, 0, 222]; H: 67.1353759765625
SENSE daab 82 25-04-2019 20:48:20.377 T: 30.3263988494873 [C]; A:[138, 16, 210]; H: 70.7669677734375
SENSE daac 72 25-04-2019 20:48:20.003 T: 31.01279830932617 [C]; A:[-22, -18, 232]; H: 70.22528076171875
SENSE daaa 153 25-04-2019 20:48:24.549 T: 33.25919723510742 [C]; A:[-68, 0, 222]; H: 67.1353759765625
SENSE daaa 154 25-04-2019 20:48:25.012 T: 33.25919723510742 [C]; A:[-68, 0, 220]; H: 67.1353759765625
SENSE daac 74 25-04-2019 20:48:21.657 T: 31.01279830932617 [C]; A:[-26, -16, 232]; H: 70.263427734375
SENSE daaa 155 25-04-2019 20:48:25.519 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.1048583984375
SENSE daaa 156 25-04-2019 20:48:25.937 T: 33.25919723510742 [C]; A:[-70, 0, 228]; H: 67.1048583984375
SENSE daac 75 25-04-2019 20:48:22.581 T: 31.01279830932617 [C]; A:[-22, -14, 222]; H: 70.263427734375
SENSE daaa 158 25-04-2019 20:48:26.907 T: 33.25919723510742 [C]; A:[-68, 0, 218]; H: 67.1048583984375
SENSE daaa 159 25-04-2019 20:48:27.365 T: 33.25919723510742 [C]; A:[-72, 0, 230]; H: 67.1048583984375
SENSE daaa 160 25-04-2019 20:48:27.783 T: 33.25919723510742 [C]; A:[-68, 0, 222]; H: 67.1048583984375
SENSE daad 78 25-04-2019 20:48:23.700 T: 31.44959831237792 [C]; A:[0, -10, 204]; H: 70.71356201171875
SENSE daaa 161 25-04-2019 20:48:28.275 T: 33.25919723510742 [C]; A:[-74, 0, 216]; H: 67.1353759765625
SENSE daaa 162 25-04-2019 20:48:28.738 T: 33.25919723510742 [C]; A:[-66, 0, 228]; H: 67.1353759765625
SENSE daaa 163 25-04-2019 20:48:29.201 T: 33.1968002319336 [C]; A:[-66, 0, 228]; H: 67.1353759765625
SENSE daaa 164 25-04-2019 20:48:29.674 T: 33.25919723510742 [C]; A:[-72, 0, 230]; H: 67.1658935546875
SENSE daaa 165 25-04-2019 20:48:30.091 T: 33.25919723510742 [C]; A:[-74, 0, 230]; H: 67.1353759765625
SENSE daaa 166 25-04-2019 20:48:30.509 T: 33.25919723510742 [C]; A:[-66, -4, 230]; H: 67.1658935546875
SENSE daaa 167 25-04-2019 20:48:30.967 T: 33.25919723510742 [C]; A:[-64, 0, 246]; H: 67.1658935546875
SENSE daaa 168 25-04-2019 20:48:31.430 T: 33.25919723510742 [C]; A:[-72, 0, 228]; H: 67.1658935546875
SENSE daab 91 25-04-2019 20:48:27.479 T: 30.3263988494873 [C]; A:[142, 20, 206]; H: 70.7974853515625
SENSE daac 82 25-04-2019 20:48:27.111 T: 31.01279830932617 [C]; A:[-24, -20, 224]; H: 70.263427734375
SENSE daad 83 25-04-2019 20:48:27.251 T: 31.44959831237792 [C]; A:[0, -6, 206]; H: 70.66015625
SENSE daaa 169 25-04-2019 20:48:32.161 T: 33.25919723510742 [C]; A:[-66, 0, 222]; H: 67.1658935546875
SENSE daaa 170 25-04-2019 20:48:32.619 T: 33.25919723510742 [C]; A:[-66, 0, 220]; H: 67.1658935546875
SENSE daaa 171 25-04-2019 20:48:33.047 T: 33.25919723510742 [C]; A:[-70, 0, 230]; H: 67.1658935546875
SENSE daaa 174 25-04-2019 20:48:34.450 T: 33.25919723510742 [C]; A:[-68, 0, 228]; H: 67.1048583984375
SENSE daaa 175 25-04-2019 20:48:34.908 T: 33.25919723510742 [C]; A:[-74, 0, 228]; H: 67.1048583984375
SENSE daad 88 25-04-2019 20:48:31.216 T: 31.44959831237792 [C]; A:[0, -10, 192]; H: 70.629638671875
SENSE daaa 176 25-04-2019 20:48:35.475 T: 33.25919723510742 [C]; A:[-70, 0, 222]; H: 67.1048583984375
SENSE daaa 177 25-04-2019 20:48:35.938 T: 33.25919723510742 [C]; A:[-72, 0, 226]; H: 67.1048583984375
SENSE daab 98 25-04-2019 20:48:32.750 T: 30.3887996673584 [C]; A:[140, 18, 198]; H: 70.7669677734375
SENSE daaa 178 25-04-2019 20:48:36.475 T: 33.25919723510742 [C]; A:[-74, 0, 232]; H: 67.0743408203125
SENSE daaa 179 25-04-2019 20:48:36.888 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.0743408203125
SENSE daaa 180 25-04-2019 20:48:37.316 T: 33.25919723510742 [C]; A:[-76, 0, 228]; H: 67.0438232421875
SENSE daaa 182 25-04-2019 20:48:38.201 T: 33.25919723510742 [C]; A:[-70, 0, 222]; H: 67.0438232421875
SENSE daaa 184 25-04-2019 20:48:39.042 T: 33.25919723510742 [C]; A:[-68, 0, 224]; H: 67.0438232421875
SENSE daaa 186 25-04-2019 20:48:39.953 T: 33.25919723510742 [C]; A:[-68, 0, 228]; H: 67.0438232421875
SENSE daaa 187 25-04-2019 20:48:40.406 T: 33.32159805297851 [C]; A:[-72, 0, 226]; H: 67.0438232421875
SENSE daab 103 25-04-2019 20:48:36.612 T: 30.3887996673584 [C]; A:[142, 16, 204]; H: 70.7669677734375
SENSE daaa 189 25-04-2019 20:48:41.321 T: 33.25919723510742 [C]; A:[-72, 0, 224]; H: 67.0438232421875
SENSE daaa 190 25-04-2019 20:48:41.739 T: 33.25919723510742 [C]; A:[-68, 0, 252]; H: 67.0438232421875
SENSE daaa 191 25-04-2019 20:48:42.197 T: 33.25919723510742 [C]; A:[-66, 0, 224]; H: 67.0438232421875
SENSE daaa 192 25-04-2019 20:48:42.670 T: 33.25919723510742 [C]; A:[-72, 0, 224]; H: 67.0743408203125
SENSE daaa 193 25-04-2019 20:48:43.142 T: 33.25919723510742 [C]; A:[-72, 0, 228]; H: 67.1048583984375
SENSE daaa 194 25-04-2019 20:48:43.560 T: 33.25919723510742 [C]; A:[-68, 0, 224]; H: 67.1048583984375
SENSE daab 107 25-04-2019 20:48:39.548 T: 30.3887996673584 [C]; A:[142, 20, 208]; H: 70.74407958984375
SENSE daaa 195 25-04-2019 20:48:44.058 T: 33.25919723510742 [C]; A:[-70, 0, 234]; H: 67.1048583984375
SENSE daaa 196 25-04-2019 20:48:44.521 T: 33.25919723510742 [C]; A:[-66, 0, 220]; H: 67.1048583984375
SENSE daaa 197 25-04-2019 20:48:44.983 T: 33.25919723510742 [C]; A:[-68, 0, 222]; H: 67.1048583984375
SENSE daaa 198 25-04-2019 20:48:45.451 T: 33.25919723510742 [C]; A:[-64, 0, 226]; H: 67.1353759765625
SENSE daaa 200 25-04-2019 20:48:46.287 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.1353759765625
SENSE daaa 201 25-04-2019 20:48:46.775 T: 33.25919723510742 [C]; A:[-70, 0, 224]; H: 67.1658935546875
SENSE daab 112 25-04-2019 20:48:43.250 T: 30.3887996673584 [C]; A:[140, 18, 202]; H: 70.74407958984375
SENSE daac 103 25-04-2019 20:48:42.885 T: 31.01279830932617 [C]; A:[-24, -20, 224]; H: 70.22528076171875
SENSE daac 104 25-04-2019 20:48:43.546 T: 31.01279830932617 [C]; A:[-26, -16, 220]; H: 70.22528076171875
SENSE daaa 202 25-04-2019 20:48:47.451 T: 33.25919723510742 [C]; A:[-70, 0, 232]; H: 67.1658935546875
SENSE daaa 203 25-04-2019 20:48:47.879 T: 33.25919723510742 [C]; A:[-68, 0, 224]; H: 67.1658935546875
SENSE daaa 204 25-04-2019 20:48:48.337 T: 33.25919723510742 [C]; A:[-68, 0, 234]; H: 67.1658935546875
SENSE daab 115 25-04-2019 20:48:45.559 T: 30.3887996673584 [C]; A:[142, 16, 210]; H: 70.74407958984375
SENSE daaa 205 25-04-2019 20:48:48.894 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.1658935546875
SENSE daac 106 25-04-2019 20:48:45.195 T: 31.01279830932617 [C]; A:[-24, -18, 230]; H: 70.22528076171875
SENSE daaa 207 25-04-2019 20:48:49.889 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.1658935546875
SENSE daaa 208 25-04-2019 20:48:50.312 T: 33.25919723510742 [C]; A:[-72, 0, 224]; H: 67.1658935546875
SENSE daaa 209 25-04-2019 20:48:50.730 T: 33.25919723510742 [C]; A:[-72, 0, 226]; H: 67.1658935546875
SENSE daab 117 25-04-2019 20:48:47.191 T: 30.3887996673584 [C]; A:[146, 22, 208]; H: 70.74407958984375
SENSE daad 109 25-04-2019 20:48:46.994 T: 31.44959831237792 [C]; A:[0, -14, 192]; H: 70.37786865234375
SENSE daaa 210 25-04-2019 20:48:51.347 T: 33.25919723510742 [C]; A:[-70, 0, 226]; H: 67.1658935546875
SENSE daaa 211 25-04-2019 20:48:51.765 T: 33.25919723510742 [C]; A:[-68, 2, 222]; H: 67.1658935546875
SENSE daaa 212 25-04-2019 20:48:52.248 T: 33.25919723510742 [C]; A:[-68, 0, 224]; H: 67.1658935546875
SENSE daaa 214 25-04-2019 20:48:53.153 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.1658935546875
SENSE daaa 216 25-04-2019 20:48:53.999 T: 33.25919723510742 [C]; A:[-68, 0, 228]; H: 67.1658935546875
SENSE daac 112 25-04-2019 20:48:49.665 T: 31.01279830932617 [C]; A:[-24, -20, 226]; H: 70.263427734375
SENSE daaa 217 25-04-2019 20:48:54.556 T: 33.25919723510742 [C]; A:[-66, 0, 220]; H: 67.1658935546875
SENSE daaa 218 25-04-2019 20:48:54.969 T: 33.25919723510742 [C]; A:[-72, 0, 230]; H: 67.1658935546875
SENSE daac 114 25-04-2019 20:48:51.348 T: 31.01279830932617 [C]; A:[-30, -16, 224]; H: 70.2939453125
SENSE daaa 219 25-04-2019 20:48:55.512 T: 33.25919723510742 [C]; A:[-66, 0, 226]; H: 67.1658935546875
SENSE daaa 220 25-04-2019 20:48:55.974 T: 33.25919723510742 [C]; A:[-72, 0, 224]; H: 67.1658935546875
SENSE daaa 222 25-04-2019 20:48:56.860 T: 33.25919723510742 [C]; A:[-68, 0, 226]; H: 67.1658935546875
SENSE daaa 223 25-04-2019 20:48:57.273 T: 33.25919723510742 [C]; A:[-66, 0, 224]; H: 67.1658935546875
SENSE daaa 224 25-04-2019 20:48:57.691 T: 33.25919723510742 [C]; A:[-68, 0, 230]; H: 67.1658935546875
SENSE daaa 225 25-04-2019 20:48:58.164 T: 33.25919723510742 [C]; A:[-68, 0, 222]; H: 67.1658935546875
SENSE daab 127 25-04-2019 20:48:54.651 T: 30.3887996673584 [C]; A:[146, 18, 206]; H: 70.74407958984375
