SENSE daaa 1 20-04-2019 13:53:30.737 T: 31.69919967651367 [C]; A:[0, 0, 0]; H: 65.502685546875
SENSE daaa 18 20-04-2019 13:53:41.642 T: 31.69919967651367 [C]; A:[150, -104, 158]; H: 65.47216796875
SENSE daac 13 20-04-2019 13:53:38.735 T: 30.7007999420166 [C]; A:[-14, -30, 200]; H: 70.47705078125
SENSE daad 13 20-04-2019 13:53:38.850 T: 30.3887996673584 [C]; A:[38, -48, 240]; H: 67.78387451171875
SENSE daac 14 20-04-2019 13:53:39.395 T: 30.7007999420166 [C]; A:[-18, -28, 196]; H: 70.47705078125
SENSE daaa 19 20-04-2019 13:53:42.431 T: 31.69919967651367 [C]; A:[142, -100, 154]; H: 65.47216796875
SENSE daad 15 20-04-2019 13:53:40.086 T: 30.3887996673584 [C]; A:[38, -46, 244]; H: 67.78387451171875
SENSE daac 16 20-04-2019 13:53:40.628 T: 30.7007999420166 [C]; A:[-14, -28, 198]; H: 70.47705078125
SENSE daad 16 20-04-2019 13:53:40.742 T: 30.3263988494873 [C]; A:[32, -46, 236]; H: 67.78387451171875
SENSE daaa 20 20-04-2019 13:53:43.231 T: 31.69919967651367 [C]; A:[148, -104, 160]; H: 65.44927978515625
SENSE daaa 21 20-04-2019 13:53:43.812 T: 31.76159858703613 [C]; A:[150, -104, 166]; H: 65.44927978515625
SENSE daaa 22 20-04-2019 13:53:44.399 T: 31.69919967651367 [C]; A:[146, -102, 150]; H: 65.44927978515625
SENSE daac 18 20-04-2019 13:53:41.989 T: 30.7007999420166 [C]; A:[-12, -28, 204]; H: 70.47705078125
SENSE daad 18 20-04-2019 13:53:42.103 T: 30.3263988494873 [C]; A:[36, -44, 244]; H: 67.78387451171875
SENSE daaa 23 20-04-2019 13:53:45.128 T: 31.69919967651367 [C]; A:[148, -110, 156]; H: 65.44927978515625
SENSE daaa 24 20-04-2019 13:53:45.710 T: 31.69919967651367 [C]; A:[146, -102, 166]; H: 65.44927978515625
SENSE daac 19 20-04-2019 13:53:42.784 T: 30.7007999420166 [C]; A:[-10, -30, 194]; H: 70.47705078125
SENSE daad 19 20-04-2019 13:53:42.899 T: 30.3263988494873 [C]; A:[36, -44, 240]; H: 67.8372802734375
SENSE daaa 25 20-04-2019 13:53:46.440 T: 31.76159858703613 [C]; A:[154, -96, 172]; H: 65.41876220703125
SENSE daaa 26 20-04-2019 13:53:47.016 T: 31.69919967651367 [C]; A:[148, -106, 162]; H: 65.41876220703125
SENSE daac 20 20-04-2019 13:53:43.577 T: 30.7007999420166 [C]; A:[-12, -28, 196]; H: 70.47705078125
SENSE daaa 27 20-04-2019 13:53:47.677 T: 31.69919967651367 [C]; A:[148, -104, 160]; H: 65.41876220703125
SENSE daaa 28 20-04-2019 13:53:48.253 T: 31.76159858703613 [C]; A:[146, -102, 158]; H: 65.41876220703125
SENSE daad 22 20-04-2019 13:53:44.865 T: 30.3887996673584 [C]; A:[38, -40, 242]; H: 67.8372802734375
SENSE daaa 29 20-04-2019 13:53:48.904 T: 31.76159858703613 [C]; A:[146, -104, 164]; H: 65.41876220703125
SENSE daac 23 20-04-2019 13:53:45.474 T: 30.76319885253906 [C]; A:[-8, -30, 206]; H: 70.47705078125
SENSE daaa 30 20-04-2019 13:53:49.555 T: 31.69919967651367 [C]; A:[146, -106, 158]; H: 65.41876220703125
SENSE daad 24 20-04-2019 13:53:46.172 T: 30.3263988494873 [C]; A:[38, -46, 236]; H: 67.8372802734375
SENSE daaa 31 20-04-2019 13:53:50.215 T: 31.69919967651367 [C]; A:[150, -106, 156]; H: 65.38824462890625
SENSE daac 25 20-04-2019 13:53:46.780 T: 30.7007999420166 [C]; A:[-12, -32, 194]; H: 70.47705078125
SENSE daaa 32 20-04-2019 13:53:50.866 T: 31.76159858703613 [C]; A:[150, -110, 166]; H: 65.38824462890625
SENSE daad 26 20-04-2019 13:53:47.488 T: 30.3887996673584 [C]; A:[34, -40, 238]; H: 67.8372802734375
SENSE daac 27 20-04-2019 13:53:48.017 T: 30.7007999420166 [C]; A:[-10, -30, 194]; H: 70.47705078125
SENSE daac 28 20-04-2019 13:53:48.600 T: 30.7007999420166 [C]; A:[-16, -28, 198]; H: 70.47705078125
SENSE daad 28 20-04-2019 13:53:48.715 T: 30.3263988494873 [C]; A:[34, -40, 242]; H: 67.8372802734375
SENSE daac 29 20-04-2019 13:53:49.243 T: 30.7007999420166 [C]; A:[-10, -34, 194]; H: 70.47705078125
SENSE daad 29 20-04-2019 13:53:49.365 T: 30.3263988494873 [C]; A:[36, -46, 240]; H: 67.8372802734375
SENSE daac 30 20-04-2019 13:53:49.904 T: 30.7007999420166 [C]; A:[-10, -28, 196]; H: 70.47705078125
SENSE daad 30 20-04-2019 13:53:50.022 T: 30.3887996673584 [C]; A:[34, -42, 244]; H: 67.8372802734375
SENSE daac 31 20-04-2019 13:53:50.559 T: 30.76319885253906 [C]; A:[-10, -32, 192]; H: 70.47705078125
SENSE daad 31 20-04-2019 13:53:50.677 T: 30.3263988494873 [C]; A:[36, -50, 242]; H: 67.8372802734375
SENSE daac 32 20-04-2019 13:53:51.212 T: 30.7007999420166 [C]; A:[-10, -24, 204]; H: 70.47705078125
SENSE daad 32 20-04-2019 13:53:51.329 T: 30.3263988494873 [C]; A:[36, -48, 240]; H: 67.8372802734375
SENSE daaa 33 20-04-2019 13:53:52.322 T: 31.76159858703613 [C]; A:[146, -114, 160]; H: 65.41876220703125
SENSE daaa 34 20-04-2019 13:53:52.913 T: 31.76159858703613 [C]; A:[152, -110, 170]; H: 65.41876220703125
SENSE daaa 35 20-04-2019 13:53:53.499 T: 31.76159858703613 [C]; A:[148, -100, 164]; H: 65.44927978515625
SENSE daaa 36 20-04-2019 13:53:54.075 T: 31.69919967651367 [C]; A:[150, -108, 160]; H: 65.44927978515625
SENSE daaa 37 20-04-2019 13:53:54.657 T: 31.76159858703613 [C]; A:[150, -108, 156]; H: 65.44927978515625
SENSE daaa 38 20-04-2019 13:53:55.243 T: 31.76159858703613 [C]; A:[144, -110, 156]; H: 65.44927978515625
SENSE daaa 39 20-04-2019 13:53:55.829 T: 31.76159858703613 [C]; A:[146, -108, 150]; H: 65.44927978515625
SENSE daab 33 20-04-2019 13:53:52.573 T: 33.94559860229492 [C]; A:[-28, -48, 230]; H: 61.7642822265625
SENSE daac 33 20-04-2019 13:53:52.673 T: 30.7007999420166 [C]; A:[-10, -24, 206]; H: 70.47705078125
SENSE daaa 40 20-04-2019 13:53:56.564 T: 31.76159858703613 [C]; A:[146, -112, 160]; H: 65.44927978515625
SENSE daaa 41 20-04-2019 13:53:57.150 T: 31.76159858703613 [C]; A:[144, -110, 158]; H: 65.44927978515625
SENSE daab 34 20-04-2019 13:53:53.153 T: 33.94559860229492 [C]; A:[-26, -44, 228]; H: 61.7642822265625
SENSE daaa 42 20-04-2019 13:53:57.811 T: 31.76159858703613 [C]; A:[142, -108, 158]; H: 65.41876220703125
SENSE daaa 43 20-04-2019 13:53:58.396 T: 31.82399940490722 [C]; A:[146, -104, 160]; H: 65.41876220703125
SENSE daac 36 20-04-2019 13:53:54.423 T: 30.76319885253906 [C]; A:[-14, -28, 194]; H: 70.47705078125
SENSE daaa 44 20-04-2019 13:53:59.058 T: 31.76159858703613 [C]; A:[144, -106, 160]; H: 65.38824462890625
SENSE daaa 45 20-04-2019 13:53:59.639 T: 31.76159858703613 [C]; A:[146, -104, 164]; H: 65.38824462890625
SENSE daaa 46 20-04-2019 13:54:00.220 T: 31.76159858703613 [C]; A:[146, -104, 162]; H: 65.38824462890625
SENSE daad 39 20-04-2019 13:53:56.301 T: 30.3263988494873 [C]; A:[38, -44, 238]; H: 67.8372802734375
SENSE daaa 47 20-04-2019 13:54:00.881 T: 31.76159858703613 [C]; A:[144, -104, 162]; H: 65.35772705078125
SENSE daac 40 20-04-2019 13:53:56.917 T: 30.7007999420166 [C]; A:[-12, -26, 200]; H: 70.47705078125
SENSE daaa 48 20-04-2019 13:54:01.547 T: 31.76159858703613 [C]; A:[142, -104, 162]; H: 65.35772705078125
SENSE daad 41 20-04-2019 13:53:57.617 T: 30.3887996673584 [C]; A:[40, -48, 240]; H: 67.8372802734375
SENSE daac 42 20-04-2019 13:53:58.154 T: 30.7007999420166 [C]; A:[-10, -28, 200]; H: 70.47705078125
SENSE daaa 49 20-04-2019 13:54:02.282 T: 31.76159858703613 [C]; A:[144, -108, 162]; H: 65.35772705078125
SENSE daad 43 20-04-2019 13:53:58.870 T: 30.3263988494873 [C]; A:[36, -44, 240]; H: 67.8372802734375
SENSE daac 44 20-04-2019 13:53:59.401 T: 30.7007999420166 [C]; A:[-10, -30, 204]; H: 70.47705078125
SENSE daac 45 20-04-2019 13:53:59.986 T: 30.76319885253906 [C]; A:[-10, -34, 204]; H: 70.47705078125
SENSE daaa 50 20-04-2019 13:54:03.082 T: 31.76159858703613 [C]; A:[144, -110, 164]; H: 65.35772705078125
SENSE daad 46 20-04-2019 13:54:00.688 T: 30.3263988494873 [C]; A:[38, -48, 234]; H: 67.8372802734375
SENSE daac 47 20-04-2019 13:54:01.239 T: 30.7007999420166 [C]; A:[-12, -30, 198]; H: 70.47705078125
SENSE daad 47 20-04-2019 13:54:01.359 T: 30.3263988494873 [C]; A:[36, -42, 240]; H: 67.8372802734375
SENSE daac 48 20-04-2019 13:54:01.888 T: 30.76319885253906 [C]; A:[-8, -30, 192]; H: 70.47705078125
SENSE daad 48 20-04-2019 13:54:02.013 T: 30.3887996673584 [C]; A:[38, -42, 236]; H: 67.8372802734375
SENSE daaa 51 20-04-2019 13:54:04.061 T: 31.76159858703613 [C]; A:[144, -108, 160]; H: 65.35772705078125
SENSE daac 49 20-04-2019 13:54:02.629 T: 30.7007999420166 [C]; A:[-14, -28, 202]; H: 70.47705078125
SENSE daad 49 20-04-2019 13:54:02.749 T: 30.3887996673584 [C]; A:[40, -46, 240]; H: 67.8677978515625
SENSE daaa 52 20-04-2019 13:54:04.791 T: 31.76159858703613 [C]; A:[144, -110, 160]; H: 65.35772705078125
SENSE daaa 53 20-04-2019 13:54:05.367 T: 31.76159858703613 [C]; A:[140, -100, 160]; H: 65.38824462890625
SENSE daac 50 20-04-2019 13:54:03.423 T: 30.76319885253906 [C]; A:[-16, -26, 196]; H: 70.47705078125
SENSE daad 50 20-04-2019 13:54:03.545 T: 30.3263988494873 [C]; A:[38, -44, 240]; H: 67.8677978515625
SENSE daaa 54 20-04-2019 13:54:06.102 T: 31.82399940490722 [C]; A:[146, -104, 158]; H: 65.35772705078125
SENSE daaa 55 20-04-2019 13:54:06.697 T: 31.76159858703613 [C]; A:[148, -108, 156]; H: 65.35772705078125
SENSE daaa 56 20-04-2019 13:54:07.285 T: 31.82399940490722 [C]; A:[152, -108, 158]; H: 65.35772705078125
SENSE daaa 57 20-04-2019 13:54:07.866 T: 31.82399940490722 [C]; A:[146, -106, 158]; H: 65.3348388671875
SENSE daac 51 20-04-2019 13:54:04.402 T: 30.76319885253906 [C]; A:[-8, -30, 196]; H: 70.47705078125
SENSE daad 51 20-04-2019 13:54:04.527 T: 30.3887996673584 [C]; A:[36, -46, 238]; H: 67.8677978515625
SENSE daaa 58 20-04-2019 13:54:08.596 T: 31.82399940490722 [C]; A:[144, -106, 156]; H: 65.3348388671875
SENSE daaa 59 20-04-2019 13:54:09.183 T: 31.82399940490722 [C]; A:[148, -106, 158]; H: 65.3043212890625
SENSE daac 53 20-04-2019 13:54:05.717 T: 30.7007999420166 [C]; A:[-10, -30, 202]; H: 70.47705078125
SENSE daad 53 20-04-2019 13:54:05.839 T: 30.3887996673584 [C]; A:[38, -44, 246]; H: 67.8677978515625
SENSE daaa 60 20-04-2019 13:54:09.923 T: 31.82399940490722 [C]; A:[148, -108, 166]; H: 65.3043212890625
SENSE daaa 61 20-04-2019 13:54:10.504 T: 31.76159858703613 [C]; A:[146, -108, 158]; H: 65.2738037109375
SENSE daaa 62 20-04-2019 13:54:11.080 T: 31.82399940490722 [C]; A:[144, -104, 164]; H: 65.2738037109375
SENSE daaa 63 20-04-2019 13:54:11.667 T: 31.82399940490722 [C]; A:[150, -110, 160]; H: 65.2738037109375
SENSE daaa 64 20-04-2019 13:54:12.248 T: 31.82399940490722 [C]; A:[150, -110, 164]; H: 65.2738037109375
SENSE daad 57 20-04-2019 13:54:08.333 T: 30.3887996673584 [C]; A:[36, -48, 240]; H: 67.8677978515625
SENSE daaa 65 20-04-2019 13:54:12.909 T: 31.82399940490722 [C]; A:[146, -106, 162]; H: 65.2738037109375
SENSE daac 58 20-04-2019 13:54:08.942 T: 30.76319885253906 [C]; A:[-10, -34, 196]; H: 70.47705078125
SENSE daaa 66 20-04-2019 13:54:13.569 T: 31.82399940490722 [C]; A:[144, -108, 160]; H: 65.2738037109375
SENSE daad 59 20-04-2019 13:54:09.654 T: 30.3887996673584 [C]; A:[36, -44, 238]; H: 67.89068603515625
SENSE daaa 67 20-04-2019 13:54:14.230 T: 31.82399940490722 [C]; A:[146, -106, 162]; H: 65.2432861328125
SENSE daac 60 20-04-2019 13:54:10.263 T: 30.76319885253906 [C]; A:[-10, -28, 202]; H: 70.47705078125
SENSE daaa 68 20-04-2019 13:54:14.886 T: 31.82399940490722 [C]; A:[142, -102, 156]; H: 65.2432861328125
SENSE daaa 69 20-04-2019 13:54:15.462 T: 31.82399940490722 [C]; A:[156, -88, 162]; H: 65.2432861328125
SENSE daac 63 20-04-2019 13:54:12.006 T: 30.7007999420166 [C]; A:[-14, -30, 198]; H: 70.47705078125
SENSE daac 64 20-04-2019 13:54:12.592 T: 30.76319885253906 [C]; A:[-10, -26, 204]; H: 70.47705078125
SENSE daac 65 20-04-2019 13:54:13.252 T: 30.76319885253906 [C]; A:[-14, -32, 200]; H: 70.47705078125
SENSE daad 65 20-04-2019 13:54:13.376 T: 30.3263988494873 [C]; A:[38, -42, 242]; H: 67.89068603515625
SENSE daad 66 20-04-2019 13:54:14.041 T: 30.3263988494873 [C]; A:[40, -44, 240]; H: 67.89068603515625
SENSE daac 67 20-04-2019 13:54:14.574 T: 30.7007999420166 [C]; A:[-12, -30, 192]; H: 70.47705078125
SENSE daad 67 20-04-2019 13:54:14.697 T: 30.3263988494873 [C]; A:[36, -42, 244]; H: 67.89068603515625
SENSE daac 68 20-04-2019 13:54:15.218 T: 30.76319885253906 [C]; A:[-8, -30, 200]; H: 70.47705078125
SENSE daac 69 20-04-2019 13:54:15.811 T: 30.76319885253906 [C]; A:[-14, -32, 204]; H: 70.47705078125
SENSE daad 69 20-04-2019 13:54:15.933 T: 30.3887996673584 [C]; A:[36, -42, 246]; H: 67.89068603515625
SENSE daaa 70 20-04-2019 13:54:16.848 T: 31.82399940490722 [C]; A:[146, -112, 162]; H: 65.2432861328125
SENSE daaa 71 20-04-2019 13:54:17.430 T: 31.82399940490722 [C]; A:[152, -110, 162]; H: 65.2127685546875
SENSE daaa 72 20-04-2019 13:54:18.021 T: 31.82399940490722 [C]; A:[150, -112, 160]; H: 65.2127685546875
SENSE daaa 73 20-04-2019 13:54:18.602 T: 31.82399940490722 [C]; A:[150, -104, 156]; H: 65.2127685546875
SENSE daaa 74 20-04-2019 13:54:19.178 T: 31.82399940490722 [C]; A:[150, -108, 156]; H: 65.18988037109375
SENSE daaa 75 20-04-2019 13:54:19.759 T: 31.82399940490722 [C]; A:[148, -106, 156]; H: 65.18988037109375
SENSE daab 70 20-04-2019 13:54:17.092 T: 33.94559860229492 [C]; A:[-24, -46, 230]; H: 61.5811767578125
SENSE daac 70 20-04-2019 13:54:17.191 T: 30.7007999420166 [C]; A:[-16, -28, 198]; H: 70.47705078125
SENSE daaa 76 20-04-2019 13:54:20.490 T: 31.82399940490722 [C]; A:[146, -104, 158]; H: 65.18988037109375
SENSE daaa 77 20-04-2019 13:54:21.086 T: 31.82399940490722 [C]; A:[144, -102, 162]; H: 65.22802734375
SENSE daac 71 20-04-2019 13:54:17.776 T: 30.76319885253906 [C]; A:[-10, -28, 200]; H: 70.507568359375
SENSE daaa 78 20-04-2019 13:54:21.746 T: 31.76159858703613 [C]; A:[148, -104, 156]; H: 65.22802734375
SENSE daaa 79 20-04-2019 13:54:22.333 T: 31.82399940490722 [C]; A:[152, -106, 156]; H: 65.22802734375
SENSE daac 72 20-04-2019 13:54:18.359 T: 30.76319885253906 [C]; A:[-8, -30, 198]; H: 70.53045654296875
SENSE daaa 80 20-04-2019 13:54:22.988 T: 31.82399940490722 [C]; A:[152, -116, 160]; H: 65.258544921875
SENSE daaa 81 20-04-2019 13:54:23.570 T: 31.82399940490722 [C]; A:[150, -104, 160]; H: 65.258544921875
SENSE daaa 82 20-04-2019 13:54:24.156 T: 31.88639831542968 [C]; A:[146, -108, 162]; H: 65.2890625
SENSE daad 75 20-04-2019 13:54:20.225 T: 30.3887996673584 [C]; A:[40, -46, 242]; H: 67.92120361328125
SENSE daaa 83 20-04-2019 13:54:24.807 T: 31.82399940490722 [C]; A:[148, -106, 168]; H: 65.2890625
SENSE daaa 84 20-04-2019 13:54:25.388 T: 31.82399940490722 [C]; A:[150, -104, 152]; H: 65.2890625
SENSE daac 77 20-04-2019 13:54:21.421 T: 30.76319885253906 [C]; A:[-10, -26, 206]; H: 70.507568359375
SENSE daad 77 20-04-2019 13:54:21.553 T: 30.3263988494873 [C]; A:[40, -46, 248]; H: 67.92120361328125
SENSE daac 78 20-04-2019 13:54:22.089 T: 30.76319885253906 [C]; A:[-14, -32, 194]; H: 70.507568359375
SENSE daaa 85 20-04-2019 13:54:26.212 T: 31.82399940490722 [C]; A:[148, -106, 162]; H: 65.2890625
SENSE daad 79 20-04-2019 13:54:22.799 T: 30.3887996673584 [C]; A:[40, -46, 242]; H: 67.92120361328125
SENSE daac 80 20-04-2019 13:54:23.328 T: 30.76319885253906 [C]; A:[-12, -30, 208]; H: 70.47705078125
SENSE daac 81 20-04-2019 13:54:23.909 T: 30.76319885253906 [C]; A:[-12, -32, 200]; H: 70.47705078125
SENSE daaa 86 20-04-2019 13:54:27.017 T: 31.82399940490722 [C]; A:[144, -106, 160]; H: 65.2890625
SENSE daad 82 20-04-2019 13:54:24.617 T: 30.3887996673584 [C]; A:[36, -44, 246]; H: 67.89068603515625
SENSE daac 83 20-04-2019 13:54:25.141 T: 30.76319885253906 [C]; A:[-12, -28, 192]; H: 70.47705078125
SENSE daad 84 20-04-2019 13:54:25.850 T: 30.3887996673584 [C]; A:[38, -44, 238]; H: 67.89068603515625
SENSE daaa 87 20-04-2019 13:54:27.857 T: 31.82399940490722 [C]; A:[144, -108, 150]; H: 65.258544921875
SENSE daaa 88 20-04-2019 13:54:28.433 T: 31.82399940490722 [C]; A:[148, -108, 164]; H: 65.258544921875
SENSE daac 85 20-04-2019 13:54:26.548 T: 30.76319885253906 [C]; A:[-14, -28, 194]; H: 70.47705078125
SENSE daaa 89 20-04-2019 13:54:29.128 T: 31.82399940490722 [C]; A:[150, -108, 158]; H: 65.22802734375
SENSE daaa 90 20-04-2019 13:54:29.715 T: 31.82399940490722 [C]; A:[144, -104, 158]; H: 65.22802734375
SENSE daac 86 20-04-2019 13:54:27.357 T: 30.76319885253906 [C]; A:[-10, -30, 198]; H: 70.47705078125
SENSE daad 86 20-04-2019 13:54:27.484 T: 30.3887996673584 [C]; A:[40, -44, 250]; H: 67.89068603515625
SENSE daaa 91 20-04-2019 13:54:30.445 T: 31.82399940490722 [C]; A:[144, -108, 196]; H: 65.197509765625
SENSE daaa 92 20-04-2019 13:54:31.026 T: 31.88639831542968 [C]; A:[146, -104, 160]; H: 65.197509765625
SENSE daaa 93 20-04-2019 13:54:31.607 T: 31.82399940490722 [C]; A:[146, -108, 160]; H: 65.17462158203125
SENSE daac 87 20-04-2019 13:54:28.187 T: 30.76319885253906 [C]; A:[-12, -30, 200]; H: 70.47705078125
SENSE daaa 94 20-04-2019 13:54:32.277 T: 31.82399940490722 [C]; A:[152, -108, 150]; H: 65.17462158203125
SENSE daad 88 20-04-2019 13:54:28.900 T: 30.3263988494873 [C]; A:[38, -42, 240]; H: 67.8677978515625
SENSE daaa 95 20-04-2019 13:54:32.934 T: 31.88639831542968 [C]; A:[146, -100, 158]; H: 65.17462158203125
SENSE daac 89 20-04-2019 13:54:29.467 T: 30.76319885253906 [C]; A:[-16, -30, 204]; H: 70.47705078125
SENSE daac 90 20-04-2019 13:54:30.049 T: 30.76319885253906 [C]; A:[-10, -32, 198]; H: 70.446533203125
SENSE daad 90 20-04-2019 13:54:30.183 T: 30.3887996673584 [C]; A:[38, -46, 248]; H: 67.8677978515625
SENSE daaa 97 20-04-2019 13:54:34.275 T: 31.82399940490722 [C]; A:[148, -108, 160]; H: 65.14410400390625
SENSE daaa 98 20-04-2019 13:54:34.856 T: 31.88639831542968 [C]; A:[144, -104, 162]; H: 65.14410400390625
SENSE daac 93 20-04-2019 13:54:31.946 T: 30.76319885253906 [C]; A:[-12, -30, 204]; H: 70.446533203125
SENSE daad 93 20-04-2019 13:54:32.074 T: 30.3887996673584 [C]; A:[38, -46, 244]; H: 67.8372802734375
SENSE daad 94 20-04-2019 13:54:32.743 T: 30.3887996673584 [C]; A:[40, -50, 242]; H: 67.8372802734375
SENSE daac 95 20-04-2019 13:54:33.262 T: 30.76319885253906 [C]; A:[-8, -34, 202]; H: 70.446533203125
SENSE daad 95 20-04-2019 13:54:33.395 T: 30.3887996673584 [C]; A:[38, -44, 234]; H: 67.8372802734375
SENSE daaa 99 20-04-2019 13:54:35.845 T: 31.82399940490722 [C]; A:[144, -108, 160]; H: 65.11358642578125
SENSE daaa 100 20-04-2019 13:54:36.436 T: 31.88639831542968 [C]; A:[152, -108, 162]; H: 65.11358642578125
SENSE daac 96 20-04-2019 13:54:34.028 T: 30.76319885253906 [C]; A:[-12, -26, 202]; H: 70.446533203125
SENSE daac 97 20-04-2019 13:54:34.613 T: 30.76319885253906 [C]; A:[-12, -30, 200]; H: 70.446533203125
SENSE daac 98 20-04-2019 13:54:35.203 T: 30.76319885253906 [C]; A:[-14, -26, 206]; H: 70.446533203125
SENSE daad 98 20-04-2019 13:54:35.333 T: 30.3887996673584 [C]; A:[38, -44, 242]; H: 67.8372802734375
SENSE daaa 101 20-04-2019 13:54:37.305 T: 31.88639831542968 [C]; A:[150, -108, 160]; H: 65.11358642578125
SENSE daaa 102 20-04-2019 13:54:37.892 T: 31.82399940490722 [C]; A:[146, -112, 162]; H: 65.14410400390625
SENSE daaa 103 20-04-2019 13:54:38.477 T: 31.88639831542968 [C]; A:[142, -104, 158]; H: 65.14410400390625
SENSE daab 99 20-04-2019 13:54:36.090 T: 34.0704002380371 [C]; A:[-24, -42, 222]; H: 61.46673583984375
SENSE daac 99 20-04-2019 13:54:36.178 T: 30.82559967041015 [C]; A:[-10, -30, 196]; H: 70.446533203125
SENSE daaa 104 20-04-2019 13:54:39.208 T: 31.88639831542968 [C]; A:[144, -108, 164]; H: 65.14410400390625
SENSE daaa 105 20-04-2019 13:54:39.789 T: 31.88639831542968 [C]; A:[142, -108, 162]; H: 65.14410400390625
SENSE daad 100 20-04-2019 13:54:36.898 T: 30.3887996673584 [C]; A:[36, -48, 238]; H: 67.8372802734375
SENSE daaa 106 20-04-2019 13:54:40.448 T: 31.88639831542968 [C]; A:[142, -106, 156]; H: 65.11358642578125
SENSE daaa 107 20-04-2019 13:54:41.026 T: 31.88639831542968 [C]; A:[148, -104, 158]; H: 65.11358642578125
SENSE daaa 108 20-04-2019 13:54:41.602 T: 31.88639831542968 [C]; A:[148, -104, 160]; H: 65.11358642578125
SENSE daac 101 20-04-2019 13:54:37.647 T: 30.82559967041015 [C]; A:[-16, -30, 196]; H: 70.446533203125
SENSE daaa 109 20-04-2019 13:54:42.253 T: 31.88639831542968 [C]; A:[150, -112, 190]; H: 65.08306884765625
SENSE daac 103 20-04-2019 13:54:38.810 T: 30.82559967041015 [C]; A:[-8, -32, 194]; H: 70.416015625
SENSE daad 103 20-04-2019 13:54:38.938 T: 30.3887996673584 [C]; A:[38, -46, 240]; H: 67.8372802734375
