SENSE daaa 1 20-04-2019 14:02:09.384 T: 31.94879913330078 [C]; A:[0, 0, 0]; H: 64.93048095703125
SENSE daac 46 20-04-2019 14:02:39.685 T: 31.44959831237792 [C]; A:[-8, -32, 196]; H: 68.63836669921875
SENSE daaa 53 20-04-2019 14:02:43.743 T: 31.94879913330078 [C]; A:[114, 18, 206]; H: 64.85418701171875
SENSE daaa 54 20-04-2019 14:02:44.324 T: 31.94879913330078 [C]; A:[114, 16, 198]; H: 64.85418701171875
SENSE daad 48 20-04-2019 14:02:40.956 T: 30.82559967041015 [C]; A:[38, -44, 242]; H: 66.540283203125
SENSE daac 49 20-04-2019 14:02:41.503 T: 31.51199913024902 [C]; A:[-8, -34, 200]; H: 68.63836669921875
SENSE daad 49 20-04-2019 14:02:41.612 T: 30.82559967041015 [C]; A:[34, -40, 244]; H: 66.540283203125
SENSE daac 50 20-04-2019 14:02:42.117 T: 31.44959831237792 [C]; A:[-6, -32, 196]; H: 68.63836669921875
SENSE daad 50 20-04-2019 14:02:42.228 T: 30.82559967041015 [C]; A:[36, -44, 250]; H: 66.540283203125
SENSE daac 51 20-04-2019 14:02:42.774 T: 31.51199913024902 [C]; A:[-10, -30, 204]; H: 68.63836669921875
SENSE daad 51 20-04-2019 14:02:42.884 T: 30.82559967041015 [C]; A:[36, -46, 242]; H: 66.509765625
SENSE daac 52 20-04-2019 14:02:43.428 T: 31.44959831237792 [C]; A:[-16, -32, 198]; H: 68.63836669921875
SENSE daad 52 20-04-2019 14:02:43.543 T: 30.82559967041015 [C]; A:[28, -44, 244]; H: 66.509765625
SENSE daac 53 20-04-2019 14:02:44.080 T: 31.44959831237792 [C]; A:[-8, -36, 196]; H: 68.63836669921875
SENSE daac 54 20-04-2019 14:02:44.662 T: 31.51199913024902 [C]; A:[-8, -34, 204]; H: 68.63836669921875
SENSE daad 54 20-04-2019 14:02:44.776 T: 30.82559967041015 [C]; A:[36, -44, 242]; H: 66.509765625
SENSE daaa 55 20-04-2019 14:02:45.789 T: 31.94879913330078 [C]; A:[114, 10, 210]; H: 64.85418701171875
SENSE daaa 56 20-04-2019 14:02:46.381 T: 31.94879913330078 [C]; A:[112, 14, 206]; H: 64.88470458984375
SENSE daaa 57 20-04-2019 14:02:46.957 T: 32.01119995117187 [C]; A:[112, 14, 206]; H: 64.88470458984375
SENSE daaa 58 20-04-2019 14:02:47.533 T: 31.94879913330078 [C]; A:[112, 14, 206]; H: 64.88470458984375
SENSE daaa 59 20-04-2019 14:02:48.109 T: 31.94879913330078 [C]; A:[112, 14, 204]; H: 64.85418701171875
SENSE daaa 60 20-04-2019 14:02:48.686 T: 31.94879913330078 [C]; A:[116, 12, 204]; H: 64.88470458984375
SENSE daaa 61 20-04-2019 14:02:49.272 T: 31.94879913330078 [C]; A:[122, 14, 202]; H: 64.88470458984375
SENSE daaa 62 20-04-2019 14:02:49.848 T: 31.94879913330078 [C]; A:[114, 12, 206]; H: 64.88470458984375
SENSE daac 55 20-04-2019 14:02:46.140 T: 31.51199913024902 [C]; A:[-10, -34, 192]; H: 68.63836669921875
SENSE daaa 63 20-04-2019 14:02:50.499 T: 31.94879913330078 [C]; A:[116, 16, 202]; H: 64.88470458984375
SENSE daaa 64 20-04-2019 14:02:51.075 T: 31.94879913330078 [C]; A:[110, 16, 206]; H: 64.88470458984375
SENSE daab 56 20-04-2019 14:02:46.618 T: 33.0719985961914 [C]; A:[0, -24, 232]; H: 63.5037841796875
SENSE daac 56 20-04-2019 14:02:46.717 T: 31.51199913024902 [C]; A:[0, -36, 198]; H: 68.63836669921875
SENSE daaa 65 20-04-2019 14:02:51.800 T: 31.94879913330078 [C]; A:[116, 10, 204]; H: 64.88470458984375
SENSE daaa 66 20-04-2019 14:02:52.392 T: 31.94879913330078 [C]; A:[114, 8, 208]; H: 64.88470458984375
SENSE daac 59 20-04-2019 14:02:48.449 T: 31.51199913024902 [C]; A:[-8, -36, 198]; H: 68.615478515625
SENSE daaa 67 20-04-2019 14:02:53.047 T: 31.94879913330078 [C]; A:[118, 14, 204]; H: 64.88470458984375
SENSE daac 61 20-04-2019 14:02:49.606 T: 31.51199913024902 [C]; A:[-8, -36, 198]; H: 68.615478515625
SENSE daaa 68 20-04-2019 14:02:53.698 T: 31.94879913330078 [C]; A:[116, 12, 202]; H: 64.88470458984375
SENSE daad 62 20-04-2019 14:02:50.300 T: 30.82559967041015 [C]; A:[30, -44, 240]; H: 66.509765625
SENSE daac 63 20-04-2019 14:02:50.833 T: 31.51199913024902 [C]; A:[-6, -34, 198]; H: 68.615478515625
SENSE daaa 69 20-04-2019 14:02:54.423 T: 31.94879913330078 [C]; A:[114, 12, 206]; H: 64.88470458984375
SENSE daad 64 20-04-2019 14:02:51.528 T: 30.82559967041015 [C]; A:[36, -44, 238]; H: 66.509765625
SENSE daaa 70 20-04-2019 14:02:55.084 T: 31.94879913330078 [C]; A:[112, 18, 206]; H: 64.88470458984375
SENSE daaa 71 20-04-2019 14:02:55.665 T: 31.94879913330078 [C]; A:[114, 16, 204]; H: 64.88470458984375
SENSE daac 66 20-04-2019 14:02:52.730 T: 31.51199913024902 [C]; A:[-14, -36, 200]; H: 68.615478515625
SENSE daad 66 20-04-2019 14:02:52.844 T: 30.82559967041015 [C]; A:[42, -48, 242]; H: 66.479248046875
SENSE daac 67 20-04-2019 14:02:53.386 T: 31.44959831237792 [C]; A:[-8, -36, 198]; H: 68.615478515625
SENSE daad 67 20-04-2019 14:02:53.500 T: 30.82559967041015 [C]; A:[34, -42, 240]; H: 66.509765625
SENSE daac 68 20-04-2019 14:02:54.032 T: 31.51199913024902 [C]; A:[-14, -32, 198]; H: 68.615478515625
SENSE daad 68 20-04-2019 14:02:54.149 T: 30.82559967041015 [C]; A:[36, -44, 246]; H: 66.509765625
SENSE daaa 72 20-04-2019 14:02:56.688 T: 32.01119995117187 [C]; A:[112, 18, 208]; H: 64.88470458984375
SENSE daaa 73 20-04-2019 14:02:57.265 T: 31.94879913330078 [C]; A:[112, 14, 208]; H: 64.88470458984375
SENSE daad 69 20-04-2019 14:02:54.887 T: 30.82559967041015 [C]; A:[34, -46, 240]; H: 66.509765625
SENSE daac 70 20-04-2019 14:02:55.422 T: 31.51199913024902 [C]; A:[-12, -34, 200]; H: 68.615478515625
SENSE daaa 74 20-04-2019 14:02:58.000 T: 31.94879913330078 [C]; A:[114, 14, 208]; H: 64.85418701171875
SENSE daad 71 20-04-2019 14:02:56.121 T: 30.82559967041015 [C]; A:[34, -46, 238]; H: 66.509765625
SENSE daaa 75 20-04-2019 14:02:58.651 T: 31.94879913330078 [C]; A:[116, 10, 212]; H: 64.88470458984375
SENSE daaa 76 20-04-2019 14:02:59.227 T: 31.94879913330078 [C]; A:[112, 14, 202]; H: 64.88470458984375
SENSE daaa 77 20-04-2019 14:02:59.823 T: 31.94879913330078 [C]; A:[116, 12, 200]; H: 64.88470458984375
SENSE daaa 78 20-04-2019 14:03:00.400 T: 31.94879913330078 [C]; A:[112, 16, 200]; H: 64.88470458984375
SENSE daaa 79 20-04-2019 14:03:00.986 T: 31.94879913330078 [C]; A:[116, 12, 212]; H: 64.88470458984375
SENSE daac 72 20-04-2019 14:02:57.022 T: 31.44959831237792 [C]; A:[-6, -36, 200]; H: 68.615478515625
SENSE daac 73 20-04-2019 14:02:57.609 T: 31.44959831237792 [C]; A:[-10, -34, 192]; H: 68.615478515625
SENSE daad 73 20-04-2019 14:02:57.727 T: 30.88799858093261 [C]; A:[34, -42, 238]; H: 66.509765625
SENSE daaa 80 20-04-2019 14:03:01.786 T: 31.94879913330078 [C]; A:[118, 8, 208]; H: 64.88470458984375
SENSE daaa 81 20-04-2019 14:03:02.362 T: 31.94879913330078 [C]; A:[118, 12, 200]; H: 64.88470458984375
SENSE daad 74 20-04-2019 14:02:58.453 T: 30.82559967041015 [C]; A:[36, -48, 240]; H: 66.509765625
SENSE daac 75 20-04-2019 14:02:58.984 T: 31.51199913024902 [C]; A:[-6, -34, 200]; H: 68.615478515625
SENSE daac 76 20-04-2019 14:02:59.570 T: 31.44959831237792 [C]; A:[-8, -38, 198]; H: 68.615478515625
SENSE daac 77 20-04-2019 14:03:00.160 T: 31.51199913024902 [C]; A:[-8, -34, 198]; H: 68.63836669921875
SENSE daaa 82 20-04-2019 14:03:03.242 T: 31.94879913330078 [C]; A:[110, 14, 208]; H: 64.88470458984375
SENSE daac 79 20-04-2019 14:03:01.317 T: 31.51199913024902 [C]; A:[-12, -32, 202]; H: 68.63836669921875
SENSE daad 79 20-04-2019 14:03:01.437 T: 30.82559967041015 [C]; A:[40, -46, 242]; H: 66.540283203125
SENSE daaa 83 20-04-2019 14:03:03.972 T: 31.94879913330078 [C]; A:[114, 12, 206]; H: 64.88470458984375
SENSE daaa 84 20-04-2019 14:03:04.548 T: 31.94879913330078 [C]; A:[110, 18, 202]; H: 64.88470458984375
SENSE daac 80 20-04-2019 14:03:02.118 T: 31.51199913024902 [C]; A:[-10, -34, 208]; H: 68.63836669921875
SENSE daac 81 20-04-2019 14:03:02.699 T: 31.44959831237792 [C]; A:[0, -34, 192]; H: 68.63836669921875
SENSE daad 81 20-04-2019 14:03:02.815 T: 30.82559967041015 [C]; A:[36, -42, 240]; H: 66.540283203125
SENSE daaa 85 20-04-2019 14:03:05.348 T: 31.94879913330078 [C]; A:[120, 10, 202]; H: 64.88470458984375
SENSE daaa 86 20-04-2019 14:03:05.929 T: 31.94879913330078 [C]; A:[110, 14, 200]; H: 64.88470458984375
SENSE daaa 87 20-04-2019 14:03:06.516 T: 31.94879913330078 [C]; A:[116, 14, 204]; H: 64.88470458984375
SENSE daaa 88 20-04-2019 14:03:07.097 T: 31.94879913330078 [C]; A:[118, 16, 208]; H: 64.88470458984375
SENSE daad 82 20-04-2019 14:03:03.694 T: 30.82559967041015 [C]; A:[34, -44, 244]; H: 66.540283203125
SENSE daaa 89 20-04-2019 14:03:07.747 T: 31.94879913330078 [C]; A:[116, 8, 192]; H: 64.88470458984375
SENSE daac 83 20-04-2019 14:03:04.303 T: 31.51199913024902 [C]; A:[-12, -32, 198]; H: 68.63836669921875
SENSE daaa 90 20-04-2019 14:03:08.398 T: 31.94879913330078 [C]; A:[114, 12, 192]; H: 64.88470458984375
SENSE daad 84 20-04-2019 14:03:05.000 T: 30.82559967041015 [C]; A:[36, -42, 240]; H: 66.540283203125
SENSE daaa 91 20-04-2019 14:03:09.059 T: 31.94879913330078 [C]; A:[114, 22, 200]; H: 64.88470458984375
SENSE daaa 92 20-04-2019 14:03:09.640 T: 31.94879913330078 [C]; A:[112, 12, 202]; H: 64.88470458984375
SENSE daac 85 20-04-2019 14:03:05.683 T: 31.51199913024902 [C]; A:[-8, -32, 198]; H: 68.63836669921875
SENSE daaa 93 20-04-2019 14:03:10.291 T: 32.01119995117187 [C]; A:[112, 16, 204]; H: 64.88470458984375
SENSE daaa 94 20-04-2019 14:03:10.867 T: 31.94879913330078 [C]; A:[112, 16, 204]; H: 64.88470458984375
SENSE daac 88 20-04-2019 14:03:07.426 T: 31.51199913024902 [C]; A:[-8, -40, 192]; H: 68.63836669921875
SENSE daad 88 20-04-2019 14:03:07.542 T: 30.82559967041015 [C]; A:[38, -46, 236]; H: 66.540283203125
SENSE daac 89 20-04-2019 14:03:08.083 T: 31.51199913024902 [C]; A:[-8, -34, 196]; H: 68.63836669921875
SENSE daad 89 20-04-2019 14:03:08.200 T: 30.82559967041015 [C]; A:[32, -42, 258]; H: 66.540283203125
SENSE daac 90 20-04-2019 14:03:08.732 T: 31.51199913024902 [C]; A:[-6, -38, 192]; H: 68.615478515625
SENSE daad 90 20-04-2019 14:03:08.850 T: 30.82559967041015 [C]; A:[36, -48, 240]; H: 66.509765625
SENSE daac 91 20-04-2019 14:03:09.393 T: 31.51199913024902 [C]; A:[-8, -34, 198]; H: 68.63836669921875
SENSE daaa 95 20-04-2019 14:03:11.960 T: 31.94879913330078 [C]; A:[118, 14, 202]; H: 64.88470458984375
SENSE daad 92 20-04-2019 14:03:10.093 T: 30.82559967041015 [C]; A:[36, -42, 250]; H: 66.509765625
SENSE daac 93 20-04-2019 14:03:10.625 T: 31.51199913024902 [C]; A:[-4, -36, 204]; H: 68.615478515625
SENSE daaa 96 20-04-2019 14:03:12.681 T: 31.94879913330078 [C]; A:[110, 18, 206]; H: 64.88470458984375
SENSE daad 94 20-04-2019 14:03:11.319 T: 30.82559967041015 [C]; A:[40, -46, 238]; H: 66.509765625
SENSE daaa 97 20-04-2019 14:03:13.331 T: 31.94879913330078 [C]; A:[116, 12, 200]; H: 64.88470458984375
SENSE daaa 98 20-04-2019 14:03:13.913 T: 31.94879913330078 [C]; A:[114, 14, 204]; H: 64.91522216796875
SENSE daaa 99 20-04-2019 14:03:14.499 T: 31.94879913330078 [C]; A:[118, 10, 206]; H: 64.91522216796875
SENSE daaa 100 20-04-2019 14:03:15.080 T: 31.94879913330078 [C]; A:[110, 18, 204]; H: 64.91522216796875
SENSE daaa 101 20-04-2019 14:03:15.657 T: 31.94879913330078 [C]; A:[106, 16, 206]; H: 64.91522216796875
SENSE daab 95 20-04-2019 14:03:12.203 T: 33.25919723510742 [C]; A:[-4, -22, 232]; H: 63.3206787109375
SENSE daaa 102 20-04-2019 14:03:16.312 T: 31.94879913330078 [C]; A:[112, 16, 198]; H: 64.91522216796875
SENSE daad 95 20-04-2019 14:03:12.413 T: 30.82559967041015 [C]; A:[30, -40, 238]; H: 66.509765625
SENSE daaa 103 20-04-2019 14:03:16.968 T: 31.94879913330078 [C]; A:[112, 18, 210]; H: 64.91522216796875
SENSE daac 96 20-04-2019 14:03:13.010 T: 31.51199913024902 [C]; A:[-8, -36, 192]; H: 68.615478515625
SENSE daad 96 20-04-2019 14:03:13.127 T: 30.82559967041015 [C]; A:[34, -42, 238]; H: 66.509765625
SENSE daac 97 20-04-2019 14:03:13.664 T: 31.51199913024902 [C]; A:[-6, -36, 196]; H: 68.615478515625
SENSE daac 98 20-04-2019 14:03:14.242 T: 31.51199913024902 [C]; A:[-8, -32, 196]; H: 68.615478515625
SENSE daaa 104 20-04-2019 14:03:17.843 T: 31.94879913330078 [C]; A:[114, 14, 206]; H: 64.91522216796875
SENSE daaa 105 20-04-2019 14:03:18.424 T: 31.94879913330078 [C]; A:[114, 12, 204]; H: 64.91522216796875
SENSE daac 101 20-04-2019 14:03:15.990 T: 31.51199913024902 [C]; A:[-8, -34, 200]; H: 68.5849609375
SENSE daad 101 20-04-2019 14:03:16.109 T: 30.82559967041015 [C]; A:[32, -36, 240]; H: 66.509765625
