SENSE daaa 1 01-01-1970 07:00:49.504 T: 33.1343994140625 [C]; A:[0, 0, 0]; H: 63.7479248046875
SENSE daaa 11 01-01-1970 07:00:53.439 T: 33.1343994140625 [C]; A:[18, -26, 236]; H: 63.6563720703125
SENSE daad 9 01-01-1970 07:00:25.003 T: 30.13919830322265 [C]; A:[-28, 36, 202]; H: 72.1097412109375
SENSE daab 9 01-01-1970 07:00:19.640 T: 29.7023983001709 [C]; A:[-44, -8, 242]; H: 69.87432861328125
SENSE daac 12 01-01-1970 07:00:37.677 T: 30.82559967041015 [C]; A:[126, -56, 190]; H: 68.11956787109375
SENSE daaa 12 01-01-1970 07:00:53.877 T: 33.1343994140625 [C]; A:[22, -30, 226]; H: 63.6563720703125
SENSE daad 10 01-01-1970 07:00:25.360 T: 30.13919830322265 [C]; A:[-30, 40, 196]; H: 72.1097412109375
SENSE daab 10 01-01-1970 07:00:19.996 T: 29.63999938964843 [C]; A:[-40, -12, 240]; H: 69.87432861328125
SENSE daac 13 01-01-1970 07:00:38.104 T: 30.82559967041015 [C]; A:[128, -58, 194]; H: 68.15008544921875
SENSE daad 11 01-01-1970 07:00:25.789 T: 30.13919830322265 [C]; A:[-34, 44, 196]; H: 72.1097412109375
SENSE daab 11 01-01-1970 07:00:20.429 T: 29.63999938964843 [C]; A:[-46, -12, 244]; H: 69.87432861328125
SENSE daac 14 01-01-1970 07:00:38.541 T: 30.82559967041015 [C]; A:[128, -58, 192]; H: 68.15008544921875
SENSE daaa 14 01-01-1970 07:00:54.703 T: 33.1343994140625 [C]; A:[16, -28, 234]; H: 63.6563720703125
SENSE daad 12 01-01-1970 07:00:26.209 T: 30.13919830322265 [C]; A:[-30, 40, 196]; H: 72.1097412109375
SENSE daaa 15 01-01-1970 07:00:55.076 T: 33.0719985961914 [C]; A:[22, -24, 238]; H: 63.6563720703125
SENSE daac 15 01-01-1970 07:00:38.973 T: 30.82559967041015 [C]; A:[128, -58, 190]; H: 68.15008544921875
SENSE daad 13 01-01-1970 07:00:26.641 T: 30.13919830322265 [C]; A:[-30, 38, 200]; H: 72.1097412109375
SENSE daaa 16 01-01-1970 07:00:55.429 T: 33.1343994140625 [C]; A:[16, -24, 234]; H: 63.6258544921875
SENSE daac 16 01-01-1970 07:00:39.401 T: 30.82559967041015 [C]; A:[128, -60, 194]; H: 68.15008544921875
SENSE daab 13 01-01-1970 07:00:21.262 T: 29.7023983001709 [C]; A:[-46, -10, 248]; H: 69.87432861328125
SENSE daaa 17 01-01-1970 07:00:55.852 T: 33.1343994140625 [C]; A:[16, -28, 230]; H: 63.6258544921875
SENSE daac 17 01-01-1970 07:00:39.759 T: 30.82559967041015 [C]; A:[128, -60, 190]; H: 68.15008544921875
SENSE daaa 18 01-01-1970 07:00:56.221 T: 33.1343994140625 [C]; A:[18, -28, 234]; H: 63.6258544921875
SENSE daac 18 01-01-1970 07:00:40.116 T: 30.82559967041015 [C]; A:[124, -56, 192]; H: 68.15008544921875
SENSE daad 15 01-01-1970 07:00:27.513 T: 30.13919830322265 [C]; A:[-26, 44, 198]; H: 72.1097412109375
SENSE daaa 19 01-01-1970 07:00:56.579 T: 33.1343994140625 [C]; A:[22, -26, 236]; H: 63.6258544921875
SENSE daac 19 01-01-1970 07:00:40.543 T: 30.76319885253906 [C]; A:[130, -60, 184]; H: 68.18060302734375
SENSE daaa 20 01-01-1970 07:00:56.932 T: 33.1343994140625 [C]; A:[22, -26, 240]; H: 63.6258544921875
SENSE daac 20 01-01-1970 07:00:40.906 T: 30.82559967041015 [C]; A:[128, -56, 194]; H: 68.18060302734375
SENSE daab 16 01-01-1970 07:00:22.411 T: 29.7023983001709 [C]; A:[-46, -12, 246]; H: 69.927734375
SENSE daaa 21 01-01-1970 07:00:57.365 T: 33.0719985961914 [C]; A:[22, -26, 238]; H: 63.6258544921875
SENSE daac 21 01-01-1970 07:00:41.259 T: 30.82559967041015 [C]; A:[126, -54, 188]; H: 68.18060302734375
SENSE daad 17 01-01-1970 07:00:28.297 T: 30.0767993927002 [C]; A:[-34, 42, 200]; H: 72.1097412109375
SENSE daaa 22 01-01-1970 07:00:57.723 T: 33.1343994140625 [C]; A:[18, -24, 236]; H: 63.6258544921875
SENSE daac 22 01-01-1970 07:00:41.686 T: 30.82559967041015 [C]; A:[128, -64, 192]; H: 68.18060302734375
SENSE daaa 23 01-01-1970 07:00:58.076 T: 33.1343994140625 [C]; A:[16, -26, 230]; H: 63.6258544921875
SENSE daad 18 01-01-1970 07:00:28.650 T: 30.0767993927002 [C]; A:[-30, 38, 198]; H: 72.1097412109375
SENSE daac 23 01-01-1970 07:00:42.138 T: 30.82559967041015 [C]; A:[126, -60, 192]; H: 68.18060302734375
SENSE daab 18 01-01-1970 07:00:23.202 T: 29.63999938964843 [C]; A:[-44, -16, 246]; H: 69.927734375
SENSE daaa 24 01-01-1970 07:00:58.509 T: 33.1343994140625 [C]; A:[20, -26, 230]; H: 63.6258544921875
SENSE daac 24 01-01-1970 07:00:42.491 T: 30.82559967041015 [C]; A:[126, -60, 194]; H: 68.18060302734375
SENSE daab 19 01-01-1970 07:00:23.561 T: 29.63999938964843 [C]; A:[-44, -14, 242]; H: 69.927734375
SENSE daaa 25 01-01-1970 07:00:58.932 T: 33.1343994140625 [C]; A:[20, -26, 230]; H: 63.6258544921875
SENSE daac 25 01-01-1970 07:00:42.853 T: 30.82559967041015 [C]; A:[128, -64, 188]; H: 68.18060302734375
SENSE daaa 26 01-01-1970 07:00:59.331 T: 33.1343994140625 [C]; A:[16, -24, 240]; H: 63.5953369140625
SENSE daac 26 01-01-1970 07:00:43.211 T: 30.82559967041015 [C]; A:[128, -58, 186]; H: 68.18060302734375
SENSE daab 21 01-01-1970 07:00:24.351 T: 29.63999938964843 [C]; A:[-42, -12, 244]; H: 69.958251953125
SENSE daac 27 01-01-1970 07:00:43.564 T: 30.82559967041015 [C]; A:[126, -60, 194]; H: 68.18060302734375
SENSE daaa 27 01-01-1970 07:00:59.753 T: 33.1343994140625 [C]; A:[22, -26, 224]; H: 63.5953369140625
SENSE daad 21 01-01-1970 07:00:29.796 T: 30.13919830322265 [C]; A:[-32, 46, 200]; H: 72.1402587890625
SENSE daac 28 01-01-1970 07:00:44.001 T: 30.82559967041015 [C]; A:[128, -58, 192]; H: 68.18060302734375
SENSE daab 23 01-01-1970 07:00:25.069 T: 29.63999938964843 [C]; A:[-40, -10, 256]; H: 69.958251953125
SENSE daac 29 01-01-1970 07:00:44.353 T: 30.82559967041015 [C]; A:[124, -54, 194]; H: 68.15008544921875
SENSE daaa 29 01-01-1970 07:01:00.559 T: 33.1343994140625 [C]; A:[22, -30, 228]; H: 63.5953369140625
SENSE daad 22 01-01-1970 07:00:30.235 T: 30.0767993927002 [C]; A:[-30, 42, 196]; H: 72.1402587890625
SENSE daaa 30 01-01-1970 07:01:00.917 T: 33.1343994140625 [C]; A:[22, -26, 238]; H: 63.5953369140625
SENSE daac 30 01-01-1970 07:00:44.785 T: 30.82559967041015 [C]; A:[128, -60, 192]; H: 68.15008544921875
SENSE daab 24 01-01-1970 07:00:25.492 T: 29.63999938964843 [C]; A:[-46, -16, 240]; H: 69.958251953125
SENSE daad 23 01-01-1970 07:00:30.671 T: 30.13919830322265 [C]; A:[-32, 38, 194]; H: 72.1402587890625
SENSE daab 25 01-01-1970 07:00:25.918 T: 29.63999938964843 [C]; A:[-44, -12, 242]; H: 69.958251953125
SENSE daac 31 01-01-1970 07:00:45.218 T: 30.82559967041015 [C]; A:[126, -54, 196]; H: 68.15008544921875
SENSE daab 26 01-01-1970 07:00:26.312 T: 29.63999938964843 [C]; A:[-50, -10, 246]; H: 69.958251953125
SENSE daac 32 01-01-1970 07:00:45.570 T: 30.82559967041015 [C]; A:[126, -56, 190]; H: 68.15008544921875
SENSE daab 27 01-01-1970 07:00:26.740 T: 29.63999938964843 [C]; A:[-46, -8, 242]; H: 69.98876953125
SENSE daac 33 01-01-1970 07:00:45.928 T: 30.76319885253906 [C]; A:[128, -56, 192]; H: 68.15008544921875
SENSE daaa 33 01-01-1970 07:01:02.196 T: 33.1343994140625 [C]; A:[20, -30, 236]; H: 63.5953369140625
SENSE daac 34 01-01-1970 07:00:46.291 T: 30.82559967041015 [C]; A:[128, -56, 194]; H: 68.11956787109375
SENSE daab 28 01-01-1970 07:00:27.112 T: 29.63999938964843 [C]; A:[-40, -14, 248]; H: 69.98876953125
SENSE daaa 34 01-01-1970 07:01:02.639 T: 33.1343994140625 [C]; A:[20, -30, 232]; H: 63.5648193359375
SENSE daac 35 01-01-1970 07:00:46.643 T: 30.82559967041015 [C]; A:[124, -62, 196]; H: 68.11956787109375
SENSE daaa 35 01-01-1970 07:01:03.002 T: 33.1343994140625 [C]; A:[16, -26, 238]; H: 63.5648193359375
SENSE daad 27 01-01-1970 07:00:32.100 T: 30.0767993927002 [C]; A:[-28, 40, 198]; H: 72.1707763671875
SENSE daad 28 01-01-1970 07:00:32.532 T: 30.13919830322265 [C]; A:[-32, 42, 192]; H: 72.1707763671875
SENSE daad 29 01-01-1970 07:00:32.890 T: 30.13919830322265 [C]; A:[-32, 40, 196]; H: 72.1707763671875
SENSE daab 30 01-01-1970 07:00:27.898 T: 29.63999938964843 [C]; A:[-40, -12, 246]; H: 69.98876953125
SENSE daac 36 01-01-1970 07:00:47.225 T: 30.82559967041015 [C]; A:[128, -60, 190]; H: 68.11956787109375
SENSE daaa 36 01-01-1970 07:01:03.430 T: 33.1343994140625 [C]; A:[20, -26, 234]; H: 63.5648193359375
SENSE daad 30 01-01-1970 07:00:33.322 T: 30.0767993927002 [C]; A:[-26, 38, 176]; H: 72.1707763671875
SENSE daaa 37 01-01-1970 07:01:03.783 T: 33.1343994140625 [C]; A:[22, -26, 236]; H: 63.5648193359375
SENSE daac 37 01-01-1970 07:00:47.652 T: 30.82559967041015 [C]; A:[128, -62, 188]; H: 68.11956787109375
SENSE daab 31 01-01-1970 07:00:28.362 T: 29.63999938964843 [C]; A:[-44, -10, 242]; H: 69.98876953125
SENSE daac 38 01-01-1970 07:00:48.004 T: 30.82559967041015 [C]; A:[128, -58, 196]; H: 68.11956787109375
SENSE daaa 38 01-01-1970 07:01:04.211 T: 33.1968002319336 [C]; A:[20, -28, 230]; H: 63.5648193359375
SENSE daad 32 01-01-1970 07:00:34.107 T: 30.13919830322265 [C]; A:[-34, 48, 192]; H: 72.1707763671875
SENSE daab 32 01-01-1970 07:00:28.752 T: 29.63999938964843 [C]; A:[-42, -8, 240]; H: 69.98876953125
SENSE daad 33 01-01-1970 07:00:34.468 T: 30.13919830322265 [C]; A:[-32, 44, 196]; H: 72.1707763671875
SENSE daad 34 01-01-1970 07:00:34.821 T: 30.0767993927002 [C]; A:[-28, 40, 192]; H: 72.19366455078125
SENSE daaa 39 01-01-1970 07:01:04.654 T: 33.1343994140625 [C]; A:[18, -32, 230]; H: 63.5648193359375
SENSE daac 39 01-01-1970 07:00:48.591 T: 30.82559967041015 [C]; A:[128, -58, 192]; H: 68.11956787109375
SENSE daab 33 01-01-1970 07:00:29.192 T: 29.63999938964843 [C]; A:[-40, -10, 244]; H: 69.98876953125
SENSE daaa 40 01-01-1970 07:01:05.077 T: 33.1968002319336 [C]; A:[26, -32, 232]; H: 63.5648193359375
SENSE daac 40 01-01-1970 07:00:48.983 T: 30.82559967041015 [C]; A:[124, -52, 192]; H: 68.11956787109375
SENSE daaa 41 01-01-1970 07:01:05.435 T: 33.1343994140625 [C]; A:[18, -24, 264]; H: 63.5648193359375
SENSE daac 41 01-01-1970 07:00:49.335 T: 30.82559967041015 [C]; A:[128, -54, 192]; H: 68.11956787109375
SENSE daab 35 01-01-1970 07:00:29.994 T: 29.7023983001709 [C]; A:[-38, -16, 248]; H: 69.98876953125
SENSE daac 42 01-01-1970 07:00:49.693 T: 30.82559967041015 [C]; A:[124, -58, 192]; H: 68.11956787109375
SENSE daab 36 01-01-1970 07:00:30.412 T: 29.63999938964843 [C]; A:[-42, -12, 252]; H: 69.98876953125
SENSE daad 36 01-01-1970 07:00:35.759 T: 30.13919830322265 [C]; A:[-26, 40, 198]; H: 72.22418212890625
SENSE daad 37 01-01-1970 07:00:36.182 T: 30.13919830322265 [C]; A:[-30, 46, 198]; H: 72.25469970703125
SENSE daaa 43 01-01-1970 07:01:06.279 T: 33.1968002319336 [C]; A:[16, -30, 232]; H: 63.5648193359375
SENSE daac 43 01-01-1970 07:00:50.200 T: 30.82559967041015 [C]; A:[124, -52, 192]; H: 68.11956787109375
SENSE daab 38 01-01-1970 07:00:31.206 T: 29.63999938964843 [C]; A:[-50, -10, 242]; H: 69.98876953125
SENSE daac 44 01-01-1970 07:00:50.552 T: 30.82559967041015 [C]; A:[128, -52, 198]; H: 68.11956787109375
SENSE daaa 44 01-01-1970 07:01:06.724 T: 33.1343994140625 [C]; A:[18, -28, 230]; H: 63.5648193359375
SENSE daac 45 01-01-1970 07:00:50.910 T: 30.82559967041015 [C]; A:[128, -56, 194]; H: 68.11956787109375
SENSE daaa 45 01-01-1970 07:01:07.118 T: 33.1343994140625 [C]; A:[20, -24, 228]; H: 63.5648193359375
SENSE daad 39 01-01-1970 07:00:37.126 T: 30.13919830322265 [C]; A:[-30, 38, 200]; H: 72.28521728515625
SENSE daac 46 01-01-1970 07:00:51.332 T: 30.82559967041015 [C]; A:[126, -50, 190]; H: 68.11956787109375
SENSE daaa 46 01-01-1970 07:01:07.480 T: 33.1343994140625 [C]; A:[16, -26, 230]; H: 63.5648193359375
SENSE daad 40 01-01-1970 07:00:37.513 T: 30.13919830322265 [C]; A:[-28, 36, 192]; H: 72.30810546875
SENSE daab 41 01-01-1970 07:00:32.415 T: 29.63999938964843 [C]; A:[-46, -10, 248]; H: 70.01165771484375
SENSE daac 47 01-01-1970 07:00:51.759 T: 30.82559967041015 [C]; A:[128, -60, 196]; H: 68.11956787109375
SENSE daab 42 01-01-1970 07:00:32.807 T: 29.7023983001709 [C]; A:[-40, -12, 244]; H: 70.01165771484375
SENSE daad 41 01-01-1970 07:00:37.870 T: 30.13919830322265 [C]; A:[-26, 40, 194]; H: 72.30810546875
SENSE daad 42 01-01-1970 07:00:38.223 T: 30.13919830322265 [C]; A:[-26, 40, 194]; H: 72.338623046875
SENSE daaa 48 01-01-1970 07:01:08.330 T: 33.1343994140625 [C]; A:[20, -28, 238]; H: 63.5648193359375
SENSE daac 48 01-01-1970 07:00:52.271 T: 30.82559967041015 [C]; A:[128, -56, 192]; H: 68.11956787109375
SENSE daaa 49 01-01-1970 07:01:08.694 T: 33.1343994140625 [C]; A:[16, -26, 236]; H: 63.5648193359375
SENSE daac 49 01-01-1970 07:00:52.629 T: 30.82559967041015 [C]; A:[128, -56, 198]; H: 68.11956787109375
SENSE daab 43 01-01-1970 07:00:33.271 T: 29.63999938964843 [C]; A:[-48, -12, 244]; H: 70.01165771484375
SENSE daaa 50 01-01-1970 07:01:09.122 T: 33.1968002319336 [C]; A:[20, -26, 232]; H: 63.5648193359375
SENSE daac 50 01-01-1970 07:00:52.981 T: 30.82559967041015 [C]; A:[128, -54, 192]; H: 68.11956787109375
SENSE daab 44 01-01-1970 07:00:33.704 T: 29.63999938964843 [C]; A:[-44, -12, 242]; H: 70.04217529296875
SENSE daac 51 01-01-1970 07:00:53.354 T: 30.82559967041015 [C]; A:[128, -54, 192]; H: 68.0814208984375
SENSE daaa 51 01-01-1970 07:01:09.549 T: 33.1968002319336 [C]; A:[24, -34, 236]; H: 63.5648193359375
SENSE daad 45 01-01-1970 07:00:39.440 T: 30.0767993927002 [C]; A:[-24, 38, 198]; H: 72.39202880859375
SENSE daaa 52 01-01-1970 07:01:09.908 T: 33.1968002319336 [C]; A:[22, -28, 238]; H: 63.5648193359375
SENSE daac 52 01-01-1970 07:00:53.776 T: 30.82559967041015 [C]; A:[128, -60, 192]; H: 68.0814208984375
SENSE daab 46 01-01-1970 07:00:34.471 T: 29.63999938964843 [C]; A:[-46, -12, 242]; H: 70.04217529296875
SENSE daad 46 01-01-1970 07:00:39.862 T: 30.13919830322265 [C]; A:[-32, 40, 194]; H: 72.39202880859375
SENSE daaa 53 01-01-1970 07:01:10.345 T: 33.1343994140625 [C]; A:[22, -26, 228]; H: 63.5648193359375
SENSE daac 53 01-01-1970 07:00:54.218 T: 30.82559967041015 [C]; A:[128, -54, 196]; H: 68.0814208984375
SENSE daad 47 01-01-1970 07:00:40.295 T: 30.0767993927002 [C]; A:[-28, 40, 192]; H: 72.39202880859375
SENSE daaa 54 01-01-1970 07:01:10.699 T: 33.1968002319336 [C]; A:[22, -32, 236]; H: 63.5648193359375
SENSE daac 54 01-01-1970 07:00:54.670 T: 30.82559967041015 [C]; A:[124, -54, 188]; H: 68.0814208984375
SENSE daaa 55 01-01-1970 07:01:11.067 T: 33.1343994140625 [C]; A:[22, -30, 232]; H: 63.5343017578125
SENSE daac 55 01-01-1970 07:00:55.028 T: 30.82559967041015 [C]; A:[128, -54, 190]; H: 68.0814208984375
SENSE daaa 56 01-01-1970 07:01:11.420 T: 33.1968002319336 [C]; A:[22, -30, 236]; H: 63.5343017578125
SENSE daac 56 01-01-1970 07:00:55.405 T: 30.82559967041015 [C]; A:[128, -58, 192]; H: 68.0814208984375
SENSE daab 49 01-01-1970 07:00:35.675 T: 29.63999938964843 [C]; A:[-40, -12, 242]; H: 70.07269287109375
SENSE daaa 57 01-01-1970 07:01:11.868 T: 33.1343994140625 [C]; A:[20, -22, 234]; H: 63.5343017578125
SENSE daac 57 01-01-1970 07:00:55.768 T: 30.82559967041015 [C]; A:[122, -56, 190]; H: 68.0814208984375
SENSE daaa 58 01-01-1970 07:01:12.221 T: 33.1343994140625 [C]; A:[22, -28, 232]; H: 63.5343017578125
SENSE daac 58 01-01-1970 07:00:56.193 T: 30.82559967041015 [C]; A:[128, -56, 192]; H: 68.0814208984375
SENSE daab 50 01-01-1970 07:00:36.102 T: 29.63999938964843 [C]; A:[-42, -18, 248]; H: 70.07269287109375
SENSE daad 52 01-01-1970 07:00:42.308 T: 30.0767993927002 [C]; A:[-32, 44, 194]; H: 72.45306396484375
SENSE daaa 59 01-01-1970 07:01:12.649 T: 33.1968002319336 [C]; A:[18, -30, 230]; H: 63.5343017578125
SENSE daac 59 01-01-1970 07:00:56.632 T: 30.82559967041015 [C]; A:[128, -56, 188]; H: 68.0814208984375
SENSE daab 52 01-01-1970 07:00:36.898 T: 29.63999938964843 [C]; A:[-40, -14, 240]; H: 70.0955810546875
SENSE daaa 60 01-01-1970 07:01:13.092 T: 33.1968002319336 [C]; A:[16, -22, 230]; H: 63.5343017578125
SENSE daac 60 01-01-1970 07:00:57.005 T: 30.82559967041015 [C]; A:[128, -58, 188]; H: 68.0814208984375
SENSE daab 53 01-01-1970 07:00:37.328 T: 29.63999938964843 [C]; A:[-44, -12, 248]; H: 70.0955810546875
SENSE daad 53 01-01-1970 07:00:42.767 T: 30.0767993927002 [C]; A:[-32, 40, 202]; H: 72.45306396484375
SENSE daab 54 01-01-1970 07:00:37.690 T: 29.7023983001709 [C]; A:[-46, -12, 244]; H: 70.1260986328125
SENSE daac 61 01-01-1970 07:00:57.432 T: 30.82559967041015 [C]; A:[124, -52, 198]; H: 68.0814208984375
SENSE daaa 61 01-01-1970 07:01:13.609 T: 33.1968002319336 [C]; A:[22, -24, 234]; H: 63.5037841796875
SENSE daac 62 01-01-1970 07:00:57.785 T: 30.82559967041015 [C]; A:[124, -56, 192]; H: 68.0814208984375
SENSE daaa 62 01-01-1970 07:01:13.963 T: 33.1968002319336 [C]; A:[18, -28, 236]; H: 63.5037841796875
SENSE daad 56 01-01-1970 07:00:43.937 T: 30.0767993927002 [C]; A:[-28, 44, 196]; H: 72.45306396484375
SENSE daab 56 01-01-1970 07:00:38.419 T: 29.63999938964843 [C]; A:[-44, -16, 250]; H: 70.1566162109375
SENSE daad 57 01-01-1970 07:00:44.296 T: 30.13919830322265 [C]; A:[-28, 36, 192]; H: 72.45306396484375
SENSE daab 57 01-01-1970 07:00:38.847 T: 29.63999938964843 [C]; A:[-40, -20, 248]; H: 70.1566162109375
SENSE daab 58 01-01-1970 07:00:39.206 T: 29.7023983001709 [C]; A:[-42, -14, 240]; H: 70.1871337890625
SENSE daac 63 01-01-1970 07:00:58.281 T: 30.82559967041015 [C]; A:[126, -58, 190]; H: 68.11956787109375
SENSE daaa 63 01-01-1970 07:01:14.535 T: 33.1343994140625 [C]; A:[18, -28, 232]; H: 63.5037841796875
SENSE daac 64 01-01-1970 07:00:58.649 T: 30.82559967041015 [C]; A:[128, -56, 190]; H: 68.11956787109375
SENSE daaa 64 01-01-1970 07:01:14.888 T: 33.1968002319336 [C]; A:[20, -30, 236]; H: 63.5037841796875
SENSE daad 58 01-01-1970 07:00:44.735 T: 30.13919830322265 [C]; A:[-32, 44, 198]; H: 72.45306396484375
SENSE daab 59 01-01-1970 07:00:39.634 T: 29.63999938964843 [C]; A:[-48, -10, 240]; H: 70.1871337890625
SENSE daab 60 01-01-1970 07:00:40.073 T: 29.63999938964843 [C]; A:[-44, -10, 244]; H: 70.1871337890625
SENSE daac 65 01-01-1970 07:00:59.071 T: 30.82559967041015 [C]; A:[128, -58, 192]; H: 68.11956787109375
SENSE daaa 65 01-01-1970 07:01:15.406 T: 33.1968002319336 [C]; A:[20, -28, 234]; H: 63.5343017578125
SENSE daaa 66 01-01-1970 07:01:15.764 T: 33.1968002319336 [C]; A:[22, -30, 236]; H: 63.5343017578125
SENSE daac 67 01-01-1970 07:00:59.757 T: 30.82559967041015 [C]; A:[124, -52, 192]; H: 68.11956787109375
SENSE daab 61 01-01-1970 07:00:40.590 T: 29.63999938964843 [C]; A:[-40, -16, 244]; H: 70.24053955078125
SENSE daab 62 01-01-1970 07:00:40.943 T: 29.7023983001709 [C]; A:[-42, -14, 256]; H: 70.24053955078125
SENSE daad 60 01-01-1970 07:00:45.533 T: 30.13919830322265 [C]; A:[-28, 46, 194]; H: 72.45306396484375
SENSE daaa 67 01-01-1970 07:01:16.276 T: 33.1968002319336 [C]; A:[24, -32, 228]; H: 63.5343017578125
SENSE daac 68 01-01-1970 07:01:00.184 T: 30.82559967041015 [C]; A:[128, -56, 192]; H: 68.15008544921875
SENSE daaa 68 01-01-1970 07:01:16.629 T: 33.1968002319336 [C]; A:[18, -30, 234]; H: 63.5343017578125
SENSE daac 69 01-01-1970 07:01:00.536 T: 30.82559967041015 [C]; A:[128, -52, 192]; H: 68.15008544921875
SENSE daab 63 01-01-1970 07:00:41.516 T: 29.63999938964843 [C]; A:[-42, -16, 246]; H: 70.27105712890625
SENSE daad 62 01-01-1970 07:00:46.307 T: 30.13919830322265 [C]; A:[-30, 42, 198]; H: 72.45306396484375
SENSE daaa 69 01-01-1970 07:01:17.052 T: 33.1968002319336 [C]; A:[22, -28, 234]; H: 63.5343017578125
SENSE daac 70 01-01-1970 07:01:00.979 T: 30.82559967041015 [C]; A:[126, -54, 192]; H: 68.18060302734375
SENSE daab 64 01-01-1970 07:00:41.886 T: 29.63999938964843 [C]; A:[-46, -10, 242]; H: 70.27105712890625
SENSE daad 63 01-01-1970 07:00:46.818 T: 30.0767993927002 [C]; A:[-28, 42, 194]; H: 72.45306396484375
SENSE daad 64 01-01-1970 07:00:47.177 T: 30.0767993927002 [C]; A:[-24, 36, 194]; H: 72.4759521484375
SENSE daaa 70 01-01-1970 07:01:17.485 T: 33.1968002319336 [C]; A:[20, -30, 230]; H: 63.5343017578125
SENSE daac 71 01-01-1970 07:01:01.475 T: 30.82559967041015 [C]; A:[126, -58, 194]; H: 68.18060302734375
SENSE daaa 71 01-01-1970 07:01:17.843 T: 33.1968002319336 [C]; A:[20, -26, 234]; H: 63.5343017578125
SENSE daac 72 01-01-1970 07:01:01.833 T: 30.82559967041015 [C]; A:[122, -52, 190]; H: 68.18060302734375
SENSE daaa 72 01-01-1970 07:01:18.197 T: 33.1968002319336 [C]; A:[20, -30, 236]; H: 63.5343017578125
SENSE daad 66 01-01-1970 07:00:47.933 T: 30.13919830322265 [C]; A:[-30, 44, 196]; H: 72.4759521484375
