SENSE daaa 1 20-04-2019 14:16:30.708 T: 32.57279968261718 [C]; A:[0, 0, 0]; H: 64.8160400390625
SENSE daab 15 20-04-2019 14:16:36.717 T: 29.764799118042 [C]; A:[-40, -16, 252]; H: 69.7598876953125
SENSE daad 16 20-04-2019 14:16:36.755 T: 30.13919830322265 [C]; A:[-30, 42, 198]; H: 72.19366455078125
SENSE daaa 19 20-04-2019 14:16:38.079 T: 32.57279968261718 [C]; A:[24, -28, 238]; H: 64.73211669921875
SENSE daac 19 20-04-2019 14:16:38.074 T: 30.6383991241455 [C]; A:[130, -50, 188]; H: 68.2645263671875
SENSE daad 17 20-04-2019 14:16:37.001 T: 30.20159912109375 [C]; A:[-32, 40, 172]; H: 72.19366455078125
SENSE daaa 20 20-04-2019 14:16:38.433 T: 32.57279968261718 [C]; A:[20, -32, 232]; H: 64.70159912109375
SENSE daac 20 20-04-2019 14:16:38.501 T: 30.57599830627441 [C]; A:[130, -44, 190]; H: 68.2645263671875
SENSE daaa 21 20-04-2019 14:16:38.791 T: 32.57279968261718 [C]; A:[20, -26, 230]; H: 64.70159912109375
SENSE daad 18 20-04-2019 14:16:37.402 T: 30.20159912109375 [C]; A:[-32, 44, 196]; H: 72.1707763671875
SENSE daac 21 20-04-2019 14:16:38.938 T: 30.57599830627441 [C]; A:[120, -56, 186]; H: 68.2645263671875
SENSE daaa 22 20-04-2019 14:16:39.154 T: 32.57279968261718 [C]; A:[24, -30, 240]; H: 64.70159912109375
SENSE daad 19 20-04-2019 14:16:37.728 T: 30.13919830322265 [C]; A:[-30, 36, 202]; H: 72.1707763671875
SENSE daac 22 20-04-2019 14:16:39.370 T: 30.6383991241455 [C]; A:[128, -44, 194]; H: 68.2340087890625
SENSE daaa 23 20-04-2019 14:16:39.512 T: 32.57279968261718 [C]; A:[22, -34, 232]; H: 64.70159912109375
SENSE daab 18 20-04-2019 14:16:37.896 T: 29.764799118042 [C]; A:[-40, -14, 244]; H: 69.73699951171875
SENSE daac 23 20-04-2019 14:16:39.738 T: 30.6383991241455 [C]; A:[128, -58, 198]; H: 68.2340087890625
SENSE daaa 24 20-04-2019 14:16:39.935 T: 32.63520050048828 [C]; A:[20, -26, 240]; H: 64.70159912109375
SENSE daad 20 20-04-2019 14:16:38.306 T: 30.13919830322265 [C]; A:[-30, 36, 192]; H: 72.1707763671875
SENSE daac 24 20-04-2019 14:16:40.165 T: 30.6383991241455 [C]; A:[130, -52, 194]; H: 68.2340087890625
SENSE daaa 25 20-04-2019 14:16:40.289 T: 32.57279968261718 [C]; A:[20, -30, 234]; H: 64.70159912109375
SENSE daac 25 20-04-2019 14:16:40.528 T: 30.6383991241455 [C]; A:[128, -50, 188]; H: 68.2340087890625
SENSE daaa 26 20-04-2019 14:16:40.647 T: 32.57279968261718 [C]; A:[20, -32, 232]; H: 64.70159912109375
SENSE daad 21 20-04-2019 14:16:38.740 T: 30.13919830322265 [C]; A:[-30, 38, 190]; H: 72.1707763671875
SENSE daac 26 20-04-2019 14:16:40.960 T: 30.6383991241455 [C]; A:[134, -52, 192]; H: 68.2340087890625
SENSE daaa 27 20-04-2019 14:16:41.050 T: 32.57279968261718 [C]; A:[18, -32, 232]; H: 64.70159912109375
SENSE daad 22 20-04-2019 14:16:39.176 T: 30.20159912109375 [C]; A:[-28, 40, 192]; H: 72.1707763671875
SENSE daaa 28 20-04-2019 14:16:41.445 T: 32.57279968261718 [C]; A:[20, -32, 234]; H: 64.70159912109375
SENSE daab 22 20-04-2019 14:16:39.398 T: 29.764799118042 [C]; A:[-42, -22, 248]; H: 69.70648193359375
SENSE daac 28 20-04-2019 14:16:41.715 T: 30.6383991241455 [C]; A:[130, -50, 192]; H: 68.2340087890625
SENSE daaa 29 20-04-2019 14:16:41.876 T: 32.63520050048828 [C]; A:[16, -28, 226]; H: 64.70159912109375
SENSE daab 23 20-04-2019 14:16:39.751 T: 29.764799118042 [C]; A:[-42, -10, 240]; H: 69.70648193359375
SENSE daac 29 20-04-2019 14:16:42.073 T: 30.6383991241455 [C]; A:[126, -46, 194]; H: 68.2340087890625
SENSE daaa 30 20-04-2019 14:16:42.304 T: 32.57279968261718 [C]; A:[20, -30, 230]; H: 64.70159912109375
SENSE daad 24 20-04-2019 14:16:39.970 T: 30.20159912109375 [C]; A:[-32, 44, 198]; H: 72.1707763671875
SENSE daab 24 20-04-2019 14:16:40.176 T: 29.82719993591308 [C]; A:[-42, -16, 244]; H: 69.70648193359375
SENSE daac 30 20-04-2019 14:16:42.500 T: 30.6383991241455 [C]; A:[128, -50, 188]; H: 68.2340087890625
SENSE daab 25 20-04-2019 14:16:40.527 T: 29.82719993591308 [C]; A:[-46, -10, 242]; H: 69.67596435546875
SENSE daaa 31 20-04-2019 14:16:42.806 T: 32.63520050048828 [C]; A:[20, -28, 232]; H: 64.70159912109375
SENSE daac 31 20-04-2019 14:16:42.868 T: 30.6383991241455 [C]; A:[130, -46, 194]; H: 68.2340087890625
SENSE daaa 32 20-04-2019 14:16:43.170 T: 32.57279968261718 [C]; A:[16, -26, 234]; H: 64.67108154296875
SENSE daad 26 20-04-2019 14:16:40.757 T: 30.26399993896484 [C]; A:[-32, 44, 192]; H: 72.1402587890625
SENSE daac 32 20-04-2019 14:16:43.305 T: 30.6383991241455 [C]; A:[128, -50, 192]; H: 68.2034912109375
SENSE daab 27 20-04-2019 14:16:41.289 T: 29.764799118042 [C]; A:[-44, -10, 246]; H: 69.67596435546875
SENSE daac 33 20-04-2019 14:16:43.731 T: 30.6383991241455 [C]; A:[130, -46, 188]; H: 68.2034912109375
SENSE daab 28 20-04-2019 14:16:41.685 T: 29.764799118042 [C]; A:[-40, -16, 250]; H: 69.67596435546875
SENSE daaa 34 20-04-2019 14:16:44.030 T: 32.57279968261718 [C]; A:[22, -28, 238]; H: 64.67108154296875
SENSE daad 28 20-04-2019 14:16:41.593 T: 30.20159912109375 [C]; A:[-28, 38, 198]; H: 72.1097412109375
SENSE daac 34 20-04-2019 14:16:44.184 T: 30.6383991241455 [C]; A:[128, -50, 188]; H: 68.2034912109375
SENSE daab 29 20-04-2019 14:16:42.115 T: 29.764799118042 [C]; A:[-42, -14, 244]; H: 69.64544677734375
SENSE daaa 35 20-04-2019 14:16:44.463 T: 32.63520050048828 [C]; A:[20, -28, 234]; H: 64.70159912109375
SENSE daad 29 20-04-2019 14:16:41.946 T: 30.20159912109375 [C]; A:[-32, 44, 200]; H: 72.1097412109375
SENSE daad 30 20-04-2019 14:16:42.309 T: 30.20159912109375 [C]; A:[-30, 40, 190]; H: 72.1097412109375
SENSE daac 35 20-04-2019 14:16:44.696 T: 30.6383991241455 [C]; A:[130, -46, 188]; H: 68.2034912109375
SENSE daaa 36 20-04-2019 14:16:44.817 T: 32.57279968261718 [C]; A:[16, -26, 236]; H: 64.67108154296875
SENSE daab 30 20-04-2019 14:16:42.544 T: 29.764799118042 [C]; A:[-40, -14, 244]; H: 69.64544677734375
SENSE daac 36 20-04-2019 14:16:45.059 T: 30.6383991241455 [C]; A:[128, -48, 196]; H: 68.16534423828125
SENSE daaa 37 20-04-2019 14:16:45.260 T: 32.63520050048828 [C]; A:[20, -26, 232]; H: 64.70159912109375
SENSE daad 32 20-04-2019 14:16:43.108 T: 30.20159912109375 [C]; A:[-30, 40, 192]; H: 72.08685302734375
SENSE daac 37 20-04-2019 14:16:45.491 T: 30.6383991241455 [C]; A:[130, -48, 194]; H: 68.16534423828125
SENSE daaa 38 20-04-2019 14:16:45.618 T: 32.57279968261718 [C]; A:[20, -28, 240]; H: 64.67108154296875
SENSE daac 38 20-04-2019 14:16:45.843 T: 30.6383991241455 [C]; A:[132, -46, 198]; H: 68.16534423828125
SENSE daaa 39 20-04-2019 14:16:45.971 T: 32.63520050048828 [C]; A:[18, -28, 232]; H: 64.67108154296875
SENSE daab 32 20-04-2019 14:16:43.408 T: 29.82719993591308 [C]; A:[-40, -16, 244]; H: 69.64544677734375
SENSE daac 39 20-04-2019 14:16:46.206 T: 30.6383991241455 [C]; A:[134, -50, 188]; H: 68.16534423828125
SENSE daaa 40 20-04-2019 14:16:46.404 T: 32.63520050048828 [C]; A:[18, -32, 236]; H: 64.67108154296875
SENSE daad 34 20-04-2019 14:16:43.964 T: 30.20159912109375 [C]; A:[-28, 42, 196]; H: 72.05633544921875
SENSE daab 33 20-04-2019 14:16:43.835 T: 29.764799118042 [C]; A:[-40, -18, 246]; H: 69.62255859375
SENSE daaa 41 20-04-2019 14:16:46.842 T: 32.63520050048828 [C]; A:[20, -30, 232]; H: 64.67108154296875
SENSE daac 41 20-04-2019 14:16:46.956 T: 30.7007999420166 [C]; A:[128, -52, 194]; H: 68.16534423828125
SENSE daab 34 20-04-2019 14:16:44.270 T: 29.82719993591308 [C]; A:[-48, -10, 246]; H: 69.62255859375
SENSE daad 35 20-04-2019 14:16:44.420 T: 30.20159912109375 [C]; A:[-30, 44, 204]; H: 72.05633544921875
SENSE daac 42 20-04-2019 14:16:47.394 T: 30.6383991241455 [C]; A:[126, -52, 192]; H: 68.16534423828125
SENSE daaa 43 20-04-2019 14:16:47.598 T: 32.63520050048828 [C]; A:[20, -32, 238]; H: 64.67108154296875
SENSE daac 43 20-04-2019 14:16:47.756 T: 30.6383991241455 [C]; A:[128, -52, 196]; H: 68.13482666015625
SENSE daab 36 20-04-2019 14:16:45.066 T: 29.82719993591308 [C]; A:[-42, -12, 246]; H: 69.62255859375
SENSE daaa 44 20-04-2019 14:16:48.021 T: 32.63520050048828 [C]; A:[22, -28, 234]; H: 64.67108154296875
SENSE daac 44 20-04-2019 14:16:48.114 T: 30.6383991241455 [C]; A:[132, -50, 194]; H: 68.13482666015625
SENSE daaa 45 20-04-2019 14:16:48.374 T: 32.63520050048828 [C]; A:[18, -32, 226]; H: 64.67108154296875
SENSE daad 37 20-04-2019 14:16:45.292 T: 30.20159912109375 [C]; A:[-28, 42, 196]; H: 72.02581787109375
SENSE daad 38 20-04-2019 14:16:45.720 T: 30.20159912109375 [C]; A:[-32, 48, 196]; H: 72.02581787109375
SENSE daad 39 20-04-2019 14:16:46.083 T: 30.20159912109375 [C]; A:[-32, 42, 194]; H: 72.02581787109375
SENSE daad 40 20-04-2019 14:16:46.436 T: 30.26399993896484 [C]; A:[-32, 42, 200]; H: 72.02581787109375
SENSE daaa 46 20-04-2019 14:16:48.738 T: 32.63520050048828 [C]; A:[20, -26, 236]; H: 64.67108154296875
SENSE daac 45 20-04-2019 14:16:48.774 T: 30.6383991241455 [C]; A:[128, -50, 192]; H: 68.13482666015625
SENSE daab 39 20-04-2019 14:16:46.214 T: 29.764799118042 [C]; A:[-42, -16, 248]; H: 69.5615234375
SENSE daaa 47 20-04-2019 14:16:49.161 T: 32.63520050048828 [C]; A:[20, -28, 232]; H: 64.64056396484375
SENSE daac 46 20-04-2019 14:16:49.182 T: 30.6383991241455 [C]; A:[128, -50, 194]; H: 68.16534423828125
SENSE daab 40 20-04-2019 14:16:46.651 T: 29.82719993591308 [C]; A:[-44, -14, 246]; H: 69.5615234375
SENSE daaa 48 20-04-2019 14:16:49.594 T: 32.57279968261718 [C]; A:[24, -28, 232]; H: 64.64056396484375
SENSE daac 47 20-04-2019 14:16:49.539 T: 30.6383991241455 [C]; A:[132, -48, 190]; H: 68.13482666015625
SENSE daab 41 20-04-2019 14:16:47.081 T: 29.764799118042 [C]; A:[-42, -14, 252]; H: 69.5615234375
SENSE daad 43 20-04-2019 14:16:47.634 T: 30.20159912109375 [C]; A:[-30, 38, 202]; H: 71.99530029296875
SENSE daab 42 20-04-2019 14:16:47.483 T: 29.764799118042 [C]; A:[-42, -12, 248]; H: 69.5615234375
SENSE daad 44 20-04-2019 14:16:47.983 T: 30.26399993896484 [C]; A:[-32, 44, 194]; H: 71.99530029296875
SENSE daab 43 20-04-2019 14:16:47.836 T: 29.82719993591308 [C]; A:[-40, -8, 246]; H: 69.53863525390625
SENSE daac 48 20-04-2019 14:16:50.046 T: 30.7007999420166 [C]; A:[128, -50, 192]; H: 68.16534423828125
SENSE daaa 49 20-04-2019 14:16:50.176 T: 32.63520050048828 [C]; A:[16, -32, 230]; H: 64.64056396484375
SENSE daad 45 20-04-2019 14:16:48.347 T: 30.26399993896484 [C]; A:[-30, 40, 198]; H: 71.99530029296875
SENSE daaa 50 20-04-2019 14:16:50.529 T: 32.63520050048828 [C]; A:[18, -30, 236]; H: 64.61004638671875
SENSE daac 49 20-04-2019 14:16:50.483 T: 30.6383991241455 [C]; A:[128, -52, 192]; H: 68.16534423828125
SENSE daab 45 20-04-2019 14:16:48.617 T: 29.82719993591308 [C]; A:[-42, -12, 248]; H: 69.53863525390625
SENSE daac 50 20-04-2019 14:16:50.846 T: 30.6383991241455 [C]; A:[128, -52, 192]; H: 68.2034912109375
SENSE daaa 51 20-04-2019 14:16:50.957 T: 32.63520050048828 [C]; A:[24, -28, 230]; H: 64.61004638671875
SENSE daab 46 20-04-2019 14:16:48.975 T: 29.764799118042 [C]; A:[-40, -10, 242]; H: 69.53863525390625
SENSE daac 51 20-04-2019 14:16:51.209 T: 30.6383991241455 [C]; A:[126, -50, 192]; H: 68.2034912109375
SENSE daab 47 20-04-2019 14:16:49.410 T: 29.764799118042 [C]; A:[-46, -10, 246]; H: 69.53863525390625
SENSE daaa 52 20-04-2019 14:16:51.470 T: 32.63520050048828 [C]; A:[26, -26, 234]; H: 64.61004638671875
SENSE daad 46 20-04-2019 14:16:49.022 T: 30.20159912109375 [C]; A:[-30, 42, 194]; H: 71.972412109375
SENSE daac 52 20-04-2019 14:16:51.655 T: 30.7007999420166 [C]; A:[128, -48, 196]; H: 68.2034912109375
SENSE daaa 53 20-04-2019 14:16:51.828 T: 32.63520050048828 [C]; A:[20, -30, 232]; H: 64.61004638671875
SENSE daab 48 20-04-2019 14:16:49.841 T: 29.764799118042 [C]; A:[-42, -14, 248]; H: 69.53863525390625
SENSE daac 53 20-04-2019 14:16:52.023 T: 30.6383991241455 [C]; A:[132, -50, 194]; H: 68.2034912109375
SENSE daaa 54 20-04-2019 14:16:52.256 T: 32.63520050048828 [C]; A:[18, -30, 232]; H: 64.61004638671875
SENSE daad 48 20-04-2019 14:16:49.776 T: 30.26399993896484 [C]; A:[-34, 38, 176]; H: 71.972412109375
SENSE daac 54 20-04-2019 14:16:52.450 T: 30.6383991241455 [C]; A:[130, -50, 192]; H: 68.2034912109375
SENSE daaa 55 20-04-2019 14:16:52.609 T: 32.63520050048828 [C]; A:[22, -28, 230]; H: 64.61004638671875
SENSE daab 49 20-04-2019 14:16:50.415 T: 29.82719993591308 [C]; A:[-40, -14, 246]; H: 69.50811767578125
SENSE daac 55 20-04-2019 14:16:52.823 T: 30.6383991241455 [C]; A:[130, -50, 194]; H: 68.2340087890625
SENSE daab 50 20-04-2019 14:16:50.771 T: 29.82719993591308 [C]; A:[-42, -14, 244]; H: 69.50811767578125
SENSE daad 49 20-04-2019 14:16:50.283 T: 30.26399993896484 [C]; A:[-32, 44, 196]; H: 71.972412109375
SENSE daaa 56 20-04-2019 14:16:53.126 T: 32.63520050048828 [C]; A:[22, -28, 238]; H: 64.57952880859375
SENSE daac 56 20-04-2019 14:16:53.250 T: 30.7007999420166 [C]; A:[128, -50, 182]; H: 68.2340087890625
SENSE daab 51 20-04-2019 14:16:51.199 T: 29.82719993591308 [C]; A:[-42, -12, 244]; H: 69.50811767578125
SENSE daaa 57 20-04-2019 14:16:53.570 T: 32.63520050048828 [C]; A:[22, -38, 224]; H: 64.57952880859375
SENSE daad 50 20-04-2019 14:16:50.717 T: 30.20159912109375 [C]; A:[-30, 42, 194]; H: 71.94189453125
SENSE daad 51 20-04-2019 14:16:51.083 T: 30.26399993896484 [C]; A:[-36, 40, 200]; H: 71.94189453125
SENSE daad 52 20-04-2019 14:16:51.446 T: 30.26399993896484 [C]; A:[-32, 44, 196]; H: 71.94189453125
SENSE daaa 58 20-04-2019 14:16:53.928 T: 32.63520050048828 [C]; A:[22, -30, 232]; H: 64.57952880859375
SENSE daac 57 20-04-2019 14:16:53.866 T: 30.7007999420166 [C]; A:[148, -48, 154]; H: 68.2340087890625
SENSE daaa 59 20-04-2019 14:16:54.281 T: 32.63520050048828 [C]; A:[18, -12, 224]; H: 64.57952880859375
SENSE daac 58 20-04-2019 14:16:54.234 T: 30.7007999420166 [C]; A:[156, -32, 152]; H: 68.2340087890625
SENSE daab 53 20-04-2019 14:16:52.066 T: 29.82719993591308 [C]; A:[-42, -14, 248]; H: 69.5462646484375
SENSE daad 54 20-04-2019 14:16:52.250 T: 30.26399993896484 [C]; A:[-34, 44, 192]; H: 71.911376953125
SENSE daaa 60 20-04-2019 14:16:54.709 T: 32.63520050048828 [C]; A:[16, -32, 242]; H: 64.54901123046875
SENSE daac 60 20-04-2019 14:16:54.994 T: 30.7007999420166 [C]; A:[146, -52, 188]; H: 68.2034912109375
SENSE daaa 61 20-04-2019 14:16:55.067 T: 32.63520050048828 [C]; A:[18, -28, 234]; H: 64.54901123046875
SENSE daad 56 20-04-2019 14:16:53.051 T: 30.26399993896484 [C]; A:[-32, 40, 194]; H: 71.911376953125
SENSE daab 55 20-04-2019 14:16:52.852 T: 29.82719993591308 [C]; A:[-40, -14, 246]; H: 69.5157470703125
SENSE daac 61 20-04-2019 14:16:55.431 T: 30.6383991241455 [C]; A:[130, -48, 188]; H: 68.2034912109375
SENSE daaa 62 20-04-2019 14:16:55.500 T: 32.63520050048828 [C]; A:[22, -34, 230]; H: 64.54901123046875
SENSE daad 57 20-04-2019 14:16:53.517 T: 30.26399993896484 [C]; A:[-28, 34, 192]; H: 71.911376953125
SENSE daaa 63 20-04-2019 14:16:55.869 T: 32.63520050048828 [C]; A:[22, -36, 228]; H: 64.54901123046875
SENSE daac 62 20-04-2019 14:16:55.863 T: 30.7007999420166 [C]; A:[128, -50, 192]; H: 68.2034912109375
SENSE daab 56 20-04-2019 14:16:53.375 T: 29.82719993591308 [C]; A:[-46, -10, 246]; H: 69.5157470703125
SENSE daac 63 20-04-2019 14:16:56.226 T: 30.7007999420166 [C]; A:[128, -48, 188]; H: 68.16534423828125
SENSE daaa 64 20-04-2019 14:16:56.296 T: 32.63520050048828 [C]; A:[22, -32, 230]; H: 64.54901123046875
SENSE daab 57 20-04-2019 14:16:53.809 T: 29.82719993591308 [C]; A:[-42, -12, 244]; H: 69.5157470703125
SENSE daab 58 20-04-2019 14:16:54.166 T: 29.82719993591308 [C]; A:[-42, -14, 240]; H: 69.5157470703125
SENSE daab 59 20-04-2019 14:16:54.523 T: 29.82719993591308 [C]; A:[-38, -12, 248]; H: 69.4852294921875
SENSE daac 64 20-04-2019 14:16:56.583 T: 30.7007999420166 [C]; A:[126, -52, 200]; H: 68.16534423828125
SENSE daaa 65 20-04-2019 14:16:56.834 T: 32.63520050048828 [C]; A:[22, -36, 234]; H: 64.54901123046875
SENSE daac 65 20-04-2019 14:16:56.956 T: 30.6383991241455 [C]; A:[126, -58, 202]; H: 68.21112060546875
SENSE daab 60 20-04-2019 14:16:54.954 T: 29.82719993591308 [C]; A:[-44, -14, 238]; H: 69.4852294921875
SENSE daab 61 20-04-2019 14:16:55.305 T: 29.82719993591308 [C]; A:[-42, -16, 244]; H: 69.4852294921875
SENSE daad 59 20-04-2019 14:16:54.464 T: 30.26399993896484 [C]; A:[-34, 40, 202]; H: 71.88848876953125
SENSE daac 66 20-04-2019 14:16:57.383 T: 30.6383991241455 [C]; A:[130, -56, 192]; H: 68.21112060546875
SENSE daab 62 20-04-2019 14:16:55.756 T: 29.82719993591308 [C]; A:[-42, -14, 250]; H: 69.4852294921875
SENSE daab 63 20-04-2019 14:16:56.107 T: 29.88959884643554 [C]; A:[-42, -20, 250]; H: 69.4852294921875
SENSE daaa 67 20-04-2019 14:16:57.814 T: 32.63520050048828 [C]; A:[20, -34, 232]; H: 64.51849365234375
SENSE daac 67 20-04-2019 14:16:57.751 T: 30.6383991241455 [C]; A:[128, -52, 194]; H: 68.18060302734375
SENSE daad 61 20-04-2019 14:16:55.227 T: 30.3263988494873 [C]; A:[-32, 42, 192]; H: 71.88848876953125
SENSE daaa 68 20-04-2019 14:16:58.177 T: 32.63520050048828 [C]; A:[20, -34, 232]; H: 64.51849365234375
SENSE daac 68 20-04-2019 14:16:58.183 T: 30.7007999420166 [C]; A:[128, -50, 192]; H: 68.18060302734375
SENSE daab 64 20-04-2019 14:16:56.540 T: 29.764799118042 [C]; A:[-42, -18, 242]; H: 69.4852294921875
SENSE daad 62 20-04-2019 14:16:55.661 T: 30.3263988494873 [C]; A:[-30, 40, 198]; H: 71.88848876953125
SENSE daaa 69 20-04-2019 14:16:58.600 T: 32.6975975036621 [C]; A:[26, -34, 228]; H: 64.51849365234375
SENSE daac 69 20-04-2019 14:16:58.605 T: 30.7007999420166 [C]; A:[130, -56, 192]; H: 68.18060302734375
