SENSE daaa 1 26-04-2019 04:40:10.844 T: 32.5103988647461 [C]; A:[0, 0, 0]; H: 63.610595703125
SENSE daaa 16 26-04-2019 04:40:17.123 T: 32.5103988647461 [C]; A:[76, -18, 220]; H: 63.610595703125
SENSE daad 11 26-04-2019 04:40:17.150 T: 30.26399993896484 [C]; A:[0, 16, 228]; H: 66.69287109375
SENSE daab 5 26-04-2019 04:40:17.341 T: 29.01599884033203 [C]; A:[18, 96, 232]; H: 68.79095458984375
SENSE daaa 17 26-04-2019 04:40:17.536 T: 32.447998046875 [C]; A:[68, -24, 218]; H: 63.610595703125
SENSE daad 12 26-04-2019 04:40:17.562 T: 30.26399993896484 [C]; A:[-4, 12, 228]; H: 66.69287109375
SENSE daab 6 26-04-2019 04:40:17.764 T: 29.07839965820312 [C]; A:[16, 94, 232]; H: 68.79095458984375
SENSE daaa 18 26-04-2019 04:40:17.965 T: 32.5103988647461 [C]; A:[74, -18, 224]; H: 63.610595703125
SENSE daad 13 26-04-2019 04:40:17.985 T: 30.26399993896484 [C]; A:[0, 20, 234]; H: 66.69287109375
SENSE daab 7 26-04-2019 04:40:18.178 T: 29.01599884033203 [C]; A:[14, 94, 228]; H: 68.8291015625
SENSE daaa 19 26-04-2019 04:40:18.377 T: 32.5103988647461 [C]; A:[74, -24, 224]; H: 63.610595703125
SENSE daad 14 26-04-2019 04:40:18.393 T: 30.26399993896484 [C]; A:[-4, 20, 230]; H: 66.69287109375
SENSE daab 8 26-04-2019 04:40:18.585 T: 29.07839965820312 [C]; A:[14, 96, 232]; H: 68.8291015625
SENSE daaa 20 26-04-2019 04:40:18.780 T: 32.5103988647461 [C]; A:[78, -20, 226]; H: 63.580078125
SENSE daad 15 26-04-2019 04:40:18.814 T: 30.26399993896484 [C]; A:[0, 20, 230]; H: 66.69287109375
SENSE daab 9 26-04-2019 04:40:18.993 T: 29.07839965820312 [C]; A:[14, 98, 234]; H: 68.8291015625
SENSE daaa 21 26-04-2019 04:40:19.188 T: 32.5103988647461 [C]; A:[70, -20, 224]; H: 63.580078125
SENSE daad 16 26-04-2019 04:40:19.206 T: 30.26399993896484 [C]; A:[0, 14, 232]; H: 66.69287109375
SENSE daab 10 26-04-2019 04:40:19.392 T: 29.07839965820312 [C]; A:[20, 94, 230]; H: 68.76806640625
SENSE daaa 22 26-04-2019 04:40:19.586 T: 32.5103988647461 [C]; A:[74, -18, 222]; H: 63.580078125
SENSE daab 11 26-04-2019 04:40:19.874 T: 29.01599884033203 [C]; A:[10, 94, 236]; H: 68.737548828125
SENSE daad 17 26-04-2019 04:40:19.877 T: 30.26399993896484 [C]; A:[0, 16, 232]; H: 66.69287109375
SENSE daaa 23 26-04-2019 04:40:20.073 T: 32.5103988647461 [C]; A:[76, -22, 220]; H: 63.580078125
SENSE daab 12 26-04-2019 04:40:20.208 T: 29.07839965820312 [C]; A:[18, 94, 236]; H: 68.76806640625
SENSE daad 18 26-04-2019 04:40:20.249 T: 30.26399993896484 [C]; A:[0, 20, 224]; H: 66.71575927734375
SENSE daaa 24 26-04-2019 04:40:20.506 T: 32.5103988647461 [C]; A:[70, -26, 222]; H: 63.580078125
SENSE daab 13 26-04-2019 04:40:20.578 T: 29.07839965820312 [C]; A:[12, 96, 234]; H: 68.76806640625
SENSE daad 19 26-04-2019 04:40:20.641 T: 30.26399993896484 [C]; A:[0, 20, 226]; H: 66.71575927734375
SENSE daaa 25 26-04-2019 04:40:20.900 T: 32.5103988647461 [C]; A:[74, -18, 224]; H: 63.580078125
SENSE daab 14 26-04-2019 04:40:20.969 T: 29.07839965820312 [C]; A:[22, 96, 228]; H: 68.76806640625
SENSE daad 20 26-04-2019 04:40:21.049 T: 30.26399993896484 [C]; A:[-6, 24, 230]; H: 66.71575927734375
SENSE daaa 26 26-04-2019 04:40:21.307 T: 32.5103988647461 [C]; A:[72, -20, 222]; H: 63.580078125
SENSE daab 15 26-04-2019 04:40:21.382 T: 29.07839965820312 [C]; A:[12, 96, 234]; H: 68.76806640625
SENSE daad 21 26-04-2019 04:40:21.471 T: 30.26399993896484 [C]; A:[0, 16, 236]; H: 66.71575927734375
SENSE daaa 27 26-04-2019 04:40:21.715 T: 32.5103988647461 [C]; A:[72, -18, 224]; H: 63.580078125
SENSE daab 16 26-04-2019 04:40:21.785 T: 29.07839965820312 [C]; A:[16, 96, 228]; H: 68.76806640625
SENSE daad 22 26-04-2019 04:40:21.873 T: 30.20159912109375 [C]; A:[2, 20, 226]; H: 66.71575927734375
SENSE daaa 28 26-04-2019 04:40:22.118 T: 32.57279968261718 [C]; A:[82, -22, 224]; H: 63.580078125
SENSE daab 17 26-04-2019 04:40:22.198 T: 29.07839965820312 [C]; A:[18, 90, 236]; H: 68.76806640625
SENSE daad 23 26-04-2019 04:40:22.285 T: 30.26399993896484 [C]; A:[0, 14, 224]; H: 66.71575927734375
SENSE daaa 29 26-04-2019 04:40:22.541 T: 32.57279968261718 [C]; A:[74, -20, 220]; H: 63.580078125
SENSE daab 18 26-04-2019 04:40:22.611 T: 29.01599884033203 [C]; A:[20, 92, 228]; H: 68.76806640625
SENSE daad 24 26-04-2019 04:40:22.698 T: 30.26399993896484 [C]; A:[0, 20, 230]; H: 66.71575927734375
SENSE daaa 30 26-04-2019 04:40:22.964 T: 32.5103988647461 [C]; A:[74, -20, 218]; H: 63.580078125
SENSE daab 19 26-04-2019 04:40:23.034 T: 29.07839965820312 [C]; A:[14, 96, 238]; H: 68.737548828125
SENSE daad 25 26-04-2019 04:40:23.120 T: 30.26399993896484 [C]; A:[0, 18, 228]; H: 66.71575927734375
SENSE daaa 31 26-04-2019 04:40:23.372 T: 32.5103988647461 [C]; A:[78, -24, 226]; H: 63.549560546875
SENSE daab 20 26-04-2019 04:40:23.453 T: 29.07839965820312 [C]; A:[16, 94, 230]; H: 68.737548828125
SENSE daad 26 26-04-2019 04:40:23.532 T: 30.26399993896484 [C]; A:[0, 16, 228]; H: 66.6776123046875
SENSE daaa 32 26-04-2019 04:40:23.785 T: 32.5103988647461 [C]; A:[76, -22, 222]; H: 63.549560546875
SENSE daab 21 26-04-2019 04:40:23.866 T: 29.07839965820312 [C]; A:[16, 98, 228]; H: 68.76806640625
SENSE daad 27 26-04-2019 04:40:23.950 T: 30.20159912109375 [C]; A:[-4, 18, 232]; H: 66.71575927734375
SENSE daaa 33 26-04-2019 04:40:24.197 T: 32.57279968261718 [C]; A:[70, -18, 226]; H: 63.549560546875
SENSE daab 22 26-04-2019 04:40:24.279 T: 29.07839965820312 [C]; A:[16, 92, 234]; H: 68.76806640625
SENSE daac 10 26-04-2019 04:40:19.538 T: 29.82719993591308 [C]; A:[-8, -6, 170]; H: 68.89776611328125
SENSE daaa 34 26-04-2019 04:40:24.620 T: 32.57279968261718 [C]; A:[74, -18, 222]; H: 63.549560546875
SENSE daab 23 26-04-2019 04:40:24.702 T: 29.07839965820312 [C]; A:[14, 100, 232]; H: 68.737548828125
SENSE daac 11 26-04-2019 04:40:24.791 T: 29.82719993591308 [C]; A:[0, -12, 202]; H: 69.00457763671875
SENSE daaa 35 26-04-2019 04:40:25.043 T: 32.57279968261718 [C]; A:[72, -18, 226]; H: 63.549560546875
SENSE daab 24 26-04-2019 04:40:25.125 T: 29.07839965820312 [C]; A:[14, 92, 228]; H: 68.76806640625
SENSE daac 12 26-04-2019 04:40:25.207 T: 29.82719993591308 [C]; A:[-4, -8, 206]; H: 69.00457763671875
SENSE daaa 36 26-04-2019 04:40:25.456 T: 32.57279968261718 [C]; A:[76, -24, 222]; H: 63.51904296875
SENSE daab 25 26-04-2019 04:40:25.538 T: 29.01599884033203 [C]; A:[16, 92, 228]; H: 68.76806640625
SENSE daac 13 26-04-2019 04:40:25.626 T: 29.82719993591308 [C]; A:[0, -12, 196]; H: 69.00457763671875
SENSE daaa 37 26-04-2019 04:40:25.879 T: 32.57279968261718 [C]; A:[72, -20, 224]; H: 63.51904296875
SENSE daab 26 26-04-2019 04:40:25.957 T: 29.01599884033203 [C]; A:[20, 98, 234]; H: 68.737548828125
SENSE daac 14 26-04-2019 04:40:26.041 T: 29.88959884643554 [C]; A:[0, -10, 206]; H: 69.00457763671875
SENSE daaa 38 26-04-2019 04:40:26.298 T: 32.57279968261718 [C]; A:[72, -20, 224]; H: 63.51904296875
SENSE daab 27 26-04-2019 04:40:26.369 T: 29.07839965820312 [C]; A:[16, 92, 232]; H: 68.737548828125
SENSE daac 15 26-04-2019 04:40:26.456 T: 29.82719993591308 [C]; A:[-4, -8, 200]; H: 69.00457763671875
SENSE daaa 39 26-04-2019 04:40:26.720 T: 32.5103988647461 [C]; A:[68, -22, 220]; H: 63.51904296875
SENSE daab 28 26-04-2019 04:40:26.792 T: 29.07839965820312 [C]; A:[16, 94, 230]; H: 68.76806640625
SENSE daac 16 26-04-2019 04:40:26.876 T: 29.88959884643554 [C]; A:[-4, -10, 196]; H: 69.00457763671875
SENSE daaa 40 26-04-2019 04:40:27.133 T: 32.57279968261718 [C]; A:[76, -22, 222]; H: 63.51904296875
SENSE daab 29 26-04-2019 04:40:27.215 T: 29.01599884033203 [C]; A:[18, 100, 230]; H: 68.70703125
SENSE daac 17 26-04-2019 04:40:27.292 T: 29.82719993591308 [C]; A:[-8, -8, 192]; H: 69.00457763671875
SENSE daaa 41 26-04-2019 04:40:27.546 T: 32.57279968261718 [C]; A:[78, -22, 216]; H: 63.51904296875
SENSE daab 30 26-04-2019 04:40:27.623 T: 29.07839965820312 [C]; A:[16, 96, 230]; H: 68.70703125
SENSE daac 18 26-04-2019 04:40:27.697 T: 29.82719993591308 [C]; A:[0, -10, 202]; H: 69.00457763671875
SENSE daaa 42 26-04-2019 04:40:27.959 T: 32.5103988647461 [C]; A:[74, -22, 222]; H: 63.488525390625
SENSE daab 31 26-04-2019 04:40:28.031 T: 29.01599884033203 [C]; A:[16, 96, 230]; H: 68.70703125
SENSE daac 19 26-04-2019 04:40:28.117 T: 29.88959884643554 [C]; A:[-4, -12, 198]; H: 69.00457763671875
SENSE daaa 43 26-04-2019 04:40:28.372 T: 32.57279968261718 [C]; A:[72, -18, 218]; H: 63.488525390625
SENSE daab 32 26-04-2019 04:40:28.439 T: 29.07839965820312 [C]; A:[20, 96, 232]; H: 68.70703125
SENSE daac 20 26-04-2019 04:40:28.522 T: 29.82719993591308 [C]; A:[-8, -10, 198]; H: 69.00457763671875
SENSE daaa 44 26-04-2019 04:40:28.780 T: 32.5103988647461 [C]; A:[74, -14, 216]; H: 63.488525390625
SENSE daab 33 26-04-2019 04:40:28.858 T: 29.07839965820312 [C]; A:[16, 96, 230]; H: 68.70703125
SENSE daac 21 26-04-2019 04:40:28.942 T: 29.88959884643554 [C]; A:[0, -10, 200]; H: 69.00457763671875
SENSE daaa 45 26-04-2019 04:40:29.202 T: 32.57279968261718 [C]; A:[72, -22, 216]; H: 63.488525390625
SENSE daab 34 26-04-2019 04:40:29.275 T: 29.01599884033203 [C]; A:[14, 96, 234]; H: 68.70703125
SENSE daac 22 26-04-2019 04:40:29.357 T: 29.82719993591308 [C]; A:[-4, -12, 194]; H: 69.00457763671875
SENSE daaa 46 26-04-2019 04:40:29.615 T: 32.57279968261718 [C]; A:[70, -16, 222]; H: 63.4580078125
SENSE daab 35 26-04-2019 04:40:29.684 T: 29.07839965820312 [C]; A:[16, 92, 230]; H: 68.70703125
SENSE daac 23 26-04-2019 04:40:29.762 T: 29.82719993591308 [C]; A:[-2, -12, 194]; H: 69.00457763671875
SENSE daaa 47 26-04-2019 04:40:30.028 T: 32.5103988647461 [C]; A:[72, -22, 226]; H: 63.4580078125
SENSE daab 36 26-04-2019 04:40:30.092 T: 29.07839965820312 [C]; A:[12, 96, 230]; H: 68.70703125
SENSE daac 24 26-04-2019 04:40:30.173 T: 29.82719993591308 [C]; A:[-4, -8, 204]; H: 69.00457763671875
SENSE daaa 48 26-04-2019 04:40:30.431 T: 32.5103988647461 [C]; A:[74, -22, 226]; H: 63.4580078125
SENSE daab 37 26-04-2019 04:40:30.510 T: 29.07839965820312 [C]; A:[14, 94, 232]; H: 68.70703125
SENSE daac 25 26-04-2019 04:40:30.592 T: 29.88959884643554 [C]; A:[0, -16, 200]; H: 69.00457763671875
SENSE daaa 49 26-04-2019 04:40:30.844 T: 32.57279968261718 [C]; A:[76, -18, 222]; H: 63.4580078125
SENSE daab 38 26-04-2019 04:40:30.918 T: 29.07839965820312 [C]; A:[16, 98, 224]; H: 68.70703125
SENSE daac 26 26-04-2019 04:40:31.007 T: 29.82719993591308 [C]; A:[0, -12, 200]; H: 69.00457763671875
SENSE daaa 50 26-04-2019 04:40:31.267 T: 32.5103988647461 [C]; A:[74, -18, 216]; H: 63.4580078125
SENSE daab 39 26-04-2019 04:40:31.336 T: 29.07839965820312 [C]; A:[22, 94, 232]; H: 68.70703125
SENSE daac 27 26-04-2019 04:40:31.422 T: 29.88959884643554 [C]; A:[0, -14, 204]; H: 69.00457763671875
SENSE daaa 51 26-04-2019 04:40:31.675 T: 32.57279968261718 [C]; A:[70, -16, 218]; H: 63.4580078125
SENSE daab 40 26-04-2019 04:40:31.745 T: 29.07839965820312 [C]; A:[16, 98, 234]; H: 68.70703125
SENSE daac 28 26-04-2019 04:40:31.828 T: 29.82719993591308 [C]; A:[-8, -8, 202]; H: 69.00457763671875
SENSE daaa 52 26-04-2019 04:40:32.088 T: 32.57279968261718 [C]; A:[74, -18, 226]; H: 63.4580078125
SENSE daab 41 26-04-2019 04:40:32.162 T: 29.01599884033203 [C]; A:[20, 92, 232]; H: 68.70703125
SENSE daac 29 26-04-2019 04:40:32.238 T: 29.88959884643554 [C]; A:[-8, -12, 198]; H: 69.00457763671875
SENSE daaa 53 26-04-2019 04:40:32.501 T: 32.5103988647461 [C]; A:[74, -18, 220]; H: 63.4580078125
SENSE daab 42 26-04-2019 04:40:32.570 T: 29.07839965820312 [C]; A:[18, 92, 232]; H: 68.70703125
SENSE daac 30 26-04-2019 04:40:32.649 T: 29.88959884643554 [C]; A:[-4, -8, 204]; H: 69.00457763671875
SENSE daaa 54 26-04-2019 04:40:32.913 T: 32.57279968261718 [C]; A:[70, -22, 220]; H: 63.4580078125
SENSE daab 43 26-04-2019 04:40:32.988 T: 29.01599884033203 [C]; A:[18, 94, 236]; H: 68.70703125
SENSE daac 31 26-04-2019 04:40:33.063 T: 29.88959884643554 [C]; A:[-6, -12, 194]; H: 69.00457763671875
SENSE daaa 55 26-04-2019 04:40:33.326 T: 32.57279968261718 [C]; A:[74, -18, 228]; H: 63.4580078125
SENSE daab 44 26-04-2019 04:40:33.406 T: 29.07839965820312 [C]; A:[14, 98, 234]; H: 68.70703125
SENSE daac 32 26-04-2019 04:40:33.488 T: 29.82719993591308 [C]; A:[0, -2, 200]; H: 69.00457763671875
SENSE daaa 56 26-04-2019 04:40:33.739 T: 32.57279968261718 [C]; A:[72, -20, 222]; H: 63.4580078125
SENSE daab 45 26-04-2019 04:40:33.814 T: 29.07839965820312 [C]; A:[20, 92, 232]; H: 68.70703125
SENSE daac 33 26-04-2019 04:40:33.898 T: 29.88959884643554 [C]; A:[-4, -14, 204]; H: 69.00457763671875
SENSE daaa 57 26-04-2019 04:40:34.158 T: 32.57279968261718 [C]; A:[70, -22, 230]; H: 63.4580078125
SENSE daab 46 26-04-2019 04:40:34.233 T: 29.01599884033203 [C]; A:[20, 92, 232]; H: 68.74517822265625
SENSE daac 34 26-04-2019 04:40:34.313 T: 29.82719993591308 [C]; A:[0, -12, 200]; H: 69.00457763671875
SENSE daaa 58 26-04-2019 04:40:34.570 T: 32.57279968261718 [C]; A:[78, -18, 222]; H: 63.4580078125
SENSE daab 47 26-04-2019 04:40:34.645 T: 29.01599884033203 [C]; A:[18, 94, 238]; H: 68.70703125
SENSE daac 35 26-04-2019 04:40:34.728 T: 29.82719993591308 [C]; A:[-8, -6, 198]; H: 69.00457763671875
SENSE daaa 59 26-04-2019 04:40:34.983 T: 32.57279968261718 [C]; A:[70, -24, 222]; H: 63.4580078125
SENSE daab 48 26-04-2019 04:40:35.064 T: 29.07839965820312 [C]; A:[18, 96, 230]; H: 68.737548828125
SENSE daac 36 26-04-2019 04:40:35.144 T: 29.88959884643554 [C]; A:[0, -14, 196]; H: 69.00457763671875
SENSE daaa 60 26-04-2019 04:40:35.396 T: 32.57279968261718 [C]; A:[70, -20, 226]; H: 63.4580078125
SENSE daab 49 26-04-2019 04:40:35.477 T: 29.07839965820312 [C]; A:[18, 94, 232]; H: 68.737548828125
SENSE daac 37 26-04-2019 04:40:35.558 T: 29.82719993591308 [C]; A:[-6, -10, 204]; H: 68.981689453125
SENSE daaa 61 26-04-2019 04:40:35.819 T: 32.57279968261718 [C]; A:[76, -20, 220]; H: 63.4580078125
SENSE daab 50 26-04-2019 04:40:35.900 T: 29.01599884033203 [C]; A:[12, 96, 232]; H: 68.70703125
SENSE daac 38 26-04-2019 04:40:35.979 T: 29.88959884643554 [C]; A:[-4, -14, 206]; H: 68.981689453125
SENSE daaa 62 26-04-2019 04:40:36.241 T: 32.57279968261718 [C]; A:[74, -12, 228]; H: 63.488525390625
SENSE daab 51 26-04-2019 04:40:36.308 T: 29.01599884033203 [C]; A:[14, 96, 234]; H: 68.737548828125
SENSE daac 39 26-04-2019 04:40:36.394 T: 29.82719993591308 [C]; A:[-4, -10, 194]; H: 68.981689453125
SENSE daaa 63 26-04-2019 04:40:36.654 T: 32.57279968261718 [C]; A:[70, -18, 222]; H: 63.488525390625
SENSE daab 52 26-04-2019 04:40:36.731 T: 29.07839965820312 [C]; A:[12, 98, 232]; H: 68.76806640625
SENSE daac 40 26-04-2019 04:40:36.804 T: 29.88959884643554 [C]; A:[-6, -10, 206]; H: 68.981689453125
SENSE daaa 64 26-04-2019 04:40:37.073 T: 32.57279968261718 [C]; A:[74, -20, 220]; H: 63.488525390625
SENSE daab 53 26-04-2019 04:40:37.150 T: 29.07839965820312 [C]; A:[18, 92, 234]; H: 68.76806640625
SENSE daac 41 26-04-2019 04:40:37.229 T: 29.88959884643554 [C]; A:[0, -14, 200]; H: 68.981689453125
SENSE daaa 65 26-04-2019 04:40:37.485 T: 32.57279968261718 [C]; A:[74, -18, 218]; H: 63.488525390625
SENSE daab 54 26-04-2019 04:40:37.562 T: 29.07839965820312 [C]; A:[14, 98, 228]; H: 68.76806640625
SENSE daac 42 26-04-2019 04:40:37.650 T: 29.82719993591308 [C]; A:[-4, -12, 182]; H: 68.951171875
SENSE daaa 66 26-04-2019 04:40:37.908 T: 32.57279968261718 [C]; A:[76, -18, 222]; H: 63.488525390625
SENSE daab 55 26-04-2019 04:40:37.985 T: 29.07839965820312 [C]; A:[14, 96, 230]; H: 68.76806640625
SENSE daac 43 26-04-2019 04:40:38.059 T: 29.88959884643554 [C]; A:[-4, -8, 200]; H: 68.951171875
SENSE daaa 67 26-04-2019 04:40:38.321 T: 32.5103988647461 [C]; A:[76, -22, 230]; H: 63.488525390625
SENSE daab 56 26-04-2019 04:40:38.398 T: 29.07839965820312 [C]; A:[20, 96, 232]; H: 68.76806640625
SENSE daac 44 26-04-2019 04:40:38.474 T: 29.88959884643554 [C]; A:[0, -12, 206]; H: 68.89776611328125
SENSE daaa 68 26-04-2019 04:40:38.734 T: 32.57279968261718 [C]; A:[72, -16, 222]; H: 63.488525390625
SENSE daab 57 26-04-2019 04:40:38.811 T: 29.07839965820312 [C]; A:[14, 96, 234]; H: 68.76806640625
SENSE daac 45 26-04-2019 04:40:38.889 T: 29.82719993591308 [C]; A:[0, -14, 196]; H: 68.89776611328125
SENSE daaa 69 26-04-2019 04:40:39.147 T: 32.57279968261718 [C]; A:[74, -18, 220]; H: 63.488525390625
SENSE daab 58 26-04-2019 04:40:39.224 T: 29.07839965820312 [C]; A:[20, 90, 220]; H: 68.76806640625
SENSE daac 46 26-04-2019 04:40:39.294 T: 29.88959884643554 [C]; A:[0, -14, 198]; H: 68.89776611328125
SENSE daaa 70 26-04-2019 04:40:39.555 T: 32.57279968261718 [C]; A:[74, -20, 220]; H: 63.488525390625
SENSE daab 59 26-04-2019 04:40:39.633 T: 29.07839965820312 [C]; A:[14, 98, 236]; H: 68.76806640625
SENSE daac 47 26-04-2019 04:40:39.709 T: 29.88959884643554 [C]; A:[-2, -10, 198]; H: 68.89776611328125
SENSE daaa 71 26-04-2019 04:40:39.977 T: 32.57279968261718 [C]; A:[74, -20, 222]; H: 63.488525390625
SENSE daab 60 26-04-2019 04:40:40.055 T: 29.07839965820312 [C]; A:[20, 92, 236]; H: 68.76806640625
SENSE daac 48 26-04-2019 04:40:40.125 T: 29.82719993591308 [C]; A:[-4, -8, 200]; H: 68.89776611328125
SENSE daaa 72 26-04-2019 04:40:40.390 T: 32.57279968261718 [C]; A:[72, -20, 216]; H: 63.49615478515625
SENSE daab 61 26-04-2019 04:40:40.469 T: 29.07839965820312 [C]; A:[16, 94, 232]; H: 68.76806640625
SENSE daac 49 26-04-2019 04:40:40.545 T: 29.88959884643554 [C]; A:[0, -12, 196]; H: 68.89776611328125
SENSE daaa 73 26-04-2019 04:40:40.803 T: 32.57279968261718 [C]; A:[72, -16, 224]; H: 63.4580078125
SENSE daab 62 26-04-2019 04:40:40.882 T: 29.07839965820312 [C]; A:[12, 92, 236]; H: 68.76806640625
SENSE daac 50 26-04-2019 04:40:40.960 T: 29.88959884643554 [C]; A:[0, -12, 200]; H: 68.89776611328125
SENSE daaa 74 26-04-2019 04:40:41.216 T: 32.57279968261718 [C]; A:[72, -14, 218]; H: 63.49615478515625
SENSE daab 63 26-04-2019 04:40:41.285 T: 29.01599884033203 [C]; A:[14, 96, 236]; H: 68.76806640625
SENSE daac 51 26-04-2019 04:40:41.375 T: 29.88959884643554 [C]; A:[0, -12, 202]; H: 68.89776611328125
SENSE daaa 75 26-04-2019 04:40:41.629 T: 32.57279968261718 [C]; A:[72, -24, 222]; H: 63.49615478515625
SENSE daab 64 26-04-2019 04:40:41.708 T: 29.07839965820312 [C]; A:[10, 96, 230]; H: 68.76806640625
SENSE daac 52 26-04-2019 04:40:41.780 T: 29.88959884643554 [C]; A:[0, -12, 206]; H: 68.86724853515625
SENSE daaa 76 26-04-2019 04:40:42.058 T: 32.57279968261718 [C]; A:[72, -24, 222]; H: 63.4580078125
SENSE daab 65 26-04-2019 04:40:42.121 T: 29.07839965820312 [C]; A:[14, 94, 224]; H: 68.76806640625
SENSE daac 53 26-04-2019 04:40:42.195 T: 29.82719993591308 [C]; A:[-4, -14, 196]; H: 68.86724853515625
SENSE daaa 77 26-04-2019 04:40:42.450 T: 32.57279968261718 [C]; A:[70, -18, 228]; H: 63.46563720703125
SENSE daab 66 26-04-2019 04:40:42.530 T: 29.07839965820312 [C]; A:[16, 98, 226]; H: 68.76806640625
SENSE daac 54 26-04-2019 04:40:42.605 T: 29.88959884643554 [C]; A:[0, -10, 206]; H: 68.86724853515625
SENSE daaa 78 26-04-2019 04:40:42.872 T: 32.57279968261718 [C]; A:[72, -22, 230]; H: 63.46563720703125
SENSE daab 67 26-04-2019 04:40:42.952 T: 29.07839965820312 [C]; A:[20, 94, 228]; H: 68.737548828125
