SENSE daaa 1 22-04-2019 11:29:20.303 T: 26.20800018310546 [C]; A:[8, 0, 252]; H: 62.1610107421875
SENSE daac 19 22-04-2019 11:29:52.547 T: 27.268798828125 [C]; A:[0, 64, 192]; H: 63.38934326171875
SENSE daad 27 22-04-2019 11:29:53.041 T: 25.83359909057617 [C]; A:[-4, 4, 232]; H: 64.45745849609375
SENSE daac 20 22-04-2019 11:29:53.251 T: 27.3311996459961 [C]; A:[0, 60, 190]; H: 63.38934326171875
SENSE daad 28 22-04-2019 11:29:53.762 T: 25.83359909057617 [C]; A:[0, 2, 230]; H: 64.45745849609375
SENSE daac 21 22-04-2019 11:29:53.966 T: 27.3311996459961 [C]; A:[0, 64, 190]; H: 63.38934326171875
SENSE daad 29 22-04-2019 11:29:54.462 T: 25.83359909057617 [C]; A:[-4, 2, 236]; H: 64.45745849609375
SENSE daac 22 22-04-2019 11:29:54.681 T: 27.3311996459961 [C]; A:[0, 64, 190]; H: 63.38934326171875
SENSE daad 30 22-04-2019 11:29:55.172 T: 25.83359909057617 [C]; A:[0, 0, 240]; H: 64.4345703125
SENSE daac 23 22-04-2019 11:29:55.396 T: 27.268798828125 [C]; A:[0, 62, 196]; H: 63.38934326171875
SENSE daad 31 22-04-2019 11:29:55.898 T: 25.83359909057617 [C]; A:[0, 0, 232]; H: 64.4345703125
SENSE daac 24 22-04-2019 11:29:56.111 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 63.35882568359375
SENSE daad 32 22-04-2019 11:29:56.613 T: 25.83359909057617 [C]; A:[0, 0, 234]; H: 64.4345703125
SENSE daac 25 22-04-2019 11:29:56.827 T: 27.3311996459961 [C]; A:[-6, 68, 192]; H: 63.35882568359375
SENSE daad 33 22-04-2019 11:29:57.328 T: 25.83359909057617 [C]; A:[0, 4, 220]; H: 64.4345703125
SENSE daac 26 22-04-2019 11:29:57.541 T: 27.3311996459961 [C]; A:[0, 62, 194]; H: 63.35882568359375
SENSE daad 34 22-04-2019 11:29:58.034 T: 25.83359909057617 [C]; A:[-4, 10, 224]; H: 64.4345703125
SENSE daac 27 22-04-2019 11:29:58.266 T: 27.268798828125 [C]; A:[0, 66, 198]; H: 63.35882568359375
SENSE daad 35 22-04-2019 11:29:58.764 T: 25.89599990844726 [C]; A:[0, 6, 222]; H: 64.4345703125
SENSE daac 28 22-04-2019 11:29:58.981 T: 27.3311996459961 [C]; A:[-4, 64, 192]; H: 63.35882568359375
SENSE daad 36 22-04-2019 11:29:59.479 T: 25.83359909057617 [C]; A:[0, 6, 232]; H: 64.4345703125
SENSE daac 29 22-04-2019 11:29:59.696 T: 27.3311996459961 [C]; A:[0, 68, 196]; H: 63.35882568359375
SENSE daad 37 22-04-2019 11:30:00.194 T: 25.89599990844726 [C]; A:[0, 4, 234]; H: 64.4345703125
SENSE daab 30 22-04-2019 11:29:51.137 T: 28.26719856262207 [C]; A:[66, 36, 208]; H: 60.91741943359375
SENSE daad 38 22-04-2019 11:30:00.910 T: 25.89599990844726 [C]; A:[0, 0, 230]; H: 64.4345703125
SENSE daab 31 22-04-2019 11:29:51.549 T: 28.2047996520996 [C]; A:[62, 90, 318]; H: 60.91741943359375
SENSE daaa 15 22-04-2019 11:29:32.102 T: 26.20800018310546 [C]; A:[2, 0, 252]; H: 62.1304931640625
SENSE daab 32 22-04-2019 11:29:52.017 T: 28.26719856262207 [C]; A:[-32, 0, 168]; H: 60.91741943359375
SENSE daad 39 22-04-2019 11:30:02.022 T: 25.83359909057617 [C]; A:[-6, 6, 230]; H: 64.4345703125
SENSE daab 33 22-04-2019 11:29:52.481 T: 28.26719856262207 [C]; A:[16, 0, 192]; H: 60.91741943359375
SENSE daab 34 22-04-2019 11:29:52.920 T: 28.26719856262207 [C]; A:[-44, -20, 214]; H: 60.88690185546875
SENSE daad 40 22-04-2019 11:30:03.185 T: 25.89599990844726 [C]; A:[0, 2, 236]; H: 64.4345703125
SENSE daab 35 22-04-2019 11:29:53.323 T: 28.26719856262207 [C]; A:[-18, 62, 310]; H: 60.88690185546875
SENSE daab 36 22-04-2019 11:29:53.760 T: 28.26719856262207 [C]; A:[-36, 46, 286]; H: 60.88690185546875
SENSE daad 41 22-04-2019 11:30:04.288 T: 25.83359909057617 [C]; A:[0, 0, 232]; H: 64.4345703125
SENSE daac 30 22-04-2019 11:30:00.421 T: 27.3311996459961 [C]; A:[0, 58, 192]; H: 63.32830810546875
SENSE daad 42 22-04-2019 11:30:05.341 T: 25.83359909057617 [C]; A:[0, 4, 232]; H: 64.4345703125
SENSE daac 31 22-04-2019 11:30:05.716 T: 27.3311996459961 [C]; A:[0, 62, 192]; H: 63.23675537109375
SENSE daac 32 22-04-2019 11:30:06.291 T: 27.39359855651855 [C]; A:[-2, 64, 194]; H: 63.20623779296875
SENSE daac 33 22-04-2019 11:30:06.786 T: 27.3311996459961 [C]; A:[0, 68, 192]; H: 63.20623779296875
SENSE daaa 16 22-04-2019 11:30:02.515 T: 26.20800018310546 [C]; A:[6, 0, 248]; H: 62.0694580078125
SENSE daac 34 22-04-2019 11:30:07.281 T: 27.3311996459961 [C]; A:[0, 66, 194]; H: 63.183349609375
SENSE daaa 17 22-04-2019 11:30:07.761 T: 26.20800018310546 [C]; A:[2, 0, 250]; H: 62.01605224609375
SENSE daac 35 22-04-2019 11:30:07.966 T: 27.3311996459961 [C]; A:[-4, 66, 194]; H: 63.15283203125
SENSE daaa 18 22-04-2019 11:30:08.338 T: 26.20800018310546 [C]; A:[2, 0, 250]; H: 62.01605224609375
SENSE daac 36 22-04-2019 11:30:08.551 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 63.122314453125
SENSE daaa 19 22-04-2019 11:30:08.911 T: 26.20800018310546 [C]; A:[2, 0, 246]; H: 61.98553466796875
SENSE daac 37 22-04-2019 11:30:09.131 T: 27.3311996459961 [C]; A:[0, 62, 194]; H: 63.091796875
SENSE daaa 20 22-04-2019 11:30:09.483 T: 26.20800018310546 [C]; A:[4, -8, 244]; H: 61.98553466796875
SENSE daac 38 22-04-2019 11:30:09.701 T: 27.3311996459961 [C]; A:[-4, 64, 192]; H: 63.061279296875
SENSE daaa 21 22-04-2019 11:30:10.060 T: 26.27039909362792 [C]; A:[2, 0, 248]; H: 61.98553466796875
SENSE daac 39 22-04-2019 11:30:10.266 T: 27.3311996459961 [C]; A:[0, 64, 188]; H: 63.03076171875
SENSE daaa 22 22-04-2019 11:30:10.628 T: 26.27039909362792 [C]; A:[2, 0, 248]; H: 61.98553466796875
SENSE daac 40 22-04-2019 11:30:10.836 T: 27.3311996459961 [C]; A:[0, 62, 196]; H: 63.03076171875
SENSE daad 43 22-04-2019 11:30:06.135 T: 25.83359909057617 [C]; A:[0, 4, 236]; H: 64.4345703125
SENSE daac 41 22-04-2019 11:30:11.416 T: 27.3311996459961 [C]; A:[0, 60, 196]; H: 63.000244140625
SENSE daac 42 22-04-2019 11:30:11.991 T: 27.3311996459961 [C]; A:[0, 60, 196]; H: 62.9697265625
SENSE daac 43 22-04-2019 11:30:12.491 T: 27.3311996459961 [C]; A:[0, 62, 198]; H: 62.9697265625
SENSE daac 44 22-04-2019 11:30:13.016 T: 27.3311996459961 [C]; A:[0, 64, 200]; H: 62.9697265625
SENSE daac 45 22-04-2019 11:30:13.516 T: 27.3311996459961 [C]; A:[0, 64, 190]; H: 62.94683837890625
SENSE daac 46 22-04-2019 11:30:14.011 T: 27.3311996459961 [C]; A:[0, 64, 196]; H: 62.94683837890625
SENSE daac 47 22-04-2019 11:30:14.506 T: 27.3311996459961 [C]; A:[-4, 66, 198]; H: 62.91632080078125
SENSE daac 48 22-04-2019 11:30:15.011 T: 27.3311996459961 [C]; A:[2, 64, 192]; H: 62.91632080078125
SENSE daac 49 22-04-2019 11:30:15.496 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 62.91632080078125
SENSE daaa 23 22-04-2019 11:30:11.195 T: 26.20800018310546 [C]; A:[4, 0, 248]; H: 61.98553466796875
SENSE daac 50 22-04-2019 11:30:16.016 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 62.91632080078125
SENSE daaa 24 22-04-2019 11:30:16.452 T: 26.27039909362792 [C]; A:[4, 0, 248]; H: 61.95501708984375
SENSE daad 44 22-04-2019 11:30:11.838 T: 25.83359909057617 [C]; A:[0, 0, 234]; H: 64.45745849609375
SENSE daac 51 22-04-2019 11:30:16.661 T: 27.268798828125 [C]; A:[0, 64, 196]; H: 62.88580322265625
SENSE daad 45 22-04-2019 11:30:17.301 T: 25.83359909057617 [C]; A:[0, 0, 232]; H: 64.5108642578125
SENSE daac 52 22-04-2019 11:30:17.536 T: 27.3311996459961 [C]; A:[2, 64, 200]; H: 62.85528564453125
SENSE daad 46 22-04-2019 11:30:18.022 T: 25.83359909057617 [C]; A:[2, 0, 230]; H: 64.5108642578125
SENSE daac 53 22-04-2019 11:30:18.251 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 62.85528564453125
SENSE daad 47 22-04-2019 11:30:18.742 T: 25.83359909057617 [C]; A:[-8, 4, 226]; H: 64.5108642578125
SENSE daac 54 22-04-2019 11:30:18.956 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 62.82476806640625
SENSE daad 48 22-04-2019 11:30:19.452 T: 25.83359909057617 [C]; A:[0, 0, 232]; H: 64.5108642578125
SENSE daac 55 22-04-2019 11:30:19.671 T: 27.3311996459961 [C]; A:[0, 62, 194]; H: 62.82476806640625
SENSE daad 49 22-04-2019 11:30:20.199 T: 25.83359909057617 [C]; A:[0, 2, 230]; H: 64.5108642578125
SENSE daac 56 22-04-2019 11:30:20.397 T: 27.39359855651855 [C]; A:[-4, 64, 202]; H: 62.79425048828125
SENSE daad 50 22-04-2019 11:30:20.898 T: 25.83359909057617 [C]; A:[0, 2, 232]; H: 64.5108642578125
SENSE daac 57 22-04-2019 11:30:21.106 T: 27.3311996459961 [C]; A:[0, 64, 194]; H: 62.79425048828125
SENSE daaa 25 22-04-2019 11:30:17.029 T: 26.27039909362792 [C]; A:[8, 0, 254]; H: 61.95501708984375
SENSE daad 51 22-04-2019 11:30:21.608 T: 25.83359909057617 [C]; A:[-4, 6, 236]; H: 64.5108642578125
SENSE daaa 26 22-04-2019 11:30:22.286 T: 26.20800018310546 [C]; A:[4, 0, 250]; H: 61.95501708984375
SENSE daad 52 22-04-2019 11:30:22.567 T: 25.83359909057617 [C]; A:[-4, 4, 228]; H: 64.5108642578125
SENSE daaa 27 22-04-2019 11:30:22.853 T: 26.27039909362792 [C]; A:[6, 0, 252]; H: 61.95501708984375
SENSE daad 53 22-04-2019 11:30:23.158 T: 25.83359909057617 [C]; A:[0, 4, 230]; H: 64.48797607421875
SENSE daaa 28 22-04-2019 11:30:23.445 T: 26.27039909362792 [C]; A:[2, 0, 248]; H: 61.95501708984375
SENSE daad 54 22-04-2019 11:30:23.749 T: 25.83359909057617 [C]; A:[-8, 4, 230]; H: 64.48797607421875
SENSE daaa 29 22-04-2019 11:30:24.028 T: 26.27039909362792 [C]; A:[4, 0, 254]; H: 61.92449951171875
SENSE daab 37 22-04-2019 11:29:54.169 T: 28.26719856262207 [C]; A:[34, 4, 192]; H: 60.85638427734375
SENSE daad 55 22-04-2019 11:30:24.330 T: 25.83359909057617 [C]; A:[-4, 4, 232]; H: 64.48797607421875
SENSE daab 38 22-04-2019 11:30:09.664 T: 28.26719856262207 [C]; A:[0, 0, 168]; H: 60.2994384765625
SENSE daab 39 22-04-2019 11:30:10.120 T: 28.26719856262207 [C]; A:[30, 78, 318]; H: 60.29180908203125
SENSE daad 56 22-04-2019 11:30:25.324 T: 25.83359909057617 [C]; A:[0, 0, 230]; H: 64.48797607421875
SENSE daab 40 22-04-2019 11:30:10.523 T: 28.2047996520996 [C]; A:[-32, 0, 176]; H: 60.32232666015625
SENSE daab 41 22-04-2019 11:30:10.969 T: 28.26719856262207 [C]; A:[-48, -32, 160]; H: 60.35284423828125
SENSE daad 57 22-04-2019 11:30:26.411 T: 25.83359909057617 [C]; A:[-4, 6, 226]; H: 64.48797607421875
SENSE daac 58 22-04-2019 11:30:21.821 T: 27.268798828125 [C]; A:[0, 64, 194]; H: 62.76373291015625
SENSE daab 42 22-04-2019 11:30:11.453 T: 28.26719856262207 [C]; A:[62, 110, 334]; H: 60.35284423828125
SENSE daab 43 22-04-2019 11:30:12.045 T: 28.26719856262207 [C]; A:[70, 110, 318]; H: 60.38336181640625
SENSE daad 58 22-04-2019 11:30:27.608 T: 25.83359909057617 [C]; A:[0, 0, 230]; H: 64.48797607421875
SENSE daab 44 22-04-2019 11:30:12.455 T: 28.26719856262207 [C]; A:[-44, 6, 286]; H: 60.38336181640625
SENSE daab 45 22-04-2019 11:30:12.913 T: 28.26719856262207 [C]; A:[62, 60, 228]; H: 60.41387939453125
SENSE daad 59 22-04-2019 11:30:28.875 T: 25.83359909057617 [C]; A:[0, 0, 226]; H: 64.48797607421875
SENSE daaa 30 22-04-2019 11:30:24.630 T: 26.27039909362792 [C]; A:[6, 2, 252]; H: 61.92449951171875
SENSE daaa 31 22-04-2019 11:30:30.076 T: 26.27039909362792 [C]; A:[2, -4, 246]; H: 61.92449951171875
SENSE daaa 32 22-04-2019 11:30:30.545 T: 26.27039909362792 [C]; A:[0, -2, 242]; H: 61.92449951171875
SENSE daaa 33 22-04-2019 11:30:30.997 T: 26.27039909362792 [C]; A:[8, 0, 248]; H: 61.92449951171875
SENSE daaa 34 22-04-2019 11:30:31.445 T: 26.27039909362792 [C]; A:[6, -6, 252]; H: 61.92449951171875
SENSE daaa 35 22-04-2019 11:30:31.893 T: 26.27039909362792 [C]; A:[2, 0, 248]; H: 61.92449951171875
SENSE daaa 36 22-04-2019 11:30:32.341 T: 26.27039909362792 [C]; A:[6, 0, 248]; H: 61.92449951171875
SENSE daac 59 22-04-2019 11:30:27.706 T: 27.3311996459961 [C]; A:[0, 64, 196]; H: 62.73321533203125
SENSE daaa 37 22-04-2019 11:30:32.789 T: 26.27039909362792 [C]; A:[6, 0, 246]; H: 61.92449951171875
SENSE daac 60 22-04-2019 11:30:33.001 T: 27.3311996459961 [C]; A:[0, 64, 198]; H: 62.76373291015625
SENSE daaa 38 22-04-2019 11:30:33.377 T: 26.27039909362792 [C]; A:[4, 0, 248]; H: 61.92449951171875
SENSE daac 61 22-04-2019 11:30:33.576 T: 27.3311996459961 [C]; A:[2, 62, 196]; H: 62.76373291015625
SENSE daac 62 22-04-2019 11:30:34.147 T: 27.3311996459961 [C]; A:[0, 64, 194]; H: 62.76373291015625
SENSE daad 60 22-04-2019 11:30:34.389 T: 25.83359909057617 [C]; A:[0, 0, 234]; H: 64.5413818359375
SENSE daac 63 22-04-2019 11:30:34.751 T: 27.268798828125 [C]; A:[-6, 64, 192]; H: 62.76373291015625
SENSE daad 61 22-04-2019 11:30:35.179 T: 25.83359909057617 [C]; A:[0, 0, 234]; H: 64.5413818359375
SENSE daac 64 22-04-2019 11:30:35.326 T: 27.3311996459961 [C]; A:[0, 64, 196]; H: 62.76373291015625
SENSE daab 46 22-04-2019 11:30:13.313 T: 28.26719856262207 [C]; A:[54, 110, 334]; H: 60.41387939453125
SENSE daad 62 22-04-2019 11:30:35.830 T: 25.83359909057617 [C]; A:[0, 2, 228]; H: 64.5413818359375
SENSE daac 65 22-04-2019 11:30:36.031 T: 27.3311996459961 [C]; A:[-4, 64, 192]; H: 62.76373291015625
SENSE daab 47 22-04-2019 11:30:18.708 T: 28.2047996520996 [C]; A:[54, 94, 334]; H: 60.79534912109375
SENSE daad 63 22-04-2019 11:30:36.917 T: 25.83359909057617 [C]; A:[-6, 6, 226]; H: 64.5718994140625
SENSE daab 48 22-04-2019 11:30:19.380 T: 28.2047996520996 [C]; A:[-56, -40, 168]; H: 60.79534912109375
SENSE daac 66 22-04-2019 11:30:37.006 T: 27.3311996459961 [C]; A:[0, 60, 194]; H: 62.79425048828125
SENSE daab 49 22-04-2019 11:30:19.782 T: 28.26719856262207 [C]; A:[74, 90, 300]; H: 60.79534912109375
SENSE daab 50 22-04-2019 11:30:20.225 T: 28.2047996520996 [C]; A:[62, 36, 208]; H: 60.82586669921875
SENSE daac 67 22-04-2019 11:30:38.212 T: 27.3311996459961 [C]; A:[0, 64, 192]; H: 62.79425048828125
SENSE daaa 39 22-04-2019 11:30:33.949 T: 26.27039909362792 [C]; A:[6, 0, 254]; H: 61.92449951171875
SENSE daaa 40 22-04-2019 11:30:39.494 T: 26.20800018310546 [C]; A:[4, -4, 252]; H: 61.81005859375
SENSE daaa 41 22-04-2019 11:30:39.942 T: 26.27039909362792 [C]; A:[8, -8, 246]; H: 61.81005859375
SENSE daaa 42 22-04-2019 11:30:40.390 T: 26.27039909362792 [C]; A:[0, -10, 244]; H: 61.81005859375
SENSE daaa 43 22-04-2019 11:30:40.838 T: 26.20800018310546 [C]; A:[4, 0, 254]; H: 61.779541015625
SENSE daaa 44 22-04-2019 11:30:41.286 T: 26.27039909362792 [C]; A:[6, 2, 256]; H: 61.7490234375
